inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20
38,20,3,3,5,5,2,1800.5325982570648,4.387458204038539,15.124706745147705,4.668415937710199,21.354974508285522,4.500438705284705,21.355061292648315,4.500438705284705,65.11083579063416,4.47114820725972,101.35176205635071,4.4675355574003595,125.23856449127197,4.398382228109698,714.6471815109253,4.3968978615071155,787.1668453216553,4.387718157484898,806.9207944869995,4.387458204038539,,,,,,,,,,,,,,,,,,,,,,
39,20,3,3,5,5,2,1800.2863006591797,4.348716021113499,8.519493579864502,4.454274893195576,16.773714780807495,4.45427468200479,16.773807287216187,4.45427468200479,44.2564697265625,4.379926524236663,49.77848172187805,4.362075485894561,99.65923881530762,4.361027057413814,167.9198455810547,4.357246366882663,497.5153064727783,4.348716021113499,,,,,,,,,,,,,,,,,,,,,,,,
40,20,3,3,5,5,2,1800.085422039032,4.1161041168950145,10.064457416534424,4.295387575296138,33.627979040145874,4.295387575296138,43.26752805709839,4.235556045237788,55.67954993247986,4.209206254557513,57.781049966812134,4.158721996754625,109.9992311000824,4.1372004649131675,170.36341786384583,4.129835610074746,598.0158076286316,4.1161041168950145,,,,,,,,,,,,,,,,,,,,,,,,
41,20,3,3,5,5,2,1800.120855808258,4.446128784193683,11.44729733467102,4.536900433506618,24.700714111328125,4.481582728756759,24.7007999420166,4.481582728756759,114.2910361289978,4.467686592532388,209.02712845802307,4.46518861855998,244.0208911895752,4.462177321014905,279.46713376045227,4.460641106558889,633.9591536521912,4.446194750157886,1442.2293586730957,4.446128784193683,,,,,,,,,,,,,,,,,,,,,,
42,20,3,3,5,5,2,1800.1470220088959,4.291913075155741,6.666772842407227,4.466551821908311,13.238292932510376,4.439325019373044,13.238380908966064,4.439325019373044,32.22562003135681,4.349499395164685,96.11539387702942,4.291913075155741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20,3,3,5,5,2,1800.3514680862427,4.34531558523296,16.133767127990723,4.628491111106784,29.027320623397827,4.628491111106784,36.19740128517151,4.456714519357613,52.40693259239197,4.403061436421128,61.92707657814026,4.386106214397176,66.05308675765991,4.377648091721906,81.99243140220642,4.374713275321828,87.57299423217773,4.34531558523296,,,,,,,,,,,,,,,,,,,,,,,,
44,20,3,3,5,5,2,1800.200535774231,4.47295693924818,3.6534931659698486,4.72114623882305,7.47512149810791,4.714338896133693,7.4752092361450195,4.714338896133693,23.08423924446106,4.667412591039149,23.756903886795044,4.593828656883387,85.45515727996826,4.58173605124571,103.83606696128845,4.572169290045825,106.98990797996521,4.526840030380718,117.1248791217804,4.491075231809944,237.622816324234,4.490905102660717,286.23098397254944,4.47295693924818,,,,,,,,,,,,,,,,,,
45,20,3,3,5,5,2,1800.7530491352081,4.5075222591921635,14.407269954681396,4.711741509584981,48.580512285232544,4.711741509584981,59.10955095291138,4.701802507990976,68.0325539112091,4.607638330126376,168.79881262779236,4.575317039918613,286.6869971752167,4.555145706480277,287.72845339775085,4.5453258730802855,536.0308985710144,4.529595705690385,941.5108623504639,4.5075222591921635,,,,,,,,,,,,,,,,,,,,,,
46,20,3,3,5,5,2,1800.4429008960724,4.36645416843536,10.209839582443237,4.491469469796924,14.446124792098999,4.3984338121745505,14.44620966911316,4.3984338121745505,40.072033643722534,4.394846542003871,45.731837034225464,4.394814561591538,46.61613464355469,4.392065128435494,48.334582805633545,4.391035316988764,91.27428936958313,4.377177866114141,102.32658648490906,4.369579543450474,1174.3203682899475,4.36645416843536,,,,,,,,,,,,,,,,,,,,
47,20,3,3,5,5,2,1800.0751383304596,4.514316891630633,10.578001260757446,4.7918793779660644,15.89002776145935,4.738743732956365,15.890114545822144,4.738743732956365,20.534570693969727,4.534497826641232,1359.0582003593445,4.514316891630633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,20,3,3,5,5,2,1800.3885548114777,4.446169172446513,9.803237199783325,4.659871194677888,11.851607084274292,4.448049519036391,11.851690769195557,4.448049519036391,28.069589376449585,4.446169172446513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,20,3,3,5,5,2,1800.0252802371979,4.821839370005321,33.66008138656616,4.995555912326255,38.96892070770264,4.862761222651236,38.969013929367065,4.862761222651236,81.0415461063385,4.847025911491674,103.40835189819336,4.842156217252678,221.40334057807922,4.824104949854241,1309.9707732200623,4.821839370005321,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20,3,3,5,5,2,1800.0052721500397,4.39972170614168,19.476898431777954,4.554474959118828,29.525216817855835,4.47846824404639,29.525307178497314,4.47846824404639,44.37039351463318,4.467077434895317,161.44384241104126,4.464919232680941,164.8613567352295,4.441985783726673,174.5131504535675,4.436636500261252,247.42560958862305,4.434994133878481,253.9834427833557,4.4114031247135435,378.8724889755249,4.4074024731203,1066.5902438163757,4.400119462071909,1209.8297321796417,4.39972170614168,,,,,,,,,,,,,,,,
51,20,3,3,5,5,2,1800.1940228939056,4.421551393973411,0.9889640808105469,4.421551393973411,2.3142058849334717,4.421551393973411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
