inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18
57,20,4,4,-1,5,5,1800.3940215110779,4.403940099432845,0.5489645004272461,4.512393412900263,1.567728042602539,4.505879009219525,1.5678136348724365,4.505879009219525,21.7605881690979,4.501009429999523,25.65211844444275,4.499400959177029,43.7001895904541,4.445341666653483,130.6083540916443,4.444815471251829,169.889662027359,4.437183038958461,189.10469841957092,4.418127785531795,239.02535486221313,4.40394028440274,1572.7252073287964,4.403940099432845,,,,,,,,,,,,,,
58,20,4,4,-1,5,5,1800.3633897304535,4.243842823397743,5.247097492218018,4.521889154375799,13.116307973861694,4.521889154375799,20.174819707870483,4.468298021664192,23.983285188674927,4.456387087257608,28.143633604049683,4.423338897454859,40.4056293964386,4.380272304935816,46.072736740112305,4.361656161976738,51.39730978012085,4.3589751075558985,77.76182055473328,4.333336705517174,91.88404822349548,4.323552760729774,108.54434204101562,4.243842823397743,,,,,,,,,,,,,,
59,20,4,4,-1,5,5,1800.5432550907135,4.426491922603242,3.7640116214752197,4.538824039301488,9.117921113967896,4.522019145130818,9.118007898330688,4.522019145130818,35.753217697143555,4.461062463560069,200.5999720096588,4.426491922603242,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20,4,4,-1,5,5,1800.4635496139526,4.348773031246072,12.470290899276733,4.551552421811395,15.964719533920288,4.437965267133713,15.964804410934448,4.437965267133713,51.49590539932251,4.419504589786397,120.46543288230896,4.413136513798939,252.5205488204956,4.381495892974301,442.8286647796631,4.3545978773199785,480.85519647598267,4.349801691926053,832.0639505386353,4.348773031246072,,,,,,,,,,,,,,,,,,
61,20,4,4,-1,5,5,1800.10667014122,4.403971579836316,14.821238994598389,4.633230427645163,20.29647707939148,4.548497844205993,20.296563625335693,4.548497844205993,69.77280235290527,4.512599230478415,265.7719249725342,4.445362313800764,517.3719353675842,4.431959894850129,623.2911763191223,4.41226660538767,1157.1718127727509,4.411676959704606,1243.0333976745605,4.403971579836316,,,,,,,,,,,,,,,,,,
62,20,4,4,-1,5,5,1800.5638010501862,4.528989332091564,4.263716459274292,4.647511351989738,18.808361530303955,4.647511351989738,58.681193113327026,4.639630065125649,66.91267132759094,4.610417546414214,140.66532397270203,4.609420292614908,192.90295839309692,4.583042537488581,201.89950346946716,4.574468623082497,249.63118839263916,4.535884913521791,825.3795266151428,4.528989332091564,,,,,,,,,,,,,,,,,,
63,20,4,4,-1,5,5,1800.378583908081,4.131838118258947,5.539685487747192,4.358158759932566,7.34701943397522,4.2984806933692985,7.347109079360962,4.2984806933692985,21.93425226211548,4.250989991680914,24.77411127090454,4.230576628838591,28.725165605545044,4.182690905816125,31.635756015777588,4.1530448871264865,238.66943836212158,4.15203807789187,297.68797159194946,4.131838118258947,,,,,,,,,,,,,,,,,,
64,20,4,4,-1,5,5,1800.203868150711,4.199616399780867,3.764538288116455,4.267158338127768,12.739663362503052,4.267158338127768,54.60815501213074,4.262218196265611,101.8227686882019,4.249844141414297,150.89223265647888,4.234189544386306,263.0764408111572,4.2220968357079425,373.5903730392456,4.217602150087503,452.07576870918274,4.2121505534670325,1224.2303097248077,4.207076485970703,1520.4260468482971,4.199616399780867,,,,,,,,,,,,,,,,
65,20,4,4,-1,5,5,1800.101572751999,4.613657203817188,21.58606481552124,4.744138942662227,29.333186149597168,4.661813499605219,29.333271503448486,4.661813499605219,73.65682601928711,4.646254121875841,425.5263304710388,4.632000032613056,784.3597137928009,4.631053041054143,927.3012492656708,4.613730575060105,1165.1529188156128,4.613657203817188,,,,,,,,,,,,,,,,,,,,
66,20,4,4,-1,5,5,1800.4109556674957,4.345486744742172,1.4605939388275146,4.463995107489379,4.825026035308838,4.399353772807981,4.825113296508789,4.399353772807981,45.1348717212677,4.356895190425272,111.0323977470398,4.354134240609869,377.91721081733704,4.349315814477813,1084.2090368270874,4.345486744742172,,,,,,,,,,,,,,,,,,,,,,
67,20,4,4,-1,5,5,1800.1166052818298,4.18938762977414,2.1801743507385254,4.299786152992727,3.889181137084961,4.280922565276534,3.8892688751220703,4.280922565276534,82.62148547172546,4.2715371252664385,115.45258116722107,4.232268644311524,394.8839430809021,4.18938762977414,,,,,,,,,,,,,,,,,,,,,,,,
68,20,4,4,-1,5,5,1800.2500569820404,4.087824051215762,10.444454908370972,4.314041366481309,15.456145763397217,4.29039873413994,15.456233501434326,4.29039873413994,32.75195789337158,4.235097352615222,53.18798208236694,4.226414327988692,59.21620154380798,4.217499658134635,61.568055152893066,4.194579373519182,109.38055348396301,4.144847455056544,538.0686917304993,4.135652298449123,573.9165368080139,4.105298495487114,588.3387334346771,4.092166183664784,1334.1243846416473,4.087824051215762,,,,,,,,,,,,
69,20,4,4,-1,5,5,1800.1626160144806,4.127414343722904,3.8080196380615234,4.258427165595035,10.404091358184814,4.242832376224143,10.404181957244873,4.242832376224143,16.560198068618774,4.216978898219559,61.76884412765503,4.195716105441497,83.28016400337219,4.148744852487911,150.40775346755981,4.133131122558053,1080.1689820289612,4.127414343722904,,,,,,,,,,,,,,,,,,,,
70,20,4,4,-1,5,5,1800.0929510593414,4.610500580409208,1.2181894779205322,4.610558873532286,1.8324706554412842,4.610558733672665,1.8325583934783936,4.610558733672665,17.266935110092163,4.610558681041876,23.489413261413574,4.610558490114808,138.7899398803711,4.610558405744243,148.69209337234497,4.610558131292317,362.00585174560547,4.61050342671586,455.41388392448425,4.610500580409208,,,,,,,,,,,,,,,,,,
71,20,4,4,-1,5,5,1800.1994235515594,4.208777286127565,5.831067800521851,4.410908143124916,17.870802640914917,4.371852465007126,17.870891571044922,4.371852465007126,25.646092653274536,4.255211292898374,63.05778980255127,4.2489750596095,86.20058798789978,4.233692792668775,128.48932266235352,4.224488095409721,815.4039213657379,4.218060648950663,1262.4534475803375,4.216302790092353,1739.469084262848,4.214743463240045,1785.3201296329498,4.208777286127565,,,,,,,,,,,,,,
72,20,4,4,-1,5,5,1800.1584131717682,4.524878284129552,6.777842044830322,4.636726563918064,11.968618631362915,4.614880696309272,11.968766450881958,4.614880696309272,19.342636823654175,4.59834784588858,49.830403089523315,4.583975779986755,846.5844140052795,4.582467786040408,1101.9752504825592,4.524878284129552,,,,,,,,,,,,,,,,,,,,,,
73,20,4,4,-1,5,5,1800.4225289821625,4.615463196585247,12.02457857131958,4.713751590389286,16.383949995040894,4.713751590389286,115.64106440544128,4.713130067535582,143.12819075584412,4.709247497039829,150.2099838256836,4.702900773053263,173.28913068771362,4.665162137591686,205.43606686592102,4.648584203849395,308.8766071796417,4.647822336716451,493.05715250968933,4.632306972282643,1305.978265285492,4.629010763640674,1798.4180836677551,4.615463196585247,,,,,,,,,,,,,,
74,20,4,4,-1,5,5,1800.0541672706604,4.140085785555422,3.7712998390197754,4.302642248539806,11.120111465454102,4.302642248539806,21.43173885345459,4.292267004367943,32.96801471710205,4.195162000063014,38.74108338356018,4.174059657152825,101.74344849586487,4.17242804213535,149.6282253265381,4.166149645415041,213.22079491615295,4.143881727700151,530.3644676208496,4.140085785555422,,,,,,,,,,,,,,,,,,
75,20,4,4,-1,5,5,1800.1083099842072,4.218001585710273,13.52018690109253,4.3009337295573715,26.929417848587036,4.296929261267518,26.929508209228516,4.296929261267518,129.5786895751953,4.296041241272558,267.28156661987305,4.290483643899598,376.3856723308563,4.279452263133841,555.1790935993195,4.240648232807112,1164.6719069480896,4.236569122116601,1458.791033744812,4.218001585710273,,,,,,,,,,,,,,,,,,
76,20,4,4,-1,5,5,1800.3989906311035,4.419008666540055,8.79909634590149,4.563012725606512,12.361199378967285,4.54628717472048,12.36128568649292,4.54628717472048,20.925269603729248,4.537326743883881,32.28589105606079,4.50646243571112,51.225690841674805,4.483308439069712,88.90529775619507,4.478645324703383,145.4030921459198,4.469055692737989,173.1176688671112,4.454557935211041,194.66681361198425,4.424720244903787,200.07299280166626,4.42299096730168,526.3710176944733,4.419008666540055,,,,,,,,,,,,
77,20,4,4,-1,5,5,1800.040465593338,4.262699965022964,3.074241876602173,4.4409856776083245,14.235769510269165,4.4409856776083245,28.630329847335815,4.420598842358657,30.39422035217285,4.338496110827276,81.44739890098572,4.338482237129567,366.455011844635,4.316338442902577,404.47910714149475,4.262699965022964,,,,,,,,,,,,,,,,,,,,,,
78,20,4,4,-1,5,5,1800.155515909195,4.194085685650929,8.491892576217651,4.34882517342808,19.344992876052856,4.34882517342808,22.485498666763306,4.2651622727625105,43.62765979766846,4.259170218816293,181.36535954475403,4.247989118737433,269.50452709198,4.235943529910915,394.26300978660583,4.230233933379135,431.8514618873596,4.221843571392542,679.287291765213,4.195770085385806,1120.175663471222,4.194085685650929,,,,,,,,,,,,,,,,
79,20,4,4,-1,5,5,1800.443513393402,4.101700114346868,17.006232738494873,4.234071929392236,23.8499698638916,4.234071929392236,77.78928852081299,4.1923363004557235,78.37180662155151,4.179178527459375,91.79288983345032,4.161328814844512,137.0012285709381,4.15833447348315,169.8597960472107,4.11219190377591,416.5659189224243,4.1115502744471,640.0048630237579,4.109327093638628,1622.3929433822632,4.109050854097729,1683.9961111545563,4.101700114346868,,,,,,,,,,,,,,
80,20,4,4,-1,5,5,1800.0891976356506,4.44404114810974,0.7528114318847656,4.5403091198346495,2.9719326496124268,4.5403091198346495,6.052722215652466,4.457643755462369,45.40477919578552,4.44404114810974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20,4,4,-1,5,5,1800.1147947311401,4.21892751320612,2.1975767612457275,4.443544007281892,3.2981269359588623,4.38012287127274,3.298213243484497,4.38012287127274,13.078346014022827,4.373651318157911,16.520631551742554,4.274892188899802,75.30636548995972,4.268127154230058,90.13118696212769,4.244404092225182,132.15334630012512,4.21892751320612,,,,,,,,,,,,,,,,,,,,
82,20,4,4,-1,5,5,1800.0285847187042,4.365660309571155,3.176807403564453,4.555657668095948,5.890582084655762,4.555657668095948,26.42621088027954,4.505495140589352,27.98927402496338,4.468691332885593,42.134421825408936,4.426227655543614,49.21114706993103,4.365660309571155,,,,,,,,,,,,,,,,,,,,,,,,
83,20,4,4,-1,5,5,1800.0770201683044,4.639770215277702,2.445596933364868,4.63977216916641,3.3487441539764404,4.63977216916641,19.43747305870056,4.639772065588835,49.22841763496399,4.6397719715683605,90.43270492553711,4.639771753774259,218.80850338935852,4.639771712164063,289.4644777774811,4.639770215277702,,,,,,,,,,,,,,,,,,,,,,
84,20,4,4,-1,5,5,1800.034517288208,4.3592819721218286,7.320884466171265,4.573232109228116,15.471105575561523,4.573232109228116,31.206742525100708,4.559019339502443,33.70424294471741,4.540540159436953,45.17219257354736,4.5280300769451785,55.70191478729248,4.504115900785381,72.53740215301514,4.485532774126166,98.98614692687988,4.473635218136147,225.76846742630005,4.4507287586140425,241.79192352294922,4.418850090799692,327.4621765613556,4.416517630504733,577.3246917724609,4.3804431942378415,1317.446734905243,4.3592819721218286,,,,,,,,,,
85,20,4,4,-1,5,5,1800.0313222408295,4.16334869615786,6.326544761657715,4.27946549341935,10.58890986442566,4.27946549341935,25.854533433914185,4.254263460714395,38.65224289894104,4.211369420198315,49.96403217315674,4.195559631871694,171.34876012802124,4.195351963089814,498.15023827552795,4.173627926021579,1067.0175445079803,4.16334869615786,,,,,,,,,,,,,,,,,,,,
86,20,4,4,-1,5,5,1800.0964024066925,4.356972843113014,6.7917702198028564,4.482637932317743,13.816469192504883,4.414656444563973,13.816555261611938,4.414656444563973,47.4554808139801,4.413516823656136,50.75774836540222,4.38654048299242,132.05559706687927,4.3795171621756,171.8502426147461,4.366545874147984,1265.2939217090607,4.359667667192609,1561.9838466644287,4.357694216031572,1616.5261471271515,4.356972843113014,,,,,,,,,,,,,,,,
87,20,4,4,-1,5,5,1800.1036114692688,4.329443924535742,1.3904712200164795,4.531000295760519,6.545196771621704,4.50318876083099,6.545292139053345,4.50318876083099,12.230991125106812,4.449132739996325,35.99776363372803,4.447289005729116,52.91323971748352,4.3419261912941485,378.2507598400116,4.337180263049492,1772.221239566803,4.329443924535742,,,,,,,,,,,,,,,,,,,,
88,20,4,4,-1,5,5,1800.0633187294006,4.376701269951272,0.6940517425537109,4.43857320858055,2.4207065105438232,4.390673118341963,2.4207944869995117,4.390673118341963,84.42941331863403,4.381938377023161,222.61530327796936,4.376701340448095,1450.838190793991,4.376701269951272,,,,,,,,,,,,,,,,,,,,,,,,
89,20,4,4,-1,5,5,1800.302080631256,4.7659936411894455,5.65424656867981,4.865042713269978,8.897639989852905,4.865042713269978,11.499693870544434,4.830401685906992,29.684468030929565,4.808735907167353,32.45048189163208,4.796824722413778,48.844605445861816,4.788207994883522,52.137391328811646,4.787762777399981,180.85359477996826,4.771758218779778,263.39649844169617,4.77134458376168,429.18521189689636,4.769939055868039,517.0769464969635,4.7667326305163495,657.7038247585297,4.7659936411894455,,,,,,,,,,,,
90,20,4,4,-1,5,5,1800.0280373096466,4.263092066014214,3.3274645805358887,4.389863579198405,5.947588205337524,4.2889782703172825,5.947708606719971,4.2889782703172825,40.94639587402344,4.28759200618955,57.40845966339111,4.281438363367739,84.28215527534485,4.280547687701842,101.12020134925842,4.2701169173520634,247.52007365226746,4.263092066014214,,,,,,,,,,,,,,,,,,,,
91,20,4,4,-1,5,5,1800.099186182022,3.9912131111744547,4.747034072875977,4.312554289189541,8.857088327407837,4.312554289189541,13.013724088668823,4.219391740392184,24.509272575378418,4.1547876123599305,45.07526731491089,4.076189693243017,73.7574291229248,4.073759806163661,134.3311803340912,4.0723570265058635,148.59984397888184,4.050377556053654,461.85417318344116,4.00988033401476,568.088356256485,4.009880199697317,682.2206304073334,3.9912131111744547,,,,,,,,,,,,,,
92,20,4,4,-1,5,5,1800.093056678772,4.297392562371591,8.396790266036987,4.634166353101103,18.03485894203186,4.582266766249926,18.0349760055542,4.582266766249926,22.06869626045227,4.313710447078529,177.54505515098572,4.297392562371591,,,,,,,,,,,,,,,,,,,,,,,,,,
93,20,4,4,-1,5,5,1800.0146172046661,4.3807361971258505,3.941793918609619,4.632806202224662,8.760321617126465,4.62646045798269,8.760410785675049,4.62646045798269,14.98064374923706,4.5021980163188395,25.586328983306885,4.43717287938713,29.884122371673584,4.409859347593032,104.502512216568,4.382673060887454,132.8325650691986,4.3807361971258505,,,,,,,,,,,,,,,,,,,,
94,20,4,4,-1,5,5,1800.0503897666931,4.289011370040527,3.469498872756958,4.36816520685503,5.594283103942871,4.36816520685503,22.862698554992676,4.343837110891942,30.061914205551147,4.306697495869012,44.03361678123474,4.305020198369136,60.00145220756531,4.289011370040527,,,,,,,,,,,,,,,,,,,,,,,,
95,20,4,4,-1,5,5,1800.001992225647,4.1904281917731385,2.1322579383850098,4.239435595475687,5.672396898269653,4.239435595475687,93.78460955619812,4.204293604857337,1513.7660961151123,4.1904281917731385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,20,4,4,-1,5,5,1800.0324850082397,4.230802488183883,1.746187686920166,4.42762141912583,5.7931835651397705,4.384186504812441,5.793269634246826,4.384186504812441,45.42899966239929,4.301156333072194,291.542768239975,4.233836259811042,1420.0242822170258,4.230802488183883,,,,,,,,,,,,,,,,,,,,,,,,
97,20,4,4,-1,5,5,1800.6952636241913,4.261587424812333,4.5209715366363525,4.471516998754659,21.99191403388977,4.471516998754659,30.518640518188477,4.445847442313978,34.53224444389343,4.402696965363429,38.458667278289795,4.334925597430989,46.80447506904602,4.333804122343479,48.44066071510315,4.327926412958052,71.86515712738037,4.321342229857959,106.97026562690735,4.293261126831684,150.89728569984436,4.285761654708556,660.7770338058472,4.28171464877595,678.1205124855042,4.273639276685511,736.8762605190277,4.261587424812333,,,,,,,,,,
98,20,4,4,-1,5,5,1800.5942332744598,4.306736905177878,14.959557294845581,4.5101543914117155,29.3526508808136,4.419111783222572,29.352739095687866,4.419111783222572,35.3345890045166,4.36888066227364,80.38903474807739,4.361947392906336,88.38239479064941,4.335391234684332,268.23527240753174,4.310467846809983,311.9165315628052,4.306736905177878,,,,,,,,,,,,,,,,,,,,
99,20,4,4,-1,5,5,1800.4091620445251,4.618926209810089,7.7749183177948,4.753140791563219,9.893317461013794,4.753140791563219,30.54043483734131,4.686779773298087,32.51186680793762,4.650060002742034,90.6702208518982,4.645953794132866,129.662739276886,4.644386264707592,333.991717338562,4.640064019313159,553.5164296627045,4.626506450832495,831.0156090259552,4.618926209810089,,,,,,,,,,,,,,,,,,
100,20,4,4,-1,5,5,1800.5118055343628,4.172676485353711,16.43700408935547,4.391703230457355,20.820758819580078,4.391703230457355,26.536692142486572,4.29825775044826,32.100767850875854,4.296649417905385,69.05440616607666,4.2331568532088975,110.21323323249817,4.215433598231704,193.4282500743866,4.172676485353711,,,,,,,,,,,,,,,,,,,,,,
1,20,4,4,-1,5,10,1800.2866265773773,4.669821295397825,0.8094208240509033,4.829883693328559,1.844726324081421,4.804154862160449,1.844820499420166,4.804154862160449,3.752234697341919,4.755909147748441,4.789480924606323,4.682477686004591,137.5301637649536,4.669821360763279,1614.233107328415,4.669821295397825,,,,,,,,,,,,,,,,,,,,,,
2,20,4,4,-1,5,10,1800.204792022705,4.33295864001559,17.98160147666931,4.640086493149694,20.12584686279297,4.508227278851612,20.125936269760132,4.508227278851612,25.889421224594116,4.475081488105579,45.045523166656494,4.464975967704481,101.6533374786377,4.385535087206176,246.1121063232422,4.33295864001559,,,,,,,,,,,,,,,,,,,,,,
3,20,4,4,-1,5,10,1800.0051143169403,4.361309095786589,3.516988754272461,4.513269541844027,10.529597759246826,4.4588755934855255,10.529683351516724,4.4588755934855255,24.885992527008057,4.414123914535404,39.34712219238281,4.408345417403711,46.908339500427246,4.402747199174916,161.35991048812866,4.39552149409629,168.39640736579895,4.381884382032355,490.18136858940125,4.361309095786589,,,,,,,,,,,,,,,,,,
4,20,4,4,-1,5,10,1800.2278907299042,4.512302220610195,3.6604084968566895,4.713804103334963,8.469673871994019,4.705613318564296,8.469773292541504,4.705613318564296,21.35352087020874,4.676268298522806,24.575661182403564,4.579142039557851,96.73399496078491,4.565451462913584,151.17430996894836,4.54880128181866,493.00427985191345,4.5395127641420085,1300.5039987564087,4.535926320098833,1549.2041380405426,4.512302220610195,,,,,,,,,,,,,,,,
5,20,4,4,-1,5,10,1800.0601274967194,4.5006114867446545,3.5248143672943115,4.595515436358271,8.314148426055908,4.595515436358271,11.997057676315308,4.520788204418362,24.437720775604248,4.5064770435283945,122.06559181213379,4.5051336853659905,562.9289984703064,4.5006114867446545,,,,,,,,,,,,,,,,,,,,,,,,
6,20,4,4,-1,5,10,1800.1344940662384,4.322730404265133,5.146699905395508,4.453635390227609,11.51292634010315,4.423066998463671,11.51301097869873,4.423066998463671,19.414758920669556,4.3948607894858425,56.13717436790466,4.39188896566855,152.5799913406372,4.360455327544158,402.64873456954956,4.347008324331906,546.5611023902893,4.322730404265133,,,,,,,,,,,,,,,,,,,,
7,20,4,4,-1,5,10,1800.0769536495209,4.386300581055741,5.196595191955566,4.618224456235096,8.258023023605347,4.5151913225142914,8.258128881454468,4.5151913225142914,13.421001195907593,4.495119397111139,37.95879602432251,4.492856780378448,43.68589401245117,4.491775835277532,47.18830442428589,4.489321661629058,80.0574324131012,4.424987951665166,132.4865484237671,4.4202092230102235,1124.4570240974426,4.411761442325776,1166.82079911232,4.386300581055741,,,,,,,,,,,,,,
8,20,4,4,-1,5,10,1800.485362291336,4.17244396066893,2.8088572025299072,4.3145845095022874,6.82032322883606,4.3145845095022874,12.75286316871643,4.234325032689707,13.853310108184814,4.229277710070108,57.72968411445618,4.200097746688552,65.70843482017517,4.197253725783127,396.11358666419983,4.186825180153109,668.8227324485779,4.186090905036441,706.437739610672,4.1784265933478935,741.1036157608032,4.17244396066893,,,,,,,,,,,,,,,,
9,20,4,4,-1,5,10,1800.1383562088013,4.248450986612514,2.844090700149536,4.3432133318457415,9.249829292297363,4.3432133318457415,18.627746105194092,4.281940443700454,49.91223645210266,4.262306830402251,462.2695574760437,4.261910931688876,914.5313127040863,4.260710933998007,1726.1967504024506,4.256164261202432,1763.0993101596832,4.248450986612514,,,,,,,,,,,,,,,,,,,,
10,20,4,4,-1,5,10,1800.081502199173,4.391000154692577,4.345886945724487,4.567364833754057,8.210157871246338,4.567364833754057,17.170735120773315,4.546112466540578,42.22228932380676,4.510159308826872,60.049970626831055,4.462287018349973,91.11446475982666,4.457820035343779,127.94900703430176,4.457118607087003,233.4208254814148,4.395450553755481,763.1234974861145,4.391450204029717,1724.9912314414978,4.391000154692577,,,,,,,,,,,,,,,,
11,20,4,4,-1,5,10,1800.463049173355,4.61632657870052,2.3956656455993652,4.753482697552453,3.701442241668701,4.753482697552453,15.183282375335693,4.662084916671279,39.70842671394348,4.617689279951077,797.1442203521729,4.61762886588163,838.0264151096344,4.61632657870052,,,,,,,,,,,,,,,,,,,,,,,,
12,20,4,4,-1,5,10,1800.1003375053406,4.693316076584876,2.6931610107421875,4.907214307635457,5.013410806655884,4.907214307635457,8.767628908157349,4.763833044852042,13.784228324890137,4.727838406817876,145.53329467773438,4.717251055371536,215.20156526565552,4.717122404713943,442.28504633903503,4.69914213379711,521.5174279212952,4.693316076584876,,,,,,,,,,,,,,,,,,,,
13,20,4,4,-1,5,10,1800.3640990257263,4.108170828626491,0.9312033653259277,4.1116334573512,4.330665349960327,4.1116334573512,7.292038440704346,4.108481874678703,15.941706657409668,4.108170828626491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,4,4,-1,5,10,1800.0620861053467,4.517844957313055,14.309940814971924,4.589425261140118,17.190086364746094,4.589425261140118,135.51174998283386,4.542328245800679,234.32388257980347,4.539701576823122,311.8614356517792,4.517844957313055,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,4,4,-1,5,10,1800.1966814994812,4.11286340651276,5.548700571060181,4.274595930924649,15.747617959976196,4.215150398913733,15.747708320617676,4.215150398913733,22.92939519882202,4.195510158345409,66.01867341995239,4.179978696077425,102.0222647190094,4.166106985835621,109.8974084854126,4.135567728227634,115.97339868545532,4.134914805689875,139.84539461135864,4.134899487572708,205.18047738075256,4.114255950530432,1677.4437923431396,4.11286340651276,,,,,,,,,,,,,,
16,20,4,4,-1,5,10,1800.522916316986,4.343408899997943,4.245484828948975,4.522078611968999,17.049436330795288,4.522078611968999,23.293134927749634,4.506863563290373,36.010185956954956,4.500737207969292,41.99830436706543,4.483238833694876,47.299341917037964,4.410136390409662,56.15889596939087,4.398000277739152,94.08365154266357,4.385025282098124,117.8982846736908,4.353046316414848,681.8118953704834,4.348108768820597,876.0185167789459,4.347762052501318,1210.0653541088104,4.344363817006553,1735.1678094863892,4.343408899997943,,,,,,,,,,
17,20,4,4,-1,5,10,1800.089837551117,4.194162807364521,1.3143599033355713,4.348353049200322,3.055075168609619,4.347252736251931,3.055161952972412,4.347252736251931,10.882114887237549,4.3439871618114,13.79404616355896,4.341070771448351,14.974198579788208,4.255275432554713,26.69203758239746,4.208246019400445,121.33869099617004,4.200920598984676,528.0657057762146,4.194162807364521,,,,,,,,,,,,,,,,,,
18,20,4,4,-1,5,10,1800.1116518974304,4.507953069389671,3.482133388519287,4.675256662821849,6.309782266616821,4.534210620699344,6.309869766235352,4.534210620699344,59.950501918792725,4.514693354065343,268.1952815055847,4.511974297638583,903.5497562885284,4.5116667752777655,1042.0851769447327,4.509826344472451,1419.7075688838959,4.5082069106702285,1781.6418199539185,4.507953069389671,,,,,,,,,,,,,,,,,,
19,20,4,4,-1,5,10,1800.0367496013641,4.465605489012428,9.857393264770508,4.663621858879736,12.27251148223877,4.557014544369763,12.272606134414673,4.557014544369763,51.55131506919861,4.49279625488237,199.98328924179077,4.490498637858758,423.48835802078247,4.474759661491164,805.7955310344696,4.465605489012428,,,,,,,,,,,,,,,,,,,,,,
20,20,4,4,-1,5,10,1800.0597865581512,4.425237618000422,0.6139500141143799,4.4939325130256655,1.1075119972229004,4.4939325130256655,3.7799437046051025,4.4565932666023675,5.446540594100952,4.42523785284947,311.5411694049835,4.425237651708588,471.9968857765198,4.425237618000422,,,,,,,,,,,,,,,,,,,,,,,,
21,20,4,4,-1,5,10,1800.3576197624207,4.249817233087101,8.094303131103516,4.580262190918315,10.718703508377075,4.360829958560667,10.718791723251343,4.360829958560667,29.227001428604126,4.3138030174899225,56.35377073287964,4.307749563379639,73.76293611526489,4.286610505275403,114.20767068862915,4.252146557940029,161.9955484867096,4.249817233087101,,,,,,,,,,,,,,,,,,,,
22,20,4,4,-1,5,10,1800.1789109706879,4.0868312832697375,11.169227600097656,4.213093139531227,28.641396284103394,4.213093139531227,72.85824179649353,4.181903173721801,212.95489478111267,4.158547318736242,263.66426038742065,4.145835045316321,774.6527864933014,4.1108680010767635,825.3329939842224,4.0868312832697375,,,,,,,,,,,,,,,,,,,,,,
23,20,4,4,-1,5,10,1800.317374944687,4.1603064026913446,0.9537351131439209,4.311939477378566,4.642233848571777,4.311939477378566,13.134480476379395,4.272034192395065,15.602059841156006,4.223120312594352,86.32588028907776,4.2040327680268375,118.83340644836426,4.199670555594052,127.65261650085449,4.163102468607727,246.64886140823364,4.1603064026913446,,,,,,,,,,,,,,,,,,,,
24,20,4,4,-1,5,10,1800.269816160202,4.160166011821707,9.21019434928894,4.312279041361765,14.10822081565857,4.263571006562088,14.108307361602783,4.263571006562088,82.49992561340332,4.2558324038083555,83.61309099197388,4.16807910628921,311.61221575737,4.160166011821707,,,,,,,,,,,,,,,,,,,,,,,,
25,20,4,4,-1,5,10,1800.0185358524323,4.187732804241196,1.665952444076538,4.4209700015134725,2.8040895462036133,4.4209700015134725,14.246419429779053,4.375124646424244,21.62565541267395,4.222958158451511,183.50928711891174,4.187732957547088,1515.2126643657684,4.187732804241196,,,,,,,,,,,,,,,,,,,,,,,,
26,20,4,4,-1,5,10,1800.0890481472015,4.283130479581218,6.843513250350952,4.522160354240984,11.106354475021362,4.484535342273688,11.10643982887268,4.484535342273688,13.814374923706055,4.367185800820511,101.61843967437744,4.36609859523631,120.79416418075562,4.361501096727319,157.95465469360352,4.316785672082653,1058.3886423110962,4.283130479581218,,,,,,,,,,,,,,,,,,,,
27,20,4,4,-1,5,10,1800.037749528885,4.287601323045725,5.408845901489258,4.427992457360049,14.402519941329956,4.39384803392394,14.402608394622803,4.39384803392394,59.62392473220825,4.359405040657997,65.13809061050415,4.347745614795059,413.5347864627838,4.31490894640847,419.3623330593109,4.300075120556451,723.0298185348511,4.293754266260834,895.5430891513824,4.287601323045725,,,,,,,,,,,,,,,,,,
28,20,4,4,-1,5,10,1800.0106101036072,4.410381404657241,16.346205234527588,4.746482442942695,35.87576484680176,4.682537796722686,35.87585496902466,4.682537796722686,45.54192614555359,4.661090988056214,53.03807187080383,4.644794724897871,56.377148151397705,4.562541339433389,71.10818886756897,4.51198877631333,113.87472867965698,4.42665594385887,280.34569478034973,4.425611888320408,446.3184142112732,4.424885250051442,651.661943435669,4.411095362118019,953.49884557724,4.410381404657241,,,,,,,,,,,,
29,20,4,4,-1,5,10,1800.054182767868,4.549112330022666,2.671574831008911,4.649461767122647,5.2233850955963135,4.649461767122647,125.20253014564514,4.589811399857165,167.00486040115356,4.553311310004197,1494.9064500331879,4.549112330022666,,,,,,,,,,,,,,,,,,,,,,,,,,
