inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15
29,60,2,1800.95059466362,4.155045478996469,117.96907782554626,4.196119963355869,435.7721526622772,4.180584485480014,598.2735877037048,4.167213029753157,635.9542360305786,4.155364641558625,918.7377738952637,4.155045478996469,,,,,,,,,,,,,,,,,,,,
30,60,2,1806.0180261135101,4.352764661594324,622.0347082614899,4.375075420893179,1096.7861301898956,4.355063232620937,1353.5439529418945,4.352764661594324,,,,,,,,,,,,,,,,,,,,,,,,
31,60,2,1802.1505012512207,4.210648698355912,550.9327433109283,4.278155104549494,800.8892555236816,4.259468549466182,860.147646188736,4.219488145103471,987.3028953075409,4.2166822423513395,1333.9119091033936,4.210648698355912,,,,,,,,,,,,,,,,,,,,
32,60,2,1801.716768026352,4.415714753900379,527.5405101776123,4.471734423454152,800.1584732532501,4.470803270268306,877.426441192627,4.450638716990772,1155.9240617752075,4.424505052283567,1762.6471436023712,4.415714753900379,,,,,,,,,,,,,,,,,,,,
33,60,2,1802.172182559967,4.653981859781097,50.71112585067749,4.702285582985226,170.6718499660492,4.65877595857427,811.6286568641663,4.655362324983253,1698.587230682373,4.653981859781097,,,,,,,,,,,,,,,,,,,,,,
34,60,2,1804.755206823349,4.318297430193154,320.2629277706146,4.341464280764235,705.7721626758575,4.318297430193154,,,,,,,,,,,,,,,,,,,,,,,,,,
35,60,2,1803.9198958873749,578.4623666171343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,60,2,1804.2312896251678,4.8434995704255215,156.08730292320251,4.8434995704255215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,60,2,1805.3588325977325,4.238649998566457,842.5631523132324,4.238649998566457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,60,2,1805.1637389659882,556.2149359054157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,60,2,1800.7776153087616,4.4544278359469205,567.4784951210022,4.507108681828091,1046.8203313350677,4.505898629670789,1314.0842974185944,4.4544278359469205,,,,,,,,,,,,,,,,,,,,,,,,
40,60,2,1802.7954161167145,4.359929263521211,383.24177265167236,4.4500699213420924,561.2913973331451,4.4266859771073035,882.0687122344971,4.359929263521211,,,,,,,,,,,,,,,,,,,,,,,,
41,60,2,1801.3837163448334,4.413633287723702,1245.186049938202,4.413633287723702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,60,2,1801.5220041275024,4.37214425943035,846.7946071624756,4.37214425943035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,60,2,1805.470128774643,4.198210155890053,248.54986119270325,4.2831510661062495,299.6457874774933,4.246409141828565,1363.2791526317596,4.198210155890053,,,,,,,,,,,,,,,,,,,,,,,,
44,60,2,1800.9313442707062,4.418967913067371,284.1558439731598,4.422966177552746,1434.7023339271545,4.418967913067371,,,,,,,,,,,,,,,,,,,,,,,,,,
45,60,2,1801.1703882217407,4.127520376281961,218.85796546936035,4.182707151441569,1759.611751317978,4.127520376281961,,,,,,,,,,,,,,,,,,,,,,,,,,
46,60,2,1803.4565813541412,4.590539694164084,128.68038296699524,4.648201355090792,363.87016701698303,4.590539694164084,,,,,,,,,,,,,,,,,,,,,,,,,,
47,60,2,1803.9073104858398,4.360209129108306,810.3956818580627,4.438837332353647,1647.7528705596924,4.360209129108306,,,,,,,,,,,,,,,,,,,,,,,,,,
48,60,2,1803.531615972519,4.841221255402175,107.60557985305786,4.965696604026265,177.01043510437012,4.936553211527383,201.76091980934143,4.926956661247143,432.7797167301178,4.863700522949819,554.0437734127045,4.841221255402175,,,,,,,,,,,,,,,,,,,,
49,60,2,1803.5412311553955,4.238038053333099,413.1267466545105,4.353374870586472,697.7937753200531,4.321878545086104,774.4215931892395,4.238038053333099,,,,,,,,,,,,,,,,,,,,,,,,
50,60,2,1802.2640495300293,4.3570740599503885,201.76300311088562,4.372348422156518,452.1529920101166,4.3570740599503885,,,,,,,,,,,,,,,,,,,,,,,,,,
51,60,2,1801.6145482063293,4.355577408211979,269.443736076355,4.3766250613108015,1179.127256155014,4.355577408211979,,,,,,,,,,,,,,,,,,,,,,,,,,
52,60,2,1804.6608536243439,4.350725430033636,301.7830910682678,4.425475541460911,400.76509976387024,4.350725430033636,,,,,,,,,,,,,,,,,,,,,,,,,,
53,60,2,1802.6351344585419,4.321026526304449,347.56430196762085,4.412084666940097,448.3441081047058,4.362095737130197,884.5108158588409,4.329977767236932,974.1934974193573,4.321026526304449,,,,,,,,,,,,,,,,,,,,,,
54,60,2,1800.4871454238892,4.334306998641275,455.486777305603,4.334306998641275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,60,2,1804.6048254966736,4.438482912038847,786.5002381801605,4.464086277350614,1723.5957515239716,4.438482912038847,,,,,,,,,,,,,,,,,,,,,,,,,,
56,60,2,1805.8817009925842,4.28057400340444,479.3199987411499,4.36708847769969,819.6908812522888,4.28057400340444,,,,,,,,,,,,,,,,,,,,,,,,,,
57,60,2,1805.3744368553162,4.29624256079021,778.9739360809326,4.380319010506635,993.4638104438782,4.29624256079021,,,,,,,,,,,,,,,,,,,,,,,,,,
58,60,2,1806.2587168216705,573.1200185964077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,2,1801.6393616199493,4.964484854534377,382.42739963531494,4.973126398536552,1311.3619639873505,4.964484854534377,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,2,1801.775663137436,4.520197232766463,674.0076637268066,4.520197232766463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,60,2,1805.5989603996277,4.385294706721112,988.4803099632263,4.438552894009699,1176.97554063797,4.4026803109313954,1203.704494714737,4.385294706721112,,,,,,,,,,,,,,,,,,,,,,,,
62,60,2,1805.2197725772858,4.38824125242081,534.9886515140533,4.38824125242081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,60,2,1804.8435266017914,4.424582127723149,859.9311051368713,4.424582127723149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,60,2,1804.540673494339,4.531535765910368,683.7819864749908,4.6026830727865,1019.0750367641449,4.568392228122039,1627.9863331317902,4.531535765910368,,,,,,,,,,,,,,,,,,,,,,,,
65,60,2,1801.3565983772278,4.386942967249398,249.86996483802795,4.467411281927585,488.59523248672485,4.386942967249398,,,,,,,,,,,,,,,,,,,,,,,,,,
66,60,2,1801.7422547340393,4.2453009717891055,143.15305829048157,4.248206562563901,1446.4598705768585,4.2453009717891055,,,,,,,,,,,,,,,,,,,,,,,,,,
67,60,2,1801.481059551239,4.377099358270572,285.9408760070801,4.385492095167069,361.92714858055115,4.377099358270572,,,,,,,,,,,,,,,,,,,,,,,,,,
68,60,2,1803.9425468444824,4.2297432220031705,237.24725484848022,4.2297432220031705,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,60,2,1802.01305103302,4.453973226590103,248.01915311813354,4.544834881169897,315.9234838485718,4.453973226590103,,,,,,,,,,,,,,,,,,,,,,,,,,
70,60,2,1800.3718943595886,4.315217434432493,599.0967872142792,4.315217434432493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,60,2,1804.1750574111938,4.464449911361518,599.331826210022,4.470962372459615,1229.3244261741638,4.464449911361518,,,,,,,,,,,,,,,,,,,,,,,,,,
72,60,2,1801.6795053482056,4.20349603896992,64.19714570045471,4.20349603896992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,60,2,1804.506682395935,4.198138559105974,434.2071211338043,4.198158543936724,1485.686014175415,4.198138559105974,,,,,,,,,,,,,,,,,,,,,,,,,,
74,60,2,1803.5792524814606,4.413350542637474,551.8397393226624,4.413350542637474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,60,2,1803.0394518375397,4.244792019888431,615.0046210289001,4.244792019888431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,60,2,1802.3637726306915,4.354956280573623,625.0622909069061,4.354956280573623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,60,2,1800.6810047626495,4.340708332759343,140.61707639694214,4.413669033809956,315.8880376815796,4.340708332759343,,,,,,,,,,,,,,,,,,,,,,,,,,
78,60,2,1376.8927314281464,6.105923535925711,3.5721020698547363,6.129688130306367,14.529044151306152,6.12770343418713,54.74246048927307,6.124905409137717,81.60292172431946,6.112222503307068,85.63287925720215,6.105923535925711,,,,,,,,,,,,,,,,,,,,
79,60,2,1803.218581199646,4.469228041250151,564.9257214069366,4.472662771959324,1609.5244641304016,4.469228041250151,,,,,,,,,,,,,,,,,,,,,,,,,,
80,60,2,1803.4511551856995,4.293901867636158,702.4302792549133,4.293901867636158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,60,2,1806.0588846206665,4.376287875689629,298.0301456451416,4.378861865380976,1111.5067756175995,4.376287875689629,,,,,,,,,,,,,,,,,,,,,,,,,,
82,60,2,1806.7956218719482,4.319459579611504,803.2171413898468,4.319459579611504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,60,2,1803.8161342144012,4.391101401378918,603.3512508869171,4.39702423593825,1614.9652307033539,4.391101401378918,,,,,,,,,,,,,,,,,,,,,,,,,,
84,60,2,1806.1906788349152,4.228886140614685,336.3006706237793,4.269701052270183,777.161322593689,4.236181675829033,1660.403574705124,4.228886140614685,,,,,,,,,,,,,,,,,,,,,,,,
85,60,2,1805.7596669197083,4.43957183361327,535.7609057426453,4.50153764708768,1042.9863908290863,4.455278129977522,1750.770470380783,4.43957183361327,,,,,,,,,,,,,,,,,,,,,,,,
86,60,2,1801.187218427658,4.28466322639404,412.6074459552765,4.403995842043169,747.8115472793579,4.293470877424071,1465.1804480552673,4.28466322639404,,,,,,,,,,,,,,,,,,,,,,,,
87,60,2,1805.0221238136292,4.367102143189009,490.64373207092285,4.367102143189009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,60,2,1806.3358120918274,4.428725011383921,915.8732130527496,4.46140629698315,1347.813003063202,4.428725011383921,,,,,,,,,,,,,,,,,,,,,,,,,,
89,60,2,1803.1242620944977,4.433436778415159,910.3305859565735,4.440927390461478,1548.4616405963898,4.433436778415159,,,,,,,,,,,,,,,,,,,,,,,,,,
90,60,2,1800.5247521400452,4.3575088968113445,266.40890073776245,4.405707542563481,426.96227860450745,4.389938042784438,1159.186026096344,4.368522858403354,1734.851355791092,4.3575088968113445,,,,,,,,,,,,,,,,,,,,,,
91,60,2,1803.2086822986603,4.319326675155187,738.2833507061005,4.3780656585335285,903.7759184837341,4.319326675155187,,,,,,,,,,,,,,,,,,,,,,,,,,
92,60,2,1807.2637119293213,4.387693330722472,991.0263047218323,4.387693330722472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,60,2,1800.7990922927856,4.336432559084493,358.11548018455505,4.521514173504302,388.16673970222473,4.371064813433435,686.109920501709,4.365667528643615,1320.695456981659,4.336432559084493,,,,,,,,,,,,,,,,,,,,,,
94,60,2,1806.6911256313324,4.326312105961078,465.64704513549805,4.370051889985032,532.5140795707703,4.353312557145026,1148.4609084129333,4.346910549488227,1452.7054641246796,4.326312105961078,,,,,,,,,,,,,,,,,,,,,,
95,60,2,1803.4732382297516,4.196647894283078,422.4688341617584,4.313020077918538,666.7081620693207,4.237086665152044,1787.028561592102,4.196647894283078,,,,,,,,,,,,,,,,,,,,,,,,
96,60,2,1804.4795978069305,550.7526736363882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,60,2,1804.4035394191742,4.381395670822933,302.91584062576294,4.381395670822933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,60,2,1801.5160615444183,4.331535338650827,375.9425985813141,4.331535338650827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,60,2,1803.4830794334412,4.307665528268209,460.81124114990234,4.307665528268209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,60,2,1803.874653339386,4.238656956211903,325.3960349559784,4.270273104765944,1072.0141212940216,4.238656956211903,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,3,1800.1733131408691,4.691252392342492,1.5228276252746582,4.770128149945569,1.9478957653045654,4.769048403813082,16.838974714279175,4.7605916154588375,23.31082820892334,4.755909147748427,25.068687200546265,4.7271839829250535,64.77817344665527,4.691252392342492,,,,,,,,,,,,,,,,,,
2,20,3,1800.1718528270721,4.510463358041047,3.4551899433135986,4.656557251635412,47.167585372924805,4.655867592331212,67.36261796951294,4.625453597433799,144.13572645187378,4.600003027091468,322.3909270763397,4.557286593608094,1452.2233927249908,4.510463358041047,,,,,,,,,,,,,,,,,,
3,20,3,1800.0910670757294,4.5107885125104,2.7080039978027344,4.6947832042973365,3.3563575744628906,4.655885130454649,5.629206895828247,4.591659043685331,36.01897048950195,4.559524493935873,50.640286445617676,4.55702592892993,308.9656729698181,4.548641885054615,335.80548191070557,4.536625702024106,352.92753767967224,4.533219281536343,504.7206962108612,4.530402999700996,509.37086606025696,4.528988119549461,640.6896526813507,4.520659440967933,784.2835669517517,4.520505023275762,1000.6031656265259,4.5107885125104,,,,
4,20,3,1800.001615524292,4.672239220148535,18.60649013519287,4.812205658984931,23.29288387298584,4.754453751676666,133.3981122970581,4.746572386442163,137.95176911354065,4.738746849118229,425.7191250324249,4.72445262700113,495.5580723285675,4.703290726665503,1031.3622875213623,4.672239220148535,,,,,,,,,,,,,,,,
5,20,3,1800.11812210083,4.574108217426543,3.280034303665161,4.703113017645019,33.81146049499512,4.697706644746929,104.41590356826782,4.6901375475955565,106.12742495536804,4.678184909614915,178.0189836025238,4.6583742796363765,264.18704199790955,4.6024483927941855,773.2618525028229,4.594624199667225,851.6948976516724,4.583075411899815,1296.1590070724487,4.574108217426543,,,,,,,,,,,,
6,20,3,1800.1509833335876,4.477443115490363,8.74738073348999,4.513778324038957,410.01683378219604,4.511307838862671,824.9762542247772,4.483188443020035,1424.4055387973785,4.477443115490363,,,,,,,,,,,,,,,,,,,,,,
7,20,3,1800.0686802864075,4.499723057510441,14.839322090148926,4.746553711100004,24.817139625549316,4.726795643682164,46.49892330169678,4.6171414494236,96.27637434005737,4.5989904229144605,97.97892689704895,4.499723057510441,,,,,,,,,,,,,,,,,,,,
8,20,3,1800.1001346111298,4.253466728997938,5.631097793579102,4.4244656020389215,15.139267444610596,4.35673152993839,44.101139307022095,4.317237573879624,80.66756129264832,4.311689868965986,288.1782236099243,4.2724866406910955,317.59436893463135,4.253466728997938,,,,,,,,,,,,,,,,,,
9,20,3,1800.0864465236664,4.37958437330447,15.923210859298706,4.501201128833785,28.64611005783081,4.421115156651671,51.53692626953125,4.405085140127321,1023.9183344841003,4.37958437330447,,,,,,,,,,,,,,,,,,,,,,
10,20,3,1800.1550948619843,4.5458064694555675,3.9306604862213135,4.641283913559535,13.634987115859985,4.641283739795147,28.660712480545044,4.637570077106028,42.211341381073,4.616343853746717,128.57273173332214,4.5458064694555675,,,,,,,,,,,,,,,,,,,,
11,20,3,1800.4044470787048,4.657181554091425,5.027120590209961,4.756884231960984,8.905521631240845,4.738613684648682,635.5067749023438,4.678418553458892,878.4983420372009,4.673350216308963,1194.87056183815,4.672914937947312,1431.2192552089691,4.657181554091425,,,,,,,,,,,,,,,,,,
12,20,3,1800.3110008239746,4.834137987645126,7.426716089248657,4.97888235406234,24.345675468444824,4.938186420697109,49.30846381187439,4.86052920058813,438.6730263233185,4.834137987645126,,,,,,,,,,,,,,,,,,,,,,
13,20,3,1800.134816646576,4.245077546995358,3.3833909034729004,4.3617693312847505,68.24974131584167,4.245077546995358,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,3,1800.0200531482697,4.661107082623644,12.930344581604004,4.661107351823703,226.49404883384705,4.661107311829248,858.4584739208221,4.6611071737419945,981.339727640152,4.66110713831612,1241.755816936493,4.661107082623644,,,,,,,,,,,,,,,,,,,,
15,20,3,1800.4527833461761,4.185564622755313,4.948318958282471,4.289791538490799,22.65264129638672,4.283108720976054,40.76869082450867,4.219877564469261,194.07106757164001,4.185564622755313,,,,,,,,,,,,,,,,,,,,,,
16,20,3,1800.06010055542,4.48202263868167,5.451507091522217,4.580141103421127,7.239457368850708,4.4957902050171965,702.4908978939056,4.484709189497647,1006.9064517021179,4.48202263868167,,,,,,,,,,,,,,,,,,,,,,
17,20,3,1800.3242726325989,4.341070771448351,3.856646776199341,4.512727662224591,7.352096080780029,4.51180032428908,8.98526644706726,4.41485454001738,21.622040271759033,4.396605169821228,36.65191960334778,4.341070771448351,,,,,,,,,,,,,,,,,,,,
18,20,3,1800.339595079422,4.590446666301794,2.5221827030181885,4.675256662821864,47.712756395339966,4.672410126064775,298.1926221847534,4.636191097640293,855.0719563961029,4.606961235016273,1527.6598553657532,4.590446666301794,,,,,,,,,,,,,,,,,,,,
19,20,3,1800.0885117053986,4.663587833917806,1.8367562294006348,4.6636218588797504,387.96667742729187,4.663587833917806,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,3,1800.3803505897522,4.493932131495784,0.49531054496765137,4.4939325130256655,126.41885638237,4.493932328096806,135.84838032722473,4.493932294923927,198.04385089874268,4.49393223809747,271.17149472236633,4.49393217240927,711.8794133663177,4.493932131495784,,,,,,,,,,,,,,,,,,
21,20,3,1800.140596151352,4.463755173641443,16.85576820373535,4.634611929035464,25.031457901000977,4.629032128898692,31.18094277381897,4.578493227115693,104.44048237800598,4.548024490687102,107.48455929756165,4.475562544263594,225.08895134925842,4.475026923022954,1492.6971747875214,4.463755173641443,,,,,,,,,,,,,,,,
22,20,3,1800.1806693077087,4.250976840550949,65.93525743484497,4.424924587081722,74.56419062614441,4.33151464312135,125.10289454460144,4.329788785694777,298.8856236934662,4.26166353371084,530.8913631439209,4.250976840550949,,,,,,,,,,,,,,,,,,,,
23,20,3,1800.250601053238,4.259338644719362,2.1964271068573,4.346116810229148,96.26266169548035,4.32435683186768,170.91566109657288,4.264629036382349,316.82437443733215,4.259338644719362,,,,,,,,,,,,,,,,,,,,,,
24,20,3,1800.4212181568146,4.284449704691857,23.23663854598999,4.375020092942573,88.09860610961914,4.3004078594102,596.6189262866974,4.289841779498825,1513.095758676529,4.284523776705221,1750.1711130142212,4.284449704691857,,,,,,,,,,,,,,,,,,,,
25,20,3,1800.0679581165314,4.35863964253976,1.1718394756317139,4.539455975274211,1.7568917274475098,4.504662555364516,6.201985597610474,4.438974884384111,26.605255842208862,4.38592357773546,264.7376732826233,4.373874864590615,290.2056794166565,4.3665232754963315,507.57608914375305,4.35863964253976,,,,,,,,,,,,,,,,
26,20,3,1800.0403113365173,4.403901275076735,7.528332948684692,4.768157547053432,8.518094301223755,4.757324675114103,13.50925326347351,4.756684366795466,16.230804681777954,4.7177239815209475,18.012654781341553,4.592790180218764,28.3550443649292,4.469620917504222,300.2833297252655,4.459405961183491,301.52355885505676,4.447977393557672,425.8689053058624,4.403901275076735,,,,,,,,,,,,
27,20,3,1800.1343700885773,4.427992015421361,1.686065673828125,4.427992457360031,77.92158102989197,4.427992201661758,498.6165087223053,4.427992015421361,,,,,,,,,,,,,,,,,,,,,,,,
28,20,3,1800.66477560997,4.688649745890949,17.816115856170654,4.823546140973788,24.1603786945343,4.731305322093077,25.972520112991333,4.713785190336713,250.10039162635803,4.696806390287214,341.491934299469,4.692276213516479,537.9981029033661,4.688649745890949,,,,,,,,,,,,,,,,,,
29,20,3,1800.2331380844116,4.685980721725203,3.9126603603363037,4.819039278331029,5.51601505279541,4.804295578464721,15.084536075592041,4.709549364660312,456.5962908267975,4.685980721725203,,,,,,,,,,,,,,,,,,,,,,
30,20,3,1800.1131436824799,4.36275920750888,4.8380842208862305,4.466440843490858,8.373705863952637,4.409187907566751,449.79118633270264,4.387778856686342,835.6066722869873,4.36275920750888,,,,,,,,,,,,,,,,,,,,,,
31,20,3,1800.7778370380402,4.347244281815507,14.74039363861084,4.48925201570281,28.429317474365234,4.488392893145184,55.762781620025635,4.48018167087354,82.41565990447998,4.470524432527107,99.55161142349243,4.451324384602115,147.78907942771912,4.430687990580138,276.5293674468994,4.423045012360213,299.8512136936188,4.407462429076216,539.3287870883942,4.4066559330412804,598.9655594825745,4.400844130850395,1020.4009625911713,4.395541019389264,1411.9305844306946,4.347244281815507,,,,,,
32,20,3,1800.3455834388733,4.446068128367998,1.216144323348999,4.468791007529686,45.0342493057251,4.46657586654638,48.96994709968567,4.464927937075947,72.39523720741272,4.446068128367998,,,,,,,,,,,,,,,,,,,,,,
33,20,3,1800.3608362674713,4.441572126879242,9.369507551193237,4.538983961734533,16.149041891098022,4.535129623898518,27.21734857559204,4.5334524300063554,87.65574550628662,4.5223973582801635,94.73243570327759,4.503229050708338,258.96238803863525,4.441572126879242,,,,,,,,,,,,,,,,,,
34,20,3,1800.2023508548737,4.24340483306365,6.839329242706299,4.391200039289784,9.994948863983154,4.324150636828712,35.93354630470276,4.295252327784657,346.2665867805481,4.294223312023462,439.21688532829285,4.291526392121841,538.5594756603241,4.275831228842177,613.3645112514496,4.252090396389181,998.1212372779846,4.24340483306365,,,,,,,,,,,,,,
35,20,3,1800.3717448711395,4.60341748433195,1.5239124298095703,4.65377454282937,2.420999765396118,4.626875590628336,7.198328495025635,4.623631636801251,15.990600824356079,4.618874322800136,23.720396041870117,4.611391196798841,106.13228392601013,4.605884378754266,319.8384425640106,4.605281820410548,573.7250905036926,4.60341748433195,,,,,,,,,,,,,,
36,20,3,1800.3444561958313,4.310119198746564,14.523200035095215,4.328622771150509,989.3829386234283,4.319258177706297,1688.6896295547485,4.310119198746564,,,,,,,,,,,,,,,,,,,,,,,,
37,20,3,1800.4205493927002,4.2993638906536855,11.219188690185547,4.415897831368944,18.912930965423584,4.415897637946711,26.943355798721313,4.330726039401824,273.3368966579437,4.307657489323674,1164.417722940445,4.29993808275308,1172.8738718032837,4.2993638906536855,,,,,,,,,,,,,,,,,,
38,20,3,1800.232944726944,4.385566320982355,15.971946716308594,4.612666502014229,23.61643147468567,4.611873671174272,27.587762117385864,4.564317017774794,73.65945076942444,4.547062463376211,82.20437216758728,4.519496637387104,135.0454556941986,4.471070570358499,272.63720417022705,4.435530584583045,353.0923638343811,4.38745820403854,412.2439148426056,4.385566320982355,,,,,,,,,,,,
39,20,3,1800.3565967082977,4.3453656354014685,6.09392523765564,4.454274893195576,62.27528429031372,4.393302581421756,172.2414939403534,4.357933923338067,495.4647810459137,4.348716021113498,1286.9648823738098,4.3453656354014685,,,,,,,,,,,,,,,,,,,,
40,20,3,1800.4362320899963,4.118928546226321,23.587627410888672,4.279566380311002,27.92806386947632,4.2382491886981155,88.29804944992065,4.218451061267546,162.67363786697388,4.197123499266798,187.07337951660156,4.183216247136357,431.77508902549744,4.129835610074745,1235.6825449466705,4.118928546226321,,,,,,,,,,,,,,,,
41,20,3,1800.0499732494354,4.377870474280722,25.49502396583557,4.4554395183201025,139.16951370239258,4.424742196210166,216.1741545200348,4.42177115966112,587.4581685066223,4.417796842982865,1200.3902759552002,4.4105413639637865,1293.0432949066162,4.377870474280722,,,,,,,,,,,,,,,,,,
42,20,3,1800.5763068199158,4.339806141891719,5.627396106719971,4.346745499812272,121.59401941299438,4.339806141891719,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20,3,1800.7074358463287,4.329134913062825,10.447605609893799,4.586594909216782,18.478073358535767,4.457180926525919,22.285828351974487,4.409891605280684,65.55761551856995,4.401236029597401,505.00019574165344,4.396812341878521,509.03683376312256,4.329134913062825,,,,,,,,,,,,,,,,,,
44,20,3,1800.0790963172913,4.472956939248181,3.8336713314056396,4.682727068793586,11.01222562789917,4.642917007302261,32.94129967689514,4.632062280607904,101.41236710548401,4.531339315723501,121.45491099357605,4.516615024202672,228.9343078136444,4.5021876321397105,303.93588948249817,4.491075231809944,435.6013970375061,4.472956939248181,,,,,,,,,,,,,,
45,20,3,1800.5352804660797,4.5066300983028835,19.797866821289062,4.714373450577292,27.321880340576172,4.652941161122461,36.69266319274902,4.630126649430964,62.364142656326294,4.596423839085249,95.04131078720093,4.580142502918651,96.4609785079956,4.573497247558947,120.54486680030823,4.565923323051938,329.83351850509644,4.542439102848758,454.64501309394836,4.507522259192166,1260.2751061916351,4.5066300983028835,,,,,,,,,,
46,20,3,1800.0843381881714,4.322549847574599,2.6343700885772705,4.449751025938047,19.15170121192932,4.445410404040024,39.33739495277405,4.4053401047962,41.327295780181885,4.39103531698872,88.17808151245117,4.389199202455381,109.01336932182312,4.369829716016326,223.67359352111816,4.3621327664922065,402.49748635292053,4.361202833294306,1522.6013131141663,4.331784457293821,1751.4253196716309,4.322549847574599,,,,,,,,,,
47,20,3,1800.1531782150269,4.514316891630633,1.8965239524841309,4.757890376017972,5.651424407958984,4.736390451553078,11.347638845443726,4.7338356389723195,15.115813732147217,4.7330302866345,16.0035343170166,4.7236821555215975,18.621493101119995,4.63526433001724,24.461963415145874,4.625873200640194,42.68169164657593,4.616318971812763,103.78876066207886,4.57671455253605,130.6143639087677,4.514316891630633,,,,,,,,,,
48,20,3,1800.545300245285,4.472119487569558,7.399354696273804,4.594426568559925,19.973257303237915,4.589235250991656,88.88625955581665,4.554954606074477,103.33099269866943,4.53692382734077,240.66883516311646,4.5347670453512094,903.7801837921143,4.519116633120791,1255.5891587734222,4.472119487569558,,,,,,,,,,,,,,,,
49,20,3,1800.08322930336,4.816981944924451,12.277421712875366,4.880276319156691,35.04030895233154,4.878195385669453,60.93086123466492,4.855985216512443,187.84178161621094,4.8409559876021,231.38141632080078,4.837403004228288,434.20260787010193,4.828449365681875,740.8806993961334,4.817479974998034,1699.8046326637268,4.816981944924451,,,,,,,,,,,,,,
50,20,3,1800.6148235797882,4.405924178308336,23.54725980758667,4.63928372495863,26.332268953323364,4.525808847675527,56.694125175476074,4.522395812813804,61.345319509506226,4.492686056783242,144.64501786231995,4.48076902648352,203.41405320167542,4.441955265952053,251.38812828063965,4.431636812432505,565.9959795475006,4.429351826013789,807.5695247650146,4.429238102554154,1070.8693690299988,4.405924178308336,,,,,,,,,,
51,20,3,1800.6970672607422,4.421551393973413,4.053249835968018,4.569240319820594,34.59377861022949,4.561603793623611,35.38460063934326,4.484313473950275,58.476160764694214,4.42327041386645,87.45486402511597,4.421551393973413,,,,,,,,,,,,,,,,,,,,
52,20,3,1801.0019426345825,4.3812406962255235,35.470412731170654,4.525484858265381,75.77824521064758,4.5106359310450035,216.3166835308075,4.462854372558201,217.6309084892273,4.4423304487294875,234.5062177181244,4.441334500951689,572.26140666008,4.418267159594295,803.2184751033783,4.408299110060083,1010.2813262939453,4.38267125940248,1732.301409959793,4.3812406962255235,,,,,,,,,,,,
53,20,3,1800.0671877861023,4.666444130029602,4.717438220977783,4.781557290307106,14.4730966091156,4.739597727419294,36.561360120773315,4.713502406192738,37.7897572517395,4.710687361552498,91.6742513179779,4.703759499747429,157.34974241256714,4.666444130029602,,,,,,,,,,,,,,,,,,
54,20,3,1800.1890664100647,4.389814641305517,3.221346855163574,4.51343794482618,24.18502950668335,4.48751415376515,89.49642634391785,4.440004102809494,962.6088552474976,4.389814641305517,,,,,,,,,,,,,,,,,,,,,,
55,20,3,1801.02969789505,4.453741106219424,50.232914686203,4.567907700740342,85.45743155479431,4.515532385505903,109.6787600517273,4.49980156204844,272.90977239608765,4.475453358336643,1007.0558173656464,4.453741106219424,,,,,,,,,,,,,,,,,,,,
56,20,3,1800.0953147411346,4.448915052466224,11.073392391204834,4.654612126062446,17.742302179336548,4.5814536360153575,52.17972993850708,4.48160522827258,592.0045583248138,4.448915052466224,,,,,,,,,,,,,,,,,,,,,,
