inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19
49,20,5,6,-1,5,10,1800.2315063476562,4.548485818201193,2.3271546363830566,4.759507381708971,3.9519565105438232,4.5756128573526995,3.9520468711853027,4.5756128573526995,7.674335718154907,4.562565121496638,166.1708791255951,4.558983350088606,304.96625208854675,4.548485818201193,,,,,,,,,,,,,,,,,,,,,,,,,,
50,20,5,6,-1,5,10,1800.0095825195312,4.230982274628651,3.4238719940185547,4.348528522524656,6.3626463413238525,4.2920192833027295,6.3627400398254395,4.2920192833027295,12.443960905075073,4.286249488074379,17.67136788368225,4.273119843772811,28.887919902801514,4.252314570904556,86.06932806968689,4.239718475488947,150.27263498306274,4.235317801077669,237.71425819396973,4.231411187241829,1164.3760778903961,4.230982274628651,,,,,,,,,,,,,,,,,,
51,20,5,6,-1,5,10,1800.0253105163574,4.141255194573974,1.6049914360046387,4.3044283472200915,3.2483015060424805,4.234610113000132,3.248394012451172,4.234610113000132,6.713174104690552,4.226376257604562,9.382029056549072,4.17033596497757,26.923900604248047,4.149598136249317,37.38977646827698,4.142143675495946,271.39409494400024,4.141288716270146,368.04940700531006,4.141255194573974,,,,,,,,,,,,,,,,,,,,
52,20,5,6,-1,5,10,1800.072259426117,4.075687060552585,1.4474990367889404,4.1913921644605745,2.9238619804382324,4.110595536785861,2.923956871032715,4.110595536785861,19.313548803329468,4.096825168631339,60.2103967666626,4.086409758607085,255.6689703464508,4.084947336392408,283.6297948360443,4.081459764607903,462.96600556373596,4.080264717533452,499.7451386451721,4.075798663530778,561.3060050010681,4.075687060552585,,,,,,,,,,,,,,,,,,
53,20,5,6,-1,5,10,1800.0459060668945,4.32306209701371,5.941294193267822,4.5745601884243925,12.288889408111572,4.45019069331049,12.288981914520264,4.45019069331049,42.22126030921936,4.404517904761286,65.67432904243469,4.379259752794496,313.25026965141296,4.344616830801225,1261.9072525501251,4.32306209701371,,,,,,,,,,,,,,,,,,,,,,,,
54,20,5,6,-1,5,10,1800.1844720840454,4.1590390309066105,3.242185592651367,4.288472972770428,5.625265121459961,4.284308165714216,5.625356912612915,4.284308165714216,11.729780435562134,4.254987267840655,13.383390426635742,4.251092307538745,44.031630754470825,4.240264812340553,84.64170360565186,4.215524382493559,117.27285194396973,4.21442868676324,123.01161074638367,4.161486818431991,219.00510549545288,4.1590390309066105,,,,,,,,,,,,,,,,,,
55,20,5,6,-1,5,10,1800.362035036087,4.128548308524039,20.089409828186035,4.291760704514841,41.02467441558838,4.276455982429069,41.02477264404297,4.276455982429069,66.07600784301758,4.234136775209014,85.44564938545227,4.209753895600595,138.65901494026184,4.168730420340755,191.10045456886292,4.160675949863018,993.9681689739227,4.155279229986706,1127.0176179409027,4.128548308524039,,,,,,,,,,,,,,,,,,,,
56,20,5,6,-1,5,10,1800.0622475147247,4.213313468090714,4.373908281326294,4.330529115216276,6.003704071044922,4.302430017154585,6.003799915313721,4.302430017154585,17.52592182159424,4.294724544910698,22.617969274520874,4.221651063028488,197.82972764968872,4.219827253699499,213.7180688381195,4.218709054199981,993.9832863807678,4.218552761396873,1183.0425193309784,4.213333686076481,1546.1541275978088,4.213313468090714,,,,,,,,,,,,,,,,,,
57,20,5,6,-1,5,10,1800.0367341041565,4.392544116021013,1.386061668395996,4.483968145829945,1.7799723148345947,4.465356371789971,1.7800624370574951,4.465356371789971,4.060625314712524,4.441926456950863,5.03038477897644,4.415535561108137,7.98518443107605,4.393099982356698,348.03591561317444,4.392544116021013,,,,,,,,,,,,,,,,,,,,,,,,
58,20,5,6,-1,5,10,1800.0647044181824,4.038582615457333,2.9356117248535156,4.244493443874269,5.559960603713989,4.198414431383026,5.560054302215576,4.198414431383026,8.268388748168945,4.14826698759977,12.413645505905151,4.148016293411681,22.0617733001709,4.147620056009358,23.61489701271057,4.1015630870634725,51.50894618034363,4.062019428162753,258.99455094337463,4.038582615457333,,,,,,,,,,,,,,,,,,,,
59,20,5,6,-1,5,10,1800.0112507343292,4.2468070435190155,1.7340962886810303,4.388230048310044,2.954549789428711,4.388230048310044,13.515681505203247,4.3647594860131305,31.572679042816162,4.362701979485035,55.3875777721405,4.361081303253101,74.60615301132202,4.2468070435190155,,,,,,,,,,,,,,,,,,,,,,,,,,
60,20,5,6,-1,5,10,1800.184546470642,4.2554890102891685,2.8037216663360596,4.399042649590118,7.606657981872559,4.399042649590118,13.698983192443848,4.3658923324410335,36.220643043518066,4.360216126954766,37.16400718688965,4.327811564023752,86.1008985042572,4.3246006850090595,99.13548016548157,4.270144487933999,136.2978036403656,4.268339405390227,362.3419711589813,4.268036195648123,1501.535395860672,4.2554890102891685,,,,,,,,,,,,,,,,,,
61,20,5,6,-1,5,10,1800.124495267868,4.315919560865864,6.2489519119262695,4.396131486488272,8.803998947143555,4.364548865834808,8.804089069366455,4.364548865834808,22.52260732650757,4.33750542982199,82.55478382110596,4.316226606953166,1766.0678670406342,4.315919560865864,,,,,,,,,,,,,,,,,,,,,,,,,,
62,20,5,6,-1,5,10,1800.1022191047668,4.442855991544379,11.329506397247314,4.606054222953752,17.15975022315979,4.606054222953752,21.780813455581665,4.577699037632375,33.23881149291992,4.568935385670539,41.192124128341675,4.554363560876983,46.82764410972595,4.50528468357305,69.04004287719727,4.4961191990503675,133.77595043182373,4.482795978804594,326.1279845237732,4.478543449134476,405.01291942596436,4.463686835819818,650.9363203048706,4.445903914813627,1197.547414779663,4.444899593707763,1681.6843383312225,4.442855991544379,,,,,,,,,,,,
63,20,5,6,-1,5,10,1800.09654545784,4.092584386007215,1.933619737625122,4.182690905816125,4.7536280155181885,4.142196137778896,4.753721714019775,4.142196137778896,10.290964603424072,4.140288317021213,11.436989545822144,4.12143738433814,50.50512480735779,4.119733296355598,54.376996755599976,4.111272643706417,88.45234823226929,4.110690174950005,118.41420531272888,4.096809273797914,1031.329430103302,4.096719089370088,1040.470207452774,4.092584386007215,,,,,,,,,,,,,,,,
64,20,5,6,-1,5,10,1800.0127081871033,4.1664705014176695,2.8194899559020996,4.209246176945446,5.857178688049316,4.209246176945446,9.863200187683105,4.201120596905231,11.576526403427124,4.180279805115395,326.54154348373413,4.17922414969871,354.9995925426483,4.1664705014176695,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20,5,6,-1,5,10,1800.133330821991,4.409584453871969,12.231052160263062,4.575286790488455,24.457866191864014,4.575286790488455,34.66970229148865,4.560251490181602,37.493019819259644,4.5378632281002265,94.05736017227173,4.521718948945085,96.79099106788635,4.500185579369007,100.02130079269409,4.495013115921299,204.69995021820068,4.4897742234732005,431.0029516220093,4.48291390338313,458.3802344799042,4.462100799918582,1328.3170034885406,4.425590418584019,1772.8556382656097,4.409584453871969,,,,,,,,,,,,,,
66,20,5,6,-1,5,10,1800.031106710434,4.262563841567266,1.7552008628845215,4.413284641078632,4.177496910095215,4.377904893150735,4.177683115005493,4.377904893150735,7.901510000228882,4.364842106295889,11.808308839797974,4.30655845058935,19.036382913589478,4.302355798627467,54.24741744995117,4.300683423626659,55.35281181335449,4.268364797216899,95.86113572120667,4.267703944198468,499.00141429901123,4.26744787595602,593.9177443981171,4.2643019197749945,684.5330865383148,4.26412270787315,744.3387866020203,4.262777583328804,1331.8963181972504,4.262563841567266,,,,,,,,,,
67,20,5,6,-1,5,10,1800.0158178806305,4.114489016088738,5.714462757110596,4.299786152992727,8.300426244735718,4.260734904174179,8.300622701644897,4.260734904174179,12.560851097106934,4.128155905445988,48.75887060165405,4.120843177518106,507.2521891593933,4.116789234155529,1119.7131614685059,4.115802091453933,1154.9210152626038,4.114489016088738,,,,,,,,,,,,,,,,,,,,,,
68,20,5,6,-1,5,10,1800.3919696807861,3.9574764210727404,2.334777593612671,4.1659220138356305,9.729467391967773,4.1659220138356305,14.246636390686035,4.02644542898137,29.209856748580933,4.004791691358858,31.75219964981079,3.977117766670635,154.0611617565155,3.958289699984373,980.7073137760162,3.9574764210727404,,,,,,,,,,,,,,,,,,,,,,,,
69,20,5,6,-1,5,10,1800.0529708862305,4.0269395109204,5.430638313293457,4.1486114150893165,10.830991268157959,4.1486114150893165,20.150914907455444,4.137496453196978,21.1169376373291,4.107173335393438,27.450435876846313,4.067862858512132,31.862257480621338,4.0574845012637,54.01264524459839,4.040534412899005,314.9093234539032,4.031684997615564,957.5003418922424,4.0269395109204,,,,,,,,,,,,,,,,,,,,
70,20,5,6,-1,5,10,1800.233990430832,4.480648870437631,10.066969394683838,4.610558873532282,10.853992462158203,4.596049931484437,10.854169130325317,4.596049931484437,24.06583523750305,4.542140773775838,31.60859727859497,4.539574603989119,123.41576194763184,4.534686953463434,136.27812695503235,4.501348137591895,279.1795997619629,4.49557495883958,353.5127167701721,4.483025161694939,540.1179668903351,4.480648870437631,,,,,,,,,,,,,,,,,,
71,20,5,6,-1,5,10,1800.2640233039856,4.064190152388867,4.146775960922241,4.14370100109416,7.007877349853516,4.138559190782844,7.008054971694946,4.138559190782844,167.49255800247192,4.109188975754749,390.7040753364563,4.077422276808011,652.6750564575195,4.064190152388867,,,,,,,,,,,,,,,,,,,,,,,,,,
72,20,5,6,-1,5,10,1800.3967444896698,4.460924778566118,6.118069171905518,4.546040312461829,8.550404071807861,4.546040312461829,19.50368094444275,4.523953225266949,24.97606325149536,4.5117804363344085,27.87933659553528,4.4935685236256875,105.35865306854248,4.490111289896184,432.60949325561523,4.487905123990905,459.2543234825134,4.460924778566118,,,,,,,,,,,,,,,,,,,,,,
73,20,5,6,-1,5,10,1800.0212726593018,4.504292706889677,11.856849908828735,4.677821032133498,26.664714336395264,4.676067885551798,26.664957761764526,4.676067885551798,33.05199098587036,4.558953041093381,261.7152214050293,4.54189556058419,866.9060378074646,4.541690866652904,901.5569400787354,4.540181181026699,1058.156970024109,4.5342210080902685,1068.161419391632,4.533197696800213,1205.9975399971008,4.504292706889677,,,,,,,,,,,,,,,,,,
74,20,5,6,-1,5,10,1800.0346517562866,4.088539699292515,6.670932054519653,4.219259246523151,11.81375241279602,4.17557374830214,11.813939094543457,4.17557374830214,15.75593614578247,4.108351566321669,63.35477304458618,4.108065447774513,105.36022114753723,4.105722467240758,112.57428622245789,4.104332910564976,228.05598711967468,4.089167854670744,675.4456012248993,4.088539699292515,,,,,,,,,,,,,,,,,,,,
75,20,5,6,-1,5,10,1800.2481412887573,4.063168926052941,1.0626847743988037,4.067316705407484,8.749063491821289,4.067316705407484,67.30916929244995,4.063168926052941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,20,5,6,-1,5,10,1800.1348283290863,4.212159055776185,5.768030405044556,4.440112937677469,8.2658371925354,4.326332463854457,8.266036748886108,4.326332463854457,20.490838050842285,4.285198713444101,23.974392890930176,4.275220757059335,53.60198426246643,4.267405865255289,190.80901622772217,4.236494617193423,217.5959014892578,4.2362234796432885,390.4512515068054,4.2321640937058,614.3153350353241,4.22452415911778,824.3927381038666,4.222287671759106,1696.1154549121857,4.212159055776185,,,,,,,,,,,,,,
77,20,5,6,-1,5,10,1800.4698512554169,4.143433238001789,2.579160690307617,4.3172156226597584,7.89143967628479,4.304243893963296,7.891649484634399,4.304243893963296,21.12783432006836,4.234962724708765,24.112804889678955,4.2187221461757165,35.47317171096802,4.164298821510819,58.85889983177185,4.160960952397512,863.0111331939697,4.159553340190415,1000.0964987277985,4.152761988806684,1282.222186088562,4.143433238001789,,,,,,,,,,,,,,,,,,
78,20,5,6,-1,5,10,1800.3162817955017,4.088841160048591,7.400078535079956,4.229368817763186,12.74286961555481,4.229368817763186,22.80218005180359,4.183220949159128,26.75894832611084,4.115439385284073,72.5373113155365,4.1030942338964564,413.82902932167053,4.089564540490395,1412.6779689788818,4.088841160048591,,,,,,,,,,,,,,,,,,,,,,,,
79,20,5,6,-1,5,10,1800.4022116661072,3.9324116008731425,4.7728111743927,4.040646152347407,9.86065936088562,4.040646152347407,15.676856994628906,3.9749710643044427,36.48589062690735,3.9657814988763227,180.52696108818054,3.9654775817907035,350.86335587501526,3.958232152804113,599.4891812801361,3.953779783153897,980.5189924240112,3.9517352390088547,1036.4408485889435,3.9324116008731425,,,,,,,,,,,,,,,,,,,,
80,20,5,6,-1,5,10,1800.2824420928955,4.416872681982772,2.0295629501342773,4.417478142487997,3.4101014137268066,4.417478142487997,188.18037056922913,4.416872681982772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,20,5,6,-1,5,10,1800.0349984169006,4.161720278472916,2.0094006061553955,4.229748947984255,6.3194990158081055,4.229748947984255,14.316060781478882,4.227939495281546,20.792108058929443,4.212382240265681,24.5706205368042,4.161720278472916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,20,5,6,-1,5,10,1800.0071911811829,4.299073071950795,1.6370549201965332,4.445662246410771,4.104918003082275,4.429480257882753,4.10515570640564,4.429480257882753,12.171826839447021,4.4053087818575,14.788333892822266,4.399992623302135,21.031944274902344,4.390992301952567,48.42394995689392,4.358980157307122,61.657806158065796,4.349658669553822,88.43116521835327,4.325851614606408,137.2485704421997,4.317975641962618,232.1208941936493,4.303866928803236,346.0749177932739,4.299073071950795,,,,,,,,,,,,,,
83,20,5,6,-1,5,10,1800.2502920627594,4.51958555445175,4.05249547958374,4.639772169166415,7.055157423019409,4.639772169166415,16.855014324188232,4.6356258586312205,21.40196681022644,4.631871178307076,25.9875807762146,4.602350681834729,35.8529314994812,4.595714875383195,48.84441947937012,4.5834217590804505,61.49585175514221,4.558680034739467,64.37945985794067,4.553850245393845,72.99438691139221,4.526321870722614,278.35235023498535,4.5261439501187395,392.42154908180237,4.525309666392475,617.1328070163727,4.523344102104668,1166.110276222229,4.51958555445175,,,,,,,,,,
84,20,5,6,-1,5,10,1800.049397945404,4.213874732943379,7.799441337585449,4.4694364072134185,8.763806343078613,4.280717681419442,8.76397705078125,4.280717681419442,25.788887977600098,4.279906021411822,86.83234238624573,4.2661536036310155,119.73457503318787,4.218815776678127,166.71920776367188,4.213979164441529,1419.0767395496368,4.213874732943379,,,,,,,,,,,,,,,,,,,,,,
85,20,5,6,-1,5,10,1800.2453424930573,4.0150216841275155,2.1957638263702393,4.197600941050669,7.961296796798706,4.184288154289322,7.961584568023682,4.184288154289322,12.517711162567139,4.110031169165614,27.683398723602295,4.08951417300512,34.1051082611084,4.084563114924624,73.13256907463074,4.081153059019319,81.4139130115509,4.0280734185345946,159.9595446586609,4.018507535744767,161.32841873168945,4.018359734814425,501.3935036659241,4.018258697257487,837.8713073730469,4.0150216841275155,,,,,,,,,,,,,,
86,20,5,6,-1,5,10,1800.0484738349915,4.2362636760180985,2.210955858230591,4.406900229350103,6.304523944854736,4.3948749581218465,6.304885625839233,4.3948749581218465,11.741033554077148,4.3813555316317565,15.012289762496948,4.301058815531231,59.74055862426758,4.295330945487306,80.34744906425476,4.2899505550119725,113.69405817985535,4.271568537757432,216.5468201637268,4.261598727628948,514.0667035579681,4.260315305217887,968.3862910270691,4.250438035292439,1492.8512449264526,4.2362636760180985,,,,,,,,,,,,,,
87,20,5,6,-1,5,10,1800.1976969242096,4.178768016747944,3.225998878479004,4.421008256112734,6.218595504760742,4.261383206989588,6.218790054321289,4.261383206989588,18.37655282020569,4.252388752957148,18.75596785545349,4.2445063806110195,101.91397881507874,4.227409594916821,225.77722120285034,4.20522296055016,674.5346629619598,4.178768016747944,,,,,,,,,,,,,,,,,,,,,,
88,20,5,6,-1,5,10,1800.0618634223938,4.355971983300617,3.1517529487609863,4.43857320858055,3.397665500640869,4.375527134291425,3.3978331089019775,4.375527134291425,6.144063234329224,4.358687022505673,6.92910099029541,4.358685714061543,23.424917221069336,4.356647363443523,85.22560334205627,4.355971983300617,,,,,,,,,,,,,,,,,,,,,,,,
89,20,5,6,-1,5,10,1800.0241799354553,4.748569493387458,2.7506117820739746,4.796598265997571,5.686676740646362,4.769978376812876,5.686868190765381,4.769978376812876,13.37563681602478,4.75676755972413,48.51715302467346,4.755184618616723,100.13598132133484,4.754330828747709,108.1664605140686,4.750875176247051,180.8239004611969,4.75050396373624,237.40991592407227,4.748794033116291,307.8066658973694,4.748727064007422,760.584043264389,4.748569493387458,,,,,,,,,,,,,,,,
90,20,5,6,-1,5,10,1800.0208885669708,4.116854829752448,4.986846923828125,4.300533955924683,8.721896171569824,4.294220901425096,8.722111225128174,4.294220901425096,17.03712749481201,4.230940791523444,32.172351598739624,4.206795028995858,34.65991473197937,4.195976989286781,39.90143918991089,4.188446572815546,72.72789883613586,4.172024699672498,106.24151825904846,4.1556109805881265,222.04201483726501,4.14051876678109,569.8144333362579,4.139507115682139,714.7846274375916,4.138806412419541,882.8437867164612,4.135518002191175,1311.6164021492004,4.116854829752448,,,,,,,,,,
91,20,5,6,-1,5,10,1800.0202434062958,3.895482176321969,1.9684662818908691,4.118485663055704,3.4792532920837402,3.9223500912985196,3.4794371128082275,3.9223500912985196,30.918349504470825,3.9031093669578594,287.522497177124,3.895482176321969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,20,5,6,-1,5,10,1800.0436911582947,4.1978593868338026,6.734380006790161,4.334390210024936,15.111595869064331,4.334390210024936,23.678165435791016,4.303042303939639,25.40893793106079,4.286013441462152,30.019257068634033,4.251976020385,67.0478105545044,4.247180853491629,72.72811627388,4.246445502413827,123.64948058128357,4.219802048898356,486.4961371421814,4.1978593868338026,,,,,,,,,,,,,,,,,,,,
93,20,5,6,-1,5,10,1800.0165507793427,4.362207758819266,1.2370710372924805,4.380736197125848,4.358086585998535,4.380736197125848,12.56890082359314,4.371735702698162,43.38224220275879,4.366433340763651,77.80678009986877,4.36466857773735,143.01873183250427,4.362207758819266,,,,,,,,,,,,,,,,,,,,,,,,,,
94,20,5,6,-1,5,10,1800.2151763439178,4.1786321595249465,1.793438196182251,4.306527479014889,4.5887250900268555,4.306527479014889,8.700590372085571,4.244342839685871,10.157646417617798,4.200466825078549,12.283251523971558,4.189994811723313,33.34866952896118,4.1877143002527735,33.837642192840576,4.1835208487616615,149.19060802459717,4.1786321595249465,,,,,,,,,,,,,,,,,,,,,,
95,20,5,6,-1,5,10,1800.2078149318695,4.015480437019187,6.1919801235198975,4.229078801546492,8.937347650527954,4.214524223987827,8.937536239624023,4.214524223987827,14.530478954315186,4.1282231585939115,15.738763809204102,4.072410491137763,44.8745436668396,4.059484086924964,81.78656101226807,4.050936538198341,239.59153032302856,4.015480437019187,,,,,,,,,,,,,,,,,,,,,,
96,20,5,6,-1,5,10,1800.172575712204,4.130146296968689,3.4665403366088867,4.283259774160919,8.041604995727539,4.283259774160919,10.844659566879272,4.218321605130968,41.10729432106018,4.202273501446933,44.27101182937622,4.139121583223351,1253.3444397449493,4.130146296968689,,,,,,,,,,,,,,,,,,,,,,,,,,
97,20,5,6,-1,5,10,1800.2290205955505,4.042445359815016,1.8482072353363037,4.207863046600354,4.57518196105957,4.190167216927111,4.575373888015747,4.190167216927111,9.575480937957764,4.183895143997343,46.320666790008545,4.162238825551125,50.865944623947144,4.135413608300015,93.95519185066223,4.133822437989886,115.27403378486633,4.103345565067668,137.63956427574158,4.076903244035325,521.1003675460815,4.064987263429461,729.3519959449768,4.051090115890315,801.61155128479,4.046987367105529,899.3236789703369,4.042445359815016,,,,,,,,,,,,
98,20,5,6,-1,5,10,1800.0862865447998,4.126080194434086,10.244011163711548,4.375557498859521,17.852120876312256,4.336117527081055,17.852319717407227,4.336117527081055,27.08234667778015,4.242121044625416,50.88220715522766,4.232928417837825,81.98385000228882,4.200482124013569,111.65917348861694,4.162259053916849,179.89989399909973,4.151998032725661,621.0946500301361,4.1460588951586095,764.1042757034302,4.1296420339731315,1207.233071565628,4.126453448779001,1218.3130865097046,4.126080194434086,,,,,,,,,,,,,,
99,20,5,6,-1,5,10,1800.0832731723785,4.545115182318793,5.462967395782471,4.628899771175184,7.872593402862549,4.628899771175184,14.256895542144775,4.610962044310224,22.605287551879883,4.607278528240137,26.630229711532593,4.591761327620375,74.0553023815155,4.563229341334287,510.5049638748169,4.552175780694178,1101.6593461036682,4.551583849119588,1198.7418839931488,4.545115182318793,,,,,,,,,,,,,,,,,,,,
100,20,5,6,-1,5,10,1800.0518958568573,4.115591601934404,5.2365851402282715,4.2127866376856735,7.098022699356079,4.188355812283566,7.09819769859314,4.188355812283566,14.83877944946289,4.157704546623819,57.868248462677,4.134363737981787,180.88080954551697,4.122705566470722,529.0378806591034,4.115591601934404,,,,,,,,,,,,,,,,,,,,,,,,
1,40,5,6,-1,5,10,1800.4981052875519,3.9920781234526643,19.939249992370605,4.041533373313974,68.16133189201355,4.041533373313974,331.63794708251953,4.0273627282152695,525.0943744182587,4.007521865191456,1183.1848545074463,3.9920781234526643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40,5,6,-1,5,10,1800.4059879779816,4.21436707621101,39.26961922645569,4.295806916992902,78.51966595649719,4.295806916992902,96.16552257537842,4.244137319186982,185.46286058425903,4.237267189571562,211.78795170783997,4.233776806012073,963.6936678886414,4.21436707621101,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,5,6,-1,5,10,1800.503918170929,4.1306677129375835,18.134371995925903,4.249519513475278,40.327670097351074,4.249519513475278,66.11873388290405,4.199046722881405,109.30407309532166,4.155935321682085,291.60171246528625,4.148815495910831,404.0670642852783,4.1432106517134475,566.0039649009705,4.141619423915209,641.0204155445099,4.140739875325346,969.4019982814789,4.1306677129375835,,,,,,,,,,,,,,,,,,,,
4,40,5,6,-1,5,10,1800.6699512004852,3.9507127537452336,69.82210063934326,4.033854662911154,102.43932795524597,4.009583520093027,102.4396014213562,4.009583520093027,239.51116585731506,4.0063327335186845,302.00364899635315,4.000294565794047,324.4197301864624,3.9890905521161133,368.16118454933167,3.9748989861070867,457.1034927368164,3.9700570103008674,537.1331708431244,3.9521451790268154,1079.6046230793,3.9507127537452336,,,,,,,,,,,,,,,,,,
5,40,5,6,-1,5,10,1800.3025438785553,4.2049672797497655,43.13438320159912,4.3116140513229535,71.15648031234741,4.299398665955526,71.15671062469482,4.299398665955526,100.35871362686157,4.209781911027992,492.8081622123718,4.205022034321673,1067.4900269508362,4.2049672797497655,,,,,,,,,,,,,,,,,,,,,,,,,,
6,40,5,6,-1,5,10,1800.98664188385,3.8966015951221724,17.422467947006226,4.016400268052168,22.91538143157959,4.016400268052168,30.17299747467041,3.9778121991729405,41.72988724708557,3.9621883178241397,59.26897192001343,3.9049100234860217,221.47789549827576,3.9032658041513613,732.6682307720184,3.897668034509172,1598.94948554039,3.8966015951221724,,,,,,,,,,,,,,,,,,,,,,
7,40,5,6,-1,5,10,1801.4826920032501,4.276357838038054,5.923854351043701,4.375160038346092,50.98940896987915,4.375160038346092,91.55469107627869,4.325693884445066,217.1963014602661,4.3145755286171115,224.8594205379486,4.301172504100969,1051.4398183822632,4.285714651071229,1164.246432542801,4.278196227813851,1175.7480306625366,4.276633667229007,1595.2701075077057,4.276357838038054,,,,,,,,,,,,,,,,,,,,
8,40,5,6,-1,5,10,1800.8670313358307,3.9234546415310763,16.85114622116089,4.06447803827572,27.375362157821655,4.029463359901227,27.37557339668274,4.029463359901227,58.88803815841675,4.005498031725022,78.47349715232849,3.9983077173988835,93.74990391731262,3.9979090529223225,121.74334716796875,3.941160940211577,704.5966720581055,3.9234546415310763,,,,,,,,,,,,,,,,,,,,,,
9,40,5,6,-1,5,10,1800.0008609294891,3.980393141629521,3.8647687435150146,4.145758826245718,14.757279396057129,4.097302596187614,14.757464408874512,4.097302596187614,42.756343126297,4.086814913475472,74.61042475700378,4.0456070876651635,120.55952048301697,4.0324389531657845,129.164874792099,4.005655687475639,429.83260703086853,3.987901216083813,439.26329612731934,3.9867762048708237,507.27080368995667,3.980393141629521,,,,,,,,,,,,,,,,,,
10,40,5,6,-1,5,10,1800.6701018810272,4.1949624112723525,3.3741238117218018,4.241716594445146,10.979788780212402,4.241716594445146,57.46867918968201,4.1949624112723525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,40,5,6,-1,5,10,1800.28737783432,4.211379265877854,8.82082462310791,4.368267840119683,15.397431373596191,4.368267840119683,31.752405643463135,4.29704662021909,39.65348505973816,4.290982431801653,56.627681493759155,4.255224839208489,95.48488402366638,4.226047324370577,423.2270951271057,4.217470250323637,1395.5669507980347,4.211379265877854,,,,,,,,,,,,,,,,,,,,,,
12,40,5,6,-1,5,10,1800.1511566638947,4.064596932486348,43.494426250457764,4.210782625880092,85.1171875,4.198250843210768,85.11737608909607,4.198250843210768,138.97060871124268,4.140053635451954,234.65105509757996,4.064596932486348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,40,5,6,-1,5,10,1800.0053675174713,4.181491335330723,2.3050336837768555,4.206384415215922,6.166159391403198,4.206384415215922,84.37099575996399,4.191442466941023,130.10914516448975,4.187128533346814,378.27801632881165,4.181788344501826,841.8429894447327,4.181660711541784,1362.558026790619,4.181491335330723,,,,,,,,,,,,,,,,,,,,,,,,
14,40,5,6,-1,5,10,1800.528342962265,4.058861035439038,32.22955822944641,4.1029420811292825,119.59572315216064,4.1029420811292825,229.98043513298035,4.088066936860765,1390.8956196308136,4.058861035439038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,40,5,6,-1,5,10,1800.0128152370453,4.292470961743836,22.80454158782959,4.471728447293778,27.768092155456543,4.422555400535644,27.768288612365723,4.422555400535644,43.50426745414734,4.34809211400171,134.19854736328125,4.329119256894319,183.26973485946655,4.299626340457457,351.61714243888855,4.2961239914861515,525.8809680938721,4.293643706034069,669.3106555938721,4.292470961743836,,,,,,,,,,,,,,,,,,,,
16,40,5,6,-1,5,10,1800.612417936325,4.0249210088231475,53.27706837654114,4.10798427558618,74.16411685943604,4.067253718206235,74.16439938545227,4.067253718206235,267.1665470600128,4.0249210088231475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,40,5,6,-1,5,10,1800.3985283374786,4.151105773310884,8.109519243240356,4.297716117290763,18.678879976272583,4.2205196319021505,18.67898178100586,4.2205196319021505,103.3614284992218,4.197990616456281,129.26203322410583,4.195880096965776,325.631311416626,4.193716531448819,462.2298092842102,4.1843245901116015,1178.6267836093903,4.174910670795807,1564.4374001026154,4.1566292019135505,1710.6152954101562,4.151105773310884,,,,,,,,,,,,,,,,,,
18,40,5,6,-1,5,10,1800.0559742450714,3.9260181546169948,27.76683020591736,4.033152128737069,39.40500473976135,4.01927383175623,39.40510058403015,4.01927383175623,78.97641944885254,4.004499993355991,88.26785850524902,3.9919515983198797,160.39678812026978,3.9588626410836927,196.88903379440308,3.9491052318012154,257.62591338157654,3.9407893704259433,453.0052583217621,3.931943655696684,463.9916281700134,3.9260181546169948,,,,,,,,,,,,,,,,,,
19,40,5,6,-1,5,10,1800.5681991577148,4.275044538367402,83.87227296829224,4.424244198669058,94.65984511375427,4.318994575168911,94.65994501113892,4.318994575168911,121.6873881816864,4.287605364135621,1545.9431295394897,4.275044538367402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,40,5,6,-1,5,10,1800.8783066272736,3.8527373992439466,11.60396933555603,3.9272938853532255,85.15711259841919,3.9272938853532255,305.44004344940186,3.9226056881837192,355.15988087654114,3.913113717122684,422.21444487571716,3.9119093712031865,498.5009329319,3.899101601375015,678.5707719326019,3.889634768856098,801.9617764949799,3.855980422786765,998.1289873123169,3.8527590483349314,1336.0680413246155,3.8527373992439466,,,,,,,,,,,,,,,,,,
