inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21
43,60,4,1802.4344236850739,15.569641027069004,120.03548312187195,15.834726300058705,261.8797764778137,15.576893081274923,1109.9227471351624,15.569641027069004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,60,4,1803.1221692562103,16.498324488410255,220.0941367149353,16.926672368238343,557.4231195449829,16.91961552222191,587.0668771266937,16.545634262150124,786.8787221908569,16.498324488410255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,60,4,1800.0270454883575,16.340641049685317,9.418057203292847,16.465272901753746,155.25873470306396,16.464545081932503,660.2257025241852,16.434570897024223,779.6990785598755,16.40327175134621,828.9688038825989,16.361686151356675,1749.8117635250092,16.360304704727586,1789.946673631668,16.340641049685317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,60,4,1801.3059928417206,16.569448580852153,7.299455165863037,16.704209624915705,21.08198595046997,16.62968565500207,88.13650631904602,16.613943229535074,322.5234959125519,16.585710054076227,914.9210410118103,16.569448580852153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,60,4,1803.166598558426,16.35275883388053,17.504034519195557,16.532257676492243,210.69534730911255,16.50762451260538,433.4480531215668,16.463010854001304,453.5570647716522,16.429066825785966,1013.6958909034729,16.35275883388053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,60,4,1802.9777476787567,16.75318646221861,89.72830867767334,17.03057460660338,121.26624774932861,16.75458725016576,451.5126528739929,16.75318646221861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,60,4,1803.3382318019867,17.37133748840534,90.5672254562378,17.508457749804197,246.50852274894714,17.4946798956198,395.4871838092804,17.425163659342264,446.4623305797577,17.413094991292578,987.9268188476562,17.37133748840534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,60,4,1803.638918876648,16.871801311818476,31.181636333465576,17.135728839353064,164.08263111114502,17.02855485908251,183.91283988952637,16.996372183455684,405.21606945991516,16.935168216227495,801.7834432125092,16.912538569244848,978.209139585495,16.871801311818476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,60,4,1805.0227479934692,17.46610415723773,492.9053430557251,17.577211009064417,638.0189430713654,17.552858269408382,1032.0524985790253,17.531727454303677,1348.198076248169,17.46610415723773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,60,4,1804.647187948227,15.24236851715152,194.9552276134491,15.290253200449923,399.5827565193176,15.24236851715152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,60,4,1804.02401304245,17.245753868637646,40.196112871170044,17.245753868637646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,60,4,1800.6170916557312,16.791485688053214,766.7262575626373,17.18410085919514,1071.4026927947998,16.94451098399355,1165.5816853046417,16.791485688053214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,60,4,1803.5202565193176,15.783184507482142,102.79541802406311,15.783184507482142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,60,4,1800.452841758728,15.980837997828974,25.465025663375854,16.058975257852037,667.9354057312012,16.04404456027697,1116.3451902866364,16.01985255308684,1755.984469652176,15.980837997828974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,60,4,1802.9921381473541,18.256697121508022,24.560454607009888,18.515443561522808,126.83715057373047,18.50325580139072,145.682514667511,18.338064975094316,195.90888619422913,18.281256511001928,997.2776777744293,18.273094896003226,1270.1159925460815,18.256697121508022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,60,4,1800.278344154358,17.18454470464571,36.60662508010864,17.326370005827297,396.08578181266785,17.26920236374208,528.8712494373322,17.225351604196888,1535.6018953323364,17.18454470464571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,60,4,1804.816293478012,16.634757834215858,170.97662830352783,16.634757834215858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,4,1800.8630187511444,17.454122916664566,11.039215803146362,17.471973274683698,55.54061579704285,17.454122916664566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,60,4,1803.0741472244263,17.676515152901757,29.294639587402344,17.807183557784448,484.1465177536011,17.726626808415453,542.8277449607849,17.7157131920852,1318.116448879242,17.676515152901757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,60,4,1801.3975274562836,16.09537544756764,55.14310908317566,16.28017152003641,155.22186636924744,16.175950400498728,927.4154076576233,16.134316599645697,952.0450990200043,16.12401924332499,1055.1660664081573,16.09537544756764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,60,4,1803.878297328949,15.896267089134298,50.54896903038025,15.929243502364189,757.1475005149841,15.896267089134298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,60,4,1802.9095463752747,16.504680845998152,263.97638869285583,16.745850796224175,379.60410499572754,16.707303182572392,536.1603198051453,16.6754900711407,662.2780179977417,16.61556333510609,717.3513021469116,16.516043491066604,920.379870891571,16.504680845998152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,60,4,1801.3697316646576,17.800085489007703,392.0396192073822,17.815880431040924,1093.855386018753,17.800085489007703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,60,4,1801.2325263023376,16.137275409727735,29.57116389274597,16.24694464786437,105.90555953979492,16.207820327559002,339.61946177482605,16.152099049522178,465.88772988319397,16.137275409727735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,60,4,1803.0695736408234,14.547381989111557,76.74127769470215,14.793356597805916,212.80445861816406,14.705176722405888,395.0413954257965,14.587376606537134,398.81601762771606,14.547381989111557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,60,4,1800.9080197811127,16.372232094353993,211.35557532310486,16.641123611016287,298.9837203025818,16.463426154707406,711.7304201126099,16.388199690674014,1350.0083248615265,16.372232094353993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,60,4,1800.372722864151,16.87387084699343,34.43916940689087,17.062328170663168,566.7249732017517,17.040471818750557,742.9915344715118,16.949323049840107,1097.9762287139893,16.87387084699343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,60,4,1801.160451889038,16.378296206195728,23.49835443496704,16.49674824239986,361.03163623809814,16.42606346981834,1543.12144613266,16.378296206195728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,60,4,1802.6950106620789,18.695521272038288,183.30142641067505,19.05784885124791,445.6794023513794,18.970914083830102,531.0595772266388,18.953784694905835,588.1038761138916,18.82732037388334,613.6752746105194,18.810755895872393,690.2446961402893,18.802759046716666,1185.0095863342285,18.739862993880344,1387.706087589264,18.695521272038288,,,,,,,,,,,,,,,,,,,,,,,,,,
73,60,4,1800.242505311966,15.289924315334208,164.27932333946228,15.659954308101067,481.76865911483765,15.604275708147759,519.7852439880371,15.505626144762692,567.8335793018341,15.306184134368886,1571.4653804302216,15.289924315334208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,60,4,1802.7985634803772,17.116455810469997,164.74711418151855,17.441776025589732,205.33193945884705,17.232420869195895,503.5663356781006,17.229257370877168,552.2925174236298,17.116455810469997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,60,4,1801.3012285232544,16.37547362162255,223.88693237304688,16.769775301981173,260.71925020217896,16.697447019295605,398.66035556793213,16.37547362162255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,60,4,1802.1282453536987,16.822381206716983,211.64159154891968,17.124472374380456,335.69438886642456,16.993605986930362,607.7196164131165,16.972785160011707,698.6307463645935,16.910085039613072,1112.4154026508331,16.883943336970543,1156.0155057907104,16.847333480911523,1173.0446348190308,16.822381206716983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,60,4,1800.0130896568298,16.899129559964216,382.63307666778564,17.07561645701225,635.3738338947296,16.917361065813722,864.0455486774445,16.899129559964216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,60,4,1804.389047384262,17.71561220796391,1804.3889861106873,17.71561220796391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,60,4,1800.7529463768005,15.250801443994444,75.78284406661987,15.250801443994444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,60,4,1800.2614586353302,15.380767139965014,135.4946048259735,15.700194487311617,151.21158599853516,15.42196819611571,303.7090015411377,15.380767139965014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,60,4,1801.1128723621368,17.0526135462086,705.9439463615417,17.094153749789093,1122.972950220108,17.0526135462086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,60,4,1800.310450553894,15.666123053882618,208.3501579761505,15.989693232963267,490.0573945045471,15.962495640816712,668.1756889820099,15.830086924618273,773.0223145484924,15.748935137385324,882.4809119701385,15.666123053882618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,60,4,1828.5114953517914,17.263911847927726,1321.205847978592,17.323623492057568,1602.0222806930542,17.263911847927726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,60,4,1801.650092124939,19.313660499192206,20.419601678848267,19.728834262107004,68.32773017883301,19.470764346300168,95.8154616355896,19.437153513546466,266.89621353149414,19.40020108623708,379.26032614707947,19.364832641133372,789.3444821834564,19.358890455515787,970.9562427997589,19.347041303607302,1134.910762310028,19.313660499192206,,,,,,,,,,,,,,,,,,,,,,,,,,
85,60,4,1802.1707680225372,17.20982855591905,557.549563407898,17.45579960078361,616.4218883514404,17.20982855591905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,60,4,1801.1805400848389,15.818500883982017,87.13593363761902,15.960183629737958,337.8417694568634,15.916811759208283,632.0531003475189,15.87950514797576,852.805673122406,15.86890079583572,990.9028301239014,15.818500883982017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,60,4,1802.3920810222626,15.374637152860247,185.19390606880188,15.378010284570918,545.6091377735138,15.374637152860247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,60,4,1804.4800572395325,15.016432006885871,63.702601194381714,15.22851451760972,776.2849552631378,15.184074152761418,1120.6259875297546,15.078507774049259,1398.1225430965424,15.016432006885871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,60,4,1800.805764913559,17.59769673942893,149.6078703403473,17.84957487518846,933.3125665187836,17.59769673942893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,60,4,1802.805123090744,18.281452067185235,79.95387148857117,18.576463552086683,133.83136248588562,18.281452067185235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,60,4,1801.185295343399,14.613707553793473,107.2754967212677,14.925942732614006,196.69770002365112,14.808496610169644,879.2103755474091,14.794078340258515,930.9385099411011,14.755005967623115,1486.0390815734863,14.613707553793473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,60,4,1804.5066492557526,19.774445792894774,193.53671526908875,20.036797676551025,222.26978302001953,19.85124098250908,1105.3140923976898,19.84782318424602,1206.2844579219818,19.794630549749698,1364.4883410930634,19.774445792894774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,60,4,1801.9663498401642,17.972149185022072,70.57643389701843,18.49598111731548,121.57068943977356,18.45315764850693,137.52779960632324,18.340958760737134,162.95494651794434,18.283165411433345,185.7391369342804,18.279060907931864,398.34936475753784,18.162327630022702,635.7507798671722,18.136277351891263,800.6608293056488,18.12716699244124,982.6164784431458,18.1111821835759,1205.490653514862,17.972149185022072,,,,,,,,,,,,,,,,,,,,,,
94,60,4,1800.1249935626984,17.04214234270242,15.928297996520996,17.321815519612304,185.6338438987732,17.285069413097524,293.3733797073364,17.261177808419692,637.6121232509613,17.213951576510734,678.7974202632904,17.173899694170398,704.2062373161316,17.15624069132946,1553.4386930465698,17.136473102620737,1609.3120164871216,17.132588474945514,1759.6109642982483,17.04214234270242,,,,,,,,,,,,,,,,,,,,,,,,
95,60,4,1803.591464996338,15.544651070921645,196.70850825309753,15.6147459693197,212.25284075737,15.544651070921645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,60,4,1802.762042760849,18.20968555731511,20.897652626037598,18.24491550158829,185.78897166252136,18.210597158011943,1404.730966091156,18.20968555731511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,60,4,1803.534666776657,16.775385292550467,183.35813307762146,16.861729902896947,412.0880832672119,16.792198474651386,580.1750137805939,16.775385292550467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,60,4,1800.9159910678864,17.216490296237282,67.87934374809265,17.393400907137114,101.02089428901672,17.323639696856365,224.33736371994019,17.312288709008964,296.42295598983765,17.292403071965598,1227.8211052417755,17.216490296237282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,60,4,1804.027652978897,15.523730095509208,222.79291367530823,15.710920693034273,387.63627552986145,15.656619622292569,1403.3132004737854,15.599082766606756,1630.4682743549347,15.523730095509208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,60,4,1800.9738898277283,17.886530603549772,157.74103021621704,18.05199530404946,383.80663800239563,17.893251250575045,1611.771314382553,17.886530603549772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,20,5,1800.221702337265,16.853878448877666,10.624789714813232,17.287655267393227,13.052824020385742,17.259576332951625,29.802327156066895,17.234433141779583,81.70152544975281,17.170393661616572,124.86034345626831,16.980830957250255,317.8686361312866,16.932526801797348,812.2282807826996,16.853878448877666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,5,1800.2989270687103,19.37334602421748,10.280375480651855,19.916155107651953,75.75522255897522,19.699884683980827,79.55573153495789,19.656290818163097,127.3627712726593,19.57213841935851,217.6906795501709,19.534560850528976,265.7317907810211,19.49818556563563,414.6661813259125,19.37334602421748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,5,1800.075103521347,17.258983057098185,14.06054949760437,17.780759488710224,48.77367353439331,17.726277122612732,67.9845597743988,17.61875226070201,112.39759922027588,17.60725460579913,157.4062647819519,17.56755444560225,246.88624119758606,17.476311892780952,277.0668115615845,17.258983057098185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,5,1800.0887575149536,17.34571525672379,1.2608108520507812,17.638186705231995,42.37834978103638,17.62081481974321,44.81026887893677,17.61164227976421,61.699328660964966,17.592996689092992,114.80580520629883,17.469820582683063,145.41955828666687,17.426673893421786,392.6111662387848,17.426325371841173,505.5293083190918,17.376149591778706,1756.945204257965,17.34571525672379,,,,,,,,,,,,,,,,,,,,,,,,
5,20,5,1800.2871911525726,16.973506963162333,17.60054302215576,17.39297416726644,53.28125047683716,17.253346476047433,269.37873935699463,17.16156438713692,408.9007201194763,17.151707635623467,641.404271364212,17.14575860471428,661.0704364776611,17.13447954479876,694.5127079486847,17.119287443845256,771.9388706684113,16.973506963162333,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,5,1800.7286865711212,13.924395139685156,2.9411463737487793,14.107705375052129,40.08085107803345,14.09179155783651,237.64340209960938,14.06585641013434,496.8759469985962,14.002244531993298,805.8565897941589,13.949146355376463,886.0834250450134,13.924395139685156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,20,5,1800.5106115341187,20.14020619440908,18.90613079071045,20.34394196890451,235.85578107833862,20.311872241099902,908.199471950531,20.260368139395727,986.4793863296509,20.14020619440908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,5,1800.0557544231415,23.89134943441325,18.471623420715332,24.313704780380778,24.09980273246765,24.196320380896044,36.6276319026947,24.12482554766047,41.25364661216736,24.053492858893193,72.17732000350952,24.02518670440951,131.24138402938843,23.98944116639608,138.17892909049988,23.982332303787654,209.2494215965271,23.958774537962682,239.84236431121826,23.91850682223743,597.2279250621796,23.91340419452104,923.0077033042908,23.89134943441325,,,,,,,,,,,,,,,,,,,,
9,20,5,1800.4000136852264,12.976619776675241,16.164907693862915,13.278240920211898,57.05794644355774,13.256564872869971,61.79329466819763,13.17685922553608,125.54953050613403,13.170982272500765,159.74482321739197,13.142480898099313,210.8763871192932,13.116735215412806,269.09064865112305,13.01657959085738,439.2242820262909,12.984034691708153,1745.892034292221,12.976619776675241,,,,,,,,,,,,,,,,,,,,,,,,
10,20,5,1800.1487970352173,19.490017701060406,0.8532843589782715,19.79779812458379,25.235671281814575,19.580284802571487,333.4084503650665,19.570728462292163,826.4355251789093,19.549845120494155,1082.1713864803314,19.537421879983548,1614.973460674286,19.490017701060406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,20,5,1800.7213835716248,17.825358363855713,7.36095666885376,17.96990644906626,26.64379644393921,17.95134970483515,505.66825461387634,17.90984303323268,754.3025629520416,17.825358363855713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,20,5,1800.1469485759735,17.81690903946552,16.514641761779785,18.24791745756087,28.40035367012024,18.12335345912772,60.28024625778198,18.104266770686323,106.97260618209839,18.07317989576383,124.7464816570282,17.878860885318467,209.91391348838806,17.869933119428104,594.9066829681396,17.81690903946552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,5,1800.3669927120209,18.016743645255332,11.366122484207153,18.195009534520523,32.04553461074829,18.085765219728266,156.4861183166504,18.033976702660194,189.94500970840454,18.016743645255332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,20,5,1800.066642999649,21.82483311673057,42.49570035934448,22.342152894000716,88.98611307144165,22.10870362456048,165.2113926410675,21.99251470339007,204.7532181739807,21.85772510017167,774.0201780796051,21.853940476306263,1117.3186473846436,21.82483311673057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,5,1800.6722099781036,16.638668581953258,7.5734193325042725,17.03335435794608,42.46855163574219,16.910432210376474,68.99917364120483,16.65653751620662,1501.3950638771057,16.638668581953258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,20,5,1800.4302067756653,14.894099625135226,9.121464252471924,15.458781332841914,10.3866446018219,15.043202044895619,21.400638103485107,14.956269977692099,90.82028603553772,14.929096401952078,711.7305519580841,14.920978730158534,878.7309732437134,14.914002230730645,1227.2611050605774,14.894099625135226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,5,1800.3775825500488,16.033649271330177,15.633718729019165,16.409766626242945,24.9657199382782,16.33139937099172,142.7028729915619,16.28750696654716,170.33194255828857,16.05638950562047,1000.7489275932312,16.043017116344434,1779.1223442554474,16.033649271330177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,20,5,1800.1264123916626,16.02404133271811,1.4465885162353516,16.14773970689788,3.38799786567688,16.1090265665742,205.9912452697754,16.10666088259857,332.0787227153778,16.03573536849302,796.8502662181854,16.02404133271811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,5,1800.230914592743,15.727434639730467,2.932133674621582,16.25698850200449,4.537648677825928,15.99059323280379,15.023013830184937,15.971604691339166,28.115670919418335,15.89548673513113,194.34971046447754,15.812976214167856,675.3948295116425,15.74127799590838,1262.5811007022858,15.727434639730467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,5,1800.1427953243256,17.22209905884085,1.0877785682678223,17.557136497219517,4.077114105224609,17.2658773390323,71.1129035949707,17.237700310965476,148.68198990821838,17.233626707195512,172.47401905059814,17.22209905884085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,5,1800.0814809799194,16.14872662937086,0.8561375141143799,16.423585827984297,1.312148094177246,16.3185587099824,14.334761142730713,16.24639291039938,70.077152967453,16.15547810497646,1210.2422490119934,16.14872662937086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,20,5,1800.4619131088257,15.023044845868702,2.2822494506835938,15.302199387448901,4.534420728683472,15.216838704695661,18.083130598068237,15.160394644875154,45.24589014053345,15.11709339148404,86.47961521148682,15.077785784911278,92.66589379310608,15.032260977603755,637.5620460510254,15.023044845868702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,5,1800.0761094093323,14.760604996369336,1.4615669250488281,15.769017917132675,2.4698972702026367,15.213936923576544,6.916093826293945,14.965038385218241,78.00536918640137,14.850125661905938,136.98516607284546,14.829008200466603,271.0720953941345,14.81111531247069,295.76834869384766,14.781506634153109,388.46841764450073,14.780026241543823,613.0282287597656,14.777452075822064,630.2680265903473,14.760604996369336,,,,,,,,,,,,,,,,,,,,,,
24,20,5,1800.2565364837646,15.671026486710284,0.7639493942260742,15.801359667372672,20.978442430496216,15.801005501478848,93.54717111587524,15.78369393318524,106.14172196388245,15.722406347450686,191.5415313243866,15.712422620207128,245.36251521110535,15.702062834307837,589.0808894634247,15.6876554873791,598.8182294368744,15.687655456396703,796.2727720737457,15.674219271980743,834.6492805480957,15.671026486710284,,,,,,,,,,,,,,,,,,,,,,
25,20,5,1800.0846557617188,16.21538475644996,4.999420642852783,16.548807835974106,13.478900909423828,16.439919383854715,17.04207706451416,16.403835898012638,17.358957052230835,16.398937344333074,64.0084617137909,16.24766167808999,334.5047416687012,16.239391135396545,1219.0155205726624,16.22496890608468,1272.8773458003998,16.21538475644996,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,5,1800.1013841629028,19.889819279008123,17.12363600730896,20.152009606108834,51.18802452087402,20.150427154433952,90.16007280349731,19.987536042242095,464.5828175544739,19.933493660659117,473.537850856781,19.900390284337274,867.409286737442,19.889819279008123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,20,5,1800.124870300293,15.491305347251291,3.0690624713897705,15.817102460908556,10.549046277999878,15.713142758456566,11.760730504989624,15.571222582064998,23.474692821502686,15.557154865946336,26.202333211898804,15.541414261536431,286.1791880130768,15.491305347251291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20,5,1800.188426733017,15.61877970555676,16.4308021068573,16.268790723352602,28.14399027824402,16.000318449998097,67.86947727203369,15.94203556393603,95.73500490188599,15.923929283705831,191.8321430683136,15.911637803851661,276.6825280189514,15.89005219991396,318.68874335289,15.812916143489957,324.2596526145935,15.73452562865437,420.14742493629456,15.61877970555676,,,,,,,,,,,,,,,,,,,,,,,,
29,20,5,1800.1497130393982,16.41426426941081,3.1910507678985596,16.72046813101474,4.341118574142456,16.62437093255225,9.143381357192993,16.589682897405044,119.25359535217285,16.536241962063002,473.2232530117035,16.423127693218525,537.8666501045227,16.419675943281902,633.2359247207642,16.41426426941081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,20,5,1800.151383638382,16.973166827271545,0.8619003295898438,17.24170486769693,3.5747718811035156,17.11300373197634,4.730925798416138,17.091130955190753,10.371439218521118,17.02091117041958,89.17003774642944,17.00988975495101,111.93443894386292,17.00540637897936,328.44011306762695,16.981879422636194,571.8526527881622,16.973166827271545,,,,,,,,,,,,,,,,,,,,,,,,,,
31,20,5,1800.0118343830109,16.977286470356926,3.401559829711914,17.663504898514873,11.397445917129517,17.511713738146,68.96987819671631,17.48320651807731,80.52721047401428,17.381950273234846,97.51346945762634,17.321616328111773,148.71840906143188,17.133927625229806,834.233433008194,17.11496464603169,848.537743806839,16.98571754511244,1065.3370623588562,16.977286470356926,,,,,,,,,,,,,,,,,,,,,,,,
32,20,5,1800.1290102005005,16.42952562179391,1.1535630226135254,16.712120606944072,4.151075839996338,16.623849565336315,7.006478786468506,16.580260875111627,23.549476146697998,16.547181856443462,37.186907052993774,16.480846165226296,138.87797117233276,16.42952562179391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,20,5,1800.2803819179535,19.28185123686053,13.10128664970398,19.48976713988911,116.77019596099854,19.465068039919533,142.80183815956116,19.456498390591836,156.389484167099,19.380002100643747,187.21048140525818,19.34744890394535,194.13926601409912,19.312554266089208,1297.2893164157867,19.28185123686053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20,5,1800.1451382637024,14.097552840941797,4.414230823516846,14.435084639518388,11.622442483901978,14.300870445767696,21.436528205871582,14.270989270028265,31.334537267684937,14.233523291239306,56.37423276901245,14.21973584567092,68.26408886909485,14.16168085470911,703.2760915756226,14.127327215313555,998.4701223373413,14.097552840941797,,,,,,,,,,,,,,,,,,,,,,,,,,
35,20,5,1800.1272687911987,15.703469217189957,28.577865839004517,16.065851773822466,44.05242419242859,15.911184828197152,241.2277545928955,15.716811226464145,1150.6045985221863,15.703469217189957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,20,5,1800.0454170703888,14.954531539110553,2.1368048191070557,15.104574531830716,360.27670550346375,14.958648301679858,814.3768291473389,14.954531539110553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,20,5,1800.3864495754242,18.371262392525733,1.1600236892700195,18.84387149356727,6.863197088241577,18.667292738412986,16.285541772842407,18.596875214425214,17.768641710281372,18.55128725912648,36.381043910980225,18.523270188501073,45.20543146133423,18.506497842736167,74.56714272499084,18.49498664067841,88.58282661437988,18.403845410978033,113.10090160369873,18.39173978329269,387.78611731529236,18.371262392525733,,,,,,,,,,,,,,,,,,,,,,
38,20,5,1800.5359930992126,19.97685240873696,8.69261384010315,20.386910300315243,29.795947074890137,20.33853465437914,36.34093356132507,20.058587246671266,135.4785017967224,20.036306492958452,474.2062590122223,19.97685240873696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,20,5,1800.0329809188843,18.179406568543484,8.555473804473877,18.46447336019848,136.3980906009674,18.234160508873842,1030.2232275009155,18.179406568543484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,20,5,1800.4182615280151,17.477297565247454,8.142454862594604,17.91941588162759,30.697179079055786,17.884516555510228,91.22045636177063,17.74831022157015,139.23302149772644,17.693012914989755,235.65011262893677,17.657088128342146,474.1323516368866,17.52847036935165,1444.2257659435272,17.477297565247454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,20,5,1800.0347874164581,16.94894381727038,2.6630632877349854,17.44023444377238,4.162441253662109,17.278942280499514,49.34649205207825,17.271576493189805,84.11748194694519,17.256667781230387,142.82636213302612,17.20870622627446,158.8994677066803,17.11946862583696,235.5154709815979,17.039295109174528,376.3760759830475,16.993815678934876,441.4007441997528,16.970383989609495,459.8058261871338,16.94894381727038,,,,,,,,,,,,,,,,,,,,,,
43,20,5,1800.142953157425,19.665091569643927,20.623603582382202,20.293048394003897,31.811887979507446,20.178631706983737,75.54714846611023,20.05602597208196,170.18361377716064,20.022524528514147,261.7178108692169,19.921608190630128,301.2411334514618,19.83625235643592,399.13745164871216,19.798639133921995,769.1943016052246,19.782848145703483,910.8330407142639,19.669329822692955,1648.412246465683,19.665091569643927,,,,,,,,,,,,,,,,,,,,,,
44,20,5,1800.1011710166931,17.90597953384385,1.739222526550293,18.117734767287974,95.6919801235199,18.01013657741601,557.966737985611,17.97671465563991,815.7733964920044,17.90597953384385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
