inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64,time_65,obj_65,time_66,obj_66,time_67,obj_67,time_68,obj_68,time_69,obj_69
15,10,2,5,40,5,10,1800.0138828754425,-4.0724172246914225,0.8102219104766846,-1.9681076030655351,1.3695318698883057,-2.9229981243136134,3.3392608165740967,-2.9229981243136134,4.489649534225464,-3.080533406098527,5.532572031021118,-3.2052657978694037,8.807373523712158,-3.2109861627137173,9.998598337173462,-3.489453561128996,10.701406478881836,-3.862358872419127,82.6605007648468,-3.862827040725198,94.1547999382019,-3.8632070035997557,98.56607747077942,-3.8816694549119837,319.81195998191833,-3.932346832713203,417.0286707878113,-3.943686092992804,729.7680773735046,-4.008266163960155,776.9854760169983,-4.00936943305092,873.830534696579,-4.021116246444668,1036.3265833854675,-4.044453756518149,1109.1500885486603,-4.052703298278412,1213.6860077381134,-4.0724172246914225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,2,5,40,5,10,1800.114666223526,-3.6404177908308943,0.8016171455383301,-3.2630806255594735,2.676196575164795,-3.2630806255594735,11.838079929351807,-3.3908687564785263,18.181371688842773,-3.5147957417935904,52.687867403030396,-3.5513389184711803,75.1620762348175,-3.565375326489344,103.07192540168762,-3.595705221078378,339.77350187301636,-3.6404177908308943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,2,5,40,5,10,1800.0587277412415,-2.870246342975043,0.6305270195007324,-1.3869029077941255,2.249846935272217,-1.6850852572422894,2.249932289123535,-1.6850852572422894,2.862790584564209,-1.9020731175527996,4.001818656921387,-1.9700759645057488,4.186815023422241,-2.0262772450915536,4.367262840270996,-2.2515244520905724,5.686196565628052,-2.3934932066075048,17.621325254440308,-2.5045138693931404,20.49909806251526,-2.564624495076952,45.81310534477234,-2.5874722000302257,50.05755567550659,-2.5910717409332005,52.80793642997742,-2.6540286561531072,60.604310750961304,-2.668605789925324,81.2142722606659,-2.7991241409043,563.6268362998962,-2.814297119393192,614.9049644470215,-2.8217201104547325,762.1542532444,-2.8369193747685904,920.8798532485962,-2.8474808343161264,1506.9025149345398,-2.870246342975043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,2,5,40,5,10,1800.0123698711395,-3.558872876919307,0.7074360847473145,-3.100382947188111,4.31414270401001,-3.100382947188111,7.924388885498047,-3.229018521384918,26.410831689834595,-3.2291415612524315,40.0028772354126,-3.236042318463066,115.72620344161987,-3.3533875540798608,137.62156796455383,-3.4300847117799127,262.6380157470703,-3.4342398512599446,281.8867437839508,-3.516048354614716,999.5987949371338,-3.5221167066717323,1091.3468782901764,-3.558872876919307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,2,5,40,5,10,1800.0752019882202,-3.318516846895055,0.8306634426116943,-1.630465663119339,1.1925568580627441,-2.2793480819902783,1.9583930969238281,-2.568683470824003,2.7128443717956543,-2.7606642862770663,2.712920904159546,-2.7606642862770663,5.655844211578369,-2.9360971287503927,6.342936038970947,-3.1028274020619837,21.214519262313843,-3.1447203728350717,29.1624014377594,-3.3007728599947077,124.91478991508484,-3.3019935995486844,538.688987493515,-3.315378917271006,1290.8570683002472,-3.3166681597995282,1504.6919629573822,-3.318516846895055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,2,5,40,5,10,1800.1749413013458,-4.232229430170171,0.9138062000274658,-3.16017399692387,3.0272202491760254,-3.16017399692387,4.047269105911255,-3.456339771843995,6.493708848953247,-3.4563878970884403,11.327201128005981,-3.5801231602828434,13.878252029418945,-3.8070562396207253,51.97601127624512,-3.8635680927842535,59.25302720069885,-3.890126611504499,78.79475784301758,-3.9404895990022393,136.95079135894775,-4.145073526283702,497.6962616443634,-4.181478695405698,536.9112975597382,-4.211640805320293,673.672956943512,-4.227710313388749,1389.9807341098785,-4.232229430170171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,2,5,40,5,10,1800.1428422927856,-3.5456898169359,0.7102963924407959,-1.7914055584351822,1.4713504314422607,-3.0013692103419274,2.4072694778442383,-3.0013692103419274,8.75589919090271,-3.165066496583446,34.21407437324524,-3.3155704781712565,72.36946487426758,-3.31668048662034,109.13785123825073,-3.3684079531975692,163.53698658943176,-3.3926416013916083,238.7884497642517,-3.41222035873058,246.3447835445404,-3.4193904834555666,272.70569586753845,-3.4262963702550735,491.5143508911133,-3.4426732329394483,581.6952965259552,-3.4668679652900853,599.4948756694794,-3.5432372132307304,1497.7735486030579,-3.5456898169359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,2,5,40,5,10,1800.0509934425354,-2.9087913181975833,0.6716248989105225,-1.8884934561211169,1.2544019222259521,-2.078308480293812,2.8048312664031982,-2.078308480293812,3.7152607440948486,-2.2257024258810647,5.251584529876709,-2.336305900579242,7.27279806137085,-2.374163195192667,10.867395877838135,-2.4959620563105616,16.49075174331665,-2.499611193823844,20.0875461101532,-2.5009041321834933,24.022890329360962,-2.550254978924328,36.25282049179077,-2.64399503937045,56.56663131713867,-2.739893569001743,64.97331142425537,-2.7679668419778167,78.76541757583618,-2.7862529088108405,89.82772970199585,-2.7993789398280566,163.96317648887634,-2.8113116819549164,182.49556064605713,-2.8258005339549794,221.50950980186462,-2.847981466911812,324.16641426086426,-2.8482780423866423,408.8828763961792,-2.8707245743592527,689.4066681861877,-2.883466786555331,714.4954612255096,-2.9014016708222754,1702.581199645996,-2.9087913181975833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,2,5,40,5,10,1800.1273128986359,-3.6407292359583168,0.6355371475219727,-3.3152998586696607,2.3601624965667725,-3.3152998586696607,21.540263175964355,-3.331109206676226,38.679579973220825,-3.334341362053847,55.22249436378479,-3.374857072956951,70.1677839756012,-3.4658277908134614,81.53908920288086,-3.496675804463014,82.30899024009705,-3.5611901048443153,207.1040334701538,-3.5652486483824863,384.7377293109894,-3.578949928733696,389.17013335227966,-3.597334011537254,806.9544036388397,-3.6153996164855933,890.6225800514221,-3.626674826508016,1059.6369242668152,-3.6407292359583168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,2,5,40,5,10,1800.2153806686401,-3.554739002562223,0.8513953685760498,-2.539819598818956,1.433351755142212,-2.5582020152971103,2.7422995567321777,-2.9636758658149884,3.120076894760132,-2.97914846364277,3.120152235031128,-2.97914846364277,4.599456548690796,-3.2389752670333123,4.702843427658081,-3.2391240613726238,5.646832704544067,-3.2404059769968794,6.93053674697876,-3.3451541892247234,14.760249853134155,-3.3569906070286137,15.341793298721313,-3.3637376328712962,31.471750020980835,-3.4499781051503584,80.62467551231384,-3.4505368718308285,90.17678880691528,-3.4613739598793467,125.53463315963745,-3.54048727262685,639.6539733409882,-3.5412450962284137,761.6601147651672,-3.5424845316631646,868.687995672226,-3.543122651161092,1008.4490356445312,-3.543143770070552,1061.406064748764,-3.5441350446190283,1202.941068649292,-3.554739002562223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,10,2,5,40,5,10,1800.0936493873596,-2.983857699217401,0.402646541595459,-2.334075811335027,2.787666082382202,-2.334075811335027,7.9817609786987305,-2.353451757338365,9.96011233329773,-2.728364890299034,33.624587535858154,-2.753396264130246,121.2893590927124,-2.763922379571292,145.82530117034912,-2.79436167503313,154.0035309791565,-2.8143173961979366,157.6656186580658,-2.8206831485066917,191.6305718421936,-2.8736760222141515,280.29114961624146,-2.9290631707070527,845.4183413982391,-2.9376413809529716,1280.3561849594116,-2.949860139430806,1384.182205915451,-2.957717668149188,1782.463749408722,-2.983857699217401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,10,2,5,40,5,10,1800.1812250614166,-3.174398459365847,1.4398894309997559,-2.419630800376044,3.785423994064331,-2.419630800376044,5.2670817375183105,-2.545363188004262,6.878415584564209,-2.893543184463011,46.65393900871277,-2.952909396243891,118.01170516014099,-2.960586480024004,127.59584426879883,-3.040839647777747,171.3979332447052,-3.052031836384077,209.94802236557007,-3.0889541125236426,401.0256462097168,-3.1386874503481677,709.9679918289185,-3.149734429936695,846.5750544071198,-3.161070787457854,1717.4134743213654,-3.174398459365847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,10,2,5,40,5,10,1800.163544178009,-3.0720147642451994,0.5588405132293701,-2.259755368088535,1.6088016033172607,-2.292257526498671,1.6088790893554688,-2.292257526498671,3.448453426361084,-2.3750235398663904,3.7742435932159424,-2.4695754913862027,4.286822319030762,-2.4777647866136605,5.820162773132324,-2.648718703945699,8.596481800079346,-2.9393133849679915,65.05675911903381,-2.992166357536429,90.10536575317383,-3.0506641861582944,252.00447058677673,-3.0610955423671036,522.2125749588013,-3.062320001873917,1309.6466059684753,-3.0623522476946836,1505.1195182800293,-3.0720147642451994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10,2,5,40,5,10,1800.2001066207886,-3.986745622673995,0.8183412551879883,-3.1999740170979383,2.29752254486084,-3.286556702357816,2.912503480911255,-3.286556702357816,10.510361909866333,-3.6354082310434093,19.735005617141724,-3.7093745555905335,58.666629791259766,-3.7136235861774507,82.05410289764404,-3.723709866986316,125.63003873825073,-3.7787139848717604,377.7451157569885,-3.874493596880818,1094.886864900589,-3.9282687133706276,1560.5939798355103,-3.986745622673995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,2,5,40,5,10,1800.0766623020172,-3.5009878368354137,0.6098959445953369,-2.8495670584890784,1.6984634399414062,-2.9322464946785365,2.9057793617248535,-2.9322464946785365,22.27932596206665,-2.958937345840353,24.77664852142334,-2.975900514316519,25.881201028823853,-2.9811653678614403,31.07536029815674,-3.112658071625201,32.006033182144165,-3.1731920692941884,47.877766370773315,-3.3140674402778587,89.96306371688843,-3.3926476120687106,284.64236330986023,-3.396347965947763,289.5479464530945,-3.4004080835989248,432.1082372665405,-3.427214429281362,769.1298348903656,-3.4787570800339185,802.1335353851318,-3.4801708511552696,927.2553672790527,-3.4810778639510342,1293.9535069465637,-3.482151400024199,1297.618054151535,-3.5009878368354137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,2,5,40,5,10,1800.1162848472595,-4.173918592429332,0.6747894287109375,-2.024056343842337,1.1640169620513916,-2.951462272734311,1.5974302291870117,-3.096766338637239,2.3854904174804688,-3.096766338637239,3.577579975128174,-3.1838324425162137,9.776994466781616,-3.5772142150001156,17.92507529258728,-3.7730081401868216,20.535582304000854,-3.808833172165874,21.800314903259277,-3.9427394721519615,77.6725242137909,-3.9570595796341452,120.56382417678833,-4.02130829115584,161.5659966468811,-4.034234999684935,232.79857850074768,-4.089469805345433,438.8830318450928,-4.1482542492994625,1660.9993920326233,-4.173918592429332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,2,5,40,5,10,1800.2620713710785,-2.8300527540660516,0.6516256332397461,-2.0492176741137382,1.5545141696929932,-2.380618550672683,2.8818259239196777,-2.380618550672683,4.395873308181763,-2.576608432424516,15.915456056594849,-2.620770285306247,16.22281503677368,-2.624644098094019,46.090205907821655,-2.6325520308178696,85.04414582252502,-2.666093678913966,88.82764148712158,-2.6834036117883575,143.16624069213867,-2.693031288056211,265.8566024303436,-2.7316229060526727,269.4959526062012,-2.7479684703683422,290.48179268836975,-2.7731327733863758,432.2475140094757,-2.7761090573015963,908.207025051117,-2.7767585807850077,1189.0978384017944,-2.7895712503808183,1362.5399198532104,-2.7923681318876024,1409.271228313446,-2.7947748858303973,1601.671548128128,-2.8103766537743016,1605.662831068039,-2.8300527540660516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10,2,5,40,5,10,1800.248724937439,-4.208925320979219,0.6323802471160889,-1.9916719089086357,1.3748626708984375,-2.1371831341154466,1.8246562480926514,-2.8821718814742896,3.201233148574829,-3.4422470944150425,3.201308250427246,-3.4422470944150425,13.89196515083313,-3.672923090906488,17.359825372695923,-3.6736141775129805,18.390334129333496,-3.6754490107703695,19.202189207077026,-3.866605874357884,77.72062587738037,-3.885288046617826,102.01073575019836,-3.8968489863927944,119.36361408233643,-3.95564670576252,225.25060606002808,-4.11283456087699,1115.9042813777924,-4.200645817258901,1245.1558158397675,-4.2018320846981565,1296.7631249427795,-4.2027506311589935,1324.13077378273,-4.208925320979219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10,2,5,40,5,10,1800.0439653396606,-3.1346730784297323,0.7672529220581055,-2.0085688831000064,1.8345732688903809,-2.606817497371864,2.77820086479187,-2.606817497371864,5.135082244873047,-2.8512855670650312,21.18548560142517,-2.8643327478729526,35.271498918533325,-2.9084116555992328,81.07715082168579,-3.017561112221745,85.08278393745422,-3.031854124777808,226.8367304801941,-3.043083858516408,294.454452753067,-3.0684515281411073,453.4564332962036,-3.1078020159161523,1070.7303729057312,-3.11552477683745,1424.6718080043793,-3.1346730784297323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10,2,5,40,5,10,1800.2107999324799,-3.8402986764791764,0.9100959300994873,-3.5862451671903277,3.5641353130340576,-3.5862451671903277,25.623286247253418,-3.644505295259437,25.969970703125,-3.6712601746535425,26.769519567489624,-3.72522364493508,58.47807455062866,-3.7293887523814577,62.007444858551025,-3.7445332779358282,223.26830077171326,-3.819683208267462,336.2616400718689,-3.8402986764791764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10,2,5,40,5,10,1800.0507452487946,-3.5491899793101815,1.2891182899475098,-1.7226333169760106,1.9299595355987549,-2.2265268555631277,2.215299606323242,-2.774004275412242,3.0123913288116455,-2.774004275412242,5.60933518409729,-3.087217026559817,6.812291622161865,-3.216979243250732,12.393066883087158,-3.321047504549095,84.37951374053955,-3.339374856828286,96.10992479324341,-3.449127717362092,153.1197545528412,-3.449497028688321,443.6270360946655,-3.460764605779385,446.77787923812866,-3.4639171316688153,523.082061290741,-3.46825992256898,604.6078233718872,-3.468961773052511,611.3562076091766,-3.4820659000720915,892.3395240306854,-3.5491899793101815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,10,2,5,40,5,10,1800.0322704315186,-2.780886484136953,0.6416826248168945,-1.3181642742943853,1.0472712516784668,-2.1757543550083747,2.575148820877075,-2.1757543550083747,10.106637239456177,-2.3096295151717583,22.12277913093567,-2.3185930982318648,29.257582902908325,-2.3567399249094545,33.659812927246094,-2.364581454630213,34.03205633163452,-2.4482322166522192,39.10192084312439,-2.4524604227479885,41.441879987716675,-2.5337980381671956,61.725555181503296,-2.5347468378389455,99.90307235717773,-2.5395473293576103,121.50825142860413,-2.5464079093334524,127.94817233085632,-2.5502478003479485,181.61259412765503,-2.5960106404786116,265.5305173397064,-2.5961896037770993,434.2940626144409,-2.6595495434989473,684.5053029060364,-2.6639214973537353,920.2528562545776,-2.6708226125454075,1032.8611843585968,-2.6781125386085,1040.729009628296,-2.6824012029276294,1201.9034597873688,-2.71469652851844,1610.1061022281647,-2.7215533105141803,1677.2701296806335,-2.780886484136953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,10,2,5,40,5,10,1800.1045858860016,-2.8960487839178133,0.7803797721862793,-1.8509638783145657,1.0097112655639648,-2.0715028920172442,1.5680510997772217,-2.4729644795379975,2.0359740257263184,-2.4745447679807295,2.5206124782562256,-2.4745447679807295,3.7394540309906006,-2.725587511410555,15.944023132324219,-2.7663972285132004,19.637514352798462,-2.767328689073378,49.805224895477295,-2.810119194768787,56.906999588012695,-2.8160125154883353,100.3412778377533,-2.8273334981602014,137.49320077896118,-2.859346721002981,319.5737102031708,-2.859598236039242,361.7206976413727,-2.8616399718063272,494.01054286956787,-2.8654046102693176,502.6815097332001,-2.8725864839444224,615.2651700973511,-2.8731426210282076,698.4808623790741,-2.8740874471069353,734.6474394798279,-2.875487870414821,762.8974635601044,-2.883890074705519,800.0570521354675,-2.886137853323214,856.389645576477,-2.894001370748809,883.9998226165771,-2.8960487839178133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,10,2,5,40,5,10,1800.0557284355164,-3.2750985830198442,1.1546432971954346,-2.7003503822813286,3.7302510738372803,-2.7003503822813286,7.060322999954224,-2.883149902137531,26.614051818847656,-2.902112486425233,28.781306266784668,-2.9172412566890524,28.92422318458557,-3.0044553759441777,66.74496698379517,-3.013227090026682,78.49163317680359,-3.042322977743643,359.1252694129944,-3.134990131201224,574.5451416969299,-3.174856445475049,651.174973487854,-3.2215682713456975,677.5153496265411,-3.2750985830198442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,10,2,5,40,5,10,1800.0457997322083,-3.214682265978199,0.9787619113922119,-1.8872522865485695,1.9706730842590332,-2.3119263406608406,2.313199043273926,-2.347364549390864,2.704277515411377,-2.347364549390864,3.506101131439209,-2.5987430893369448,8.564308166503906,-2.6538120537981515,9.52883529663086,-2.779610321023363,35.20450043678284,-2.8695781326870216,45.78098654747009,-2.9069554489326173,48.147183656692505,-2.916491435425148,72.18741941452026,-2.9310825313130833,75.18440890312195,-3.035897761446268,93.37755537033081,-3.0794336656060164,174.86609840393066,-3.114973010804512,280.22169947624207,-3.1586504643543147,488.6649959087372,-3.1620365182115817,785.1176533699036,-3.1943417517336328,986.6772410869598,-3.214682265978199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10,2,5,40,5,10,1800.0824913978577,-3.50707510198653,0.7433121204376221,-2.7461048658112395,1.102661371231079,-2.956470535778057,2.768744707107544,-2.956470535778057,7.6264588832855225,-3.0363388963841373,8.666298627853394,-3.126757466872154,9.856201410293579,-3.202119756954415,17.772368669509888,-3.3093844605918417,18.89277935028076,-3.4312163188609093,35.33223032951355,-3.50707510198653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10,2,5,40,5,10,1800.0055232048035,-4.941047169099104,0.7350611686706543,-3.27301305870506,1.8255369663238525,-3.708872298233051,3.243248701095581,-4.0511495501492245,3.2433218955993652,-4.0511495501492245,7.227251768112183,-4.273184532939641,8.787219285964966,-4.308769850412355,19.538695573806763,-4.325204508462212,20.501978158950806,-4.334920477310073,31.403045415878296,-4.379807562073281,55.987910985946655,-4.575231847778607,79.6616837978363,-4.628742044589408,110.41678786277771,-4.63777926567903,326.0157754421234,-4.648737690001864,370.82730984687805,-4.6519462409046515,387.9848828315735,-4.657973741197225,414.10372495651245,-4.6768240919414525,548.081634759903,-4.709776061001254,707.7598366737366,-4.712947154262838,1016.582551240921,-4.716827777796262,1041.5977489948273,-4.770986024756374,1144.1079881191254,-4.852271170290345,1487.511808872223,-4.937995347957612,1696.5698878765106,-4.941047169099104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10,2,5,40,5,10,1800.1579360961914,-3.436772174675302,0.6520133018493652,-2.5254124072066246,1.195890188217163,-2.616712490634581,2.605257034301758,-2.616712490634581,6.812215089797974,-2.8556534484703873,14.376038312911987,-2.9084424431529516,17.69478178024292,-2.9516941536272236,20.849969387054443,-2.982565062284983,22.458045959472656,-3.0674770652595678,27.183979272842407,-3.1010675091391846,30.868038654327393,-3.1310357393978996,56.42938685417175,-3.13418372543978,63.54872369766235,-3.224643570149528,77.11299920082092,-3.229830727206096,188.57940316200256,-3.2743804847770166,262.06470108032227,-3.278949908423123,357.4067265987396,-3.291474281131769,469.31062626838684,-3.396453224651948,1609.2467956542969,-3.436772174675302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10,2,5,40,5,10,1800.3550744056702,-2.765022725523761,0.6856265068054199,-1.4066432654114795,0.943993330001831,-2.2331667444104055,2.022317409515381,-2.2331667444104055,3.0823628902435303,-2.3450196314099614,5.718555927276611,-2.4238042551503574,12.83461880683899,-2.5310490039637665,39.09003663063049,-2.531438863368932,39.21911692619324,-2.5494884373315214,107.29901194572449,-2.5561652551165794,129.06547832489014,-2.562157457117292,137.22264623641968,-2.612132226091684,228.953537940979,-2.6621046278840548,299.58121252059937,-2.6887151349821745,309.55580496788025,-2.712083046387612,683.6495087146759,-2.7133329005871016,744.9342606067657,-2.7148298466108125,961.7886717319489,-2.721945475633377,1300.4125831127167,-2.744143570948807,1508.7101752758026,-2.7649932140559,1668.7608389854431,-2.765022725523761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,10,2,5,40,5,10,1800.0469055175781,-2.1817888371289733,0.7069144248962402,-1.8812106048227173,2.338831901550293,-1.8812106048227173,9.781808614730835,-1.9449557203510544,11.204612016677856,-1.9638966008362686,19.215158700942993,-2.018461071660935,39.03372287750244,-2.0273914457876594,39.97039794921875,-2.0402041143435747,74.38169980049133,-2.0795372565860197,112.48172307014465,-2.083244067135957,212.03352785110474,-2.138103201288641,584.7817940711975,-2.1716782640888095,626.8235657215118,-2.173196173136914,1096.8546843528748,-2.1770209819072925,1498.3408889770508,-2.1817888371289733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,10,2,5,40,5,10,1800.014178276062,-2.8039219434076412,1.2881104946136475,-1.6747885399189824,1.6512508392333984,-2.234338408382774,3.12449312210083,-2.234338408382774,5.626401901245117,-2.2679850314838124,10.322314500808716,-2.2938939970690218,10.669025421142578,-2.5404004958573485,26.99152636528015,-2.6802355768060386,86.03364586830139,-2.7033005808690933,109.43190360069275,-2.7095413247709783,234.93144392967224,-2.7363536245714104,407.3998875617981,-2.7487626418951194,439.2941687107086,-2.756514682914687,553.3583862781525,-2.766642748661442,750.4006099700928,-2.774859052450682,1025.3509514331818,-2.784525255596761,1353.4818105697632,-2.799992886520857,1608.9611744880676,-2.8039219434076412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
