inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32
47,10,6,6,20,40,2,1800.015127658844,-3.420612174207391,1.8318626880645752,-2.1585812607029724,2.29693865776062,-2.2617406966604188,3.002140522003174,-2.8002765683416633,4.577697277069092,-2.8002765683416633,8.807698965072632,-2.8775456354306805,14.97774887084961,-2.9880183420471615,32.109644651412964,-3.1606381787581848,35.50271797180176,-3.185023153361171,81.36443424224854,-3.192751611360051,84.76444745063782,-3.1975721795037395,127.79618048667908,-3.315586004223057,214.62838053703308,-3.319117374900772,302.35214161872864,-3.3506610388802005,425.044460773468,-3.3571054624794527,729.3172698020935,-3.4050918457528594,1373.7878003120422,-3.420612174207391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,10,6,6,20,40,2,1800.086187839508,-4.248267278485664,1.7127783298492432,-2.6455657892207762,4.0616230964660645,-2.887768638336674,4.061698913574219,-2.887768638336674,6.992053747177124,-3.5979801884946023,9.0832040309906,-3.663201764474595,13.170512199401855,-3.7300101318846077,13.56683087348938,-3.788705540529294,17.96693229675293,-3.9393817155274213,38.492525815963745,-4.092197499408276,286.4834761619568,-4.183980322550748,524.5156011581421,-4.196036126638933,655.5034613609314,-4.199795229763509,954.9532933235168,-4.214296214923379,1108.3096225261688,-4.214406853436172,1639.6976628303528,-4.226953264701143,1648.3587391376495,-4.248267278485664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,10,6,6,20,40,2,1800.0881841182709,-3.011683661939184,2.0387325286865234,-1.4388732708267133,3.2350010871887207,-2.3159981748498466,5.417905330657959,-2.3159981748498466,8.598137378692627,-2.3799367419465014,10.251616477966309,-2.5796702674514025,22.0907781124115,-2.5896777038573027,28.30855107307434,-2.723936877345818,34.32249736785889,-2.7782087350714533,42.140058517456055,-2.8072034489960194,69.57162356376648,-2.809452094524879,126.47362875938416,-2.8217586142212188,162.34906244277954,-2.8462228920753176,245.98153805732727,-2.882544617973009,319.77217388153076,-2.927568996101039,462.7828559875488,-2.9581246682706697,513.3429837226868,-2.9965261187733114,1734.3332257270813,-3.011683661939184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,10,6,6,20,40,2,1800.0548825263977,-4.170240322580311,1.1308465003967285,-2.1165808204540983,1.5403587818145752,-2.180114443899569,2.439490556716919,-3.2837313399458408,3.4537971019744873,-3.2837313399458408,4.54246711730957,-3.3962286153010246,4.731792688369751,-3.702655018379592,10.736090660095215,-3.8087381612444915,24.93271279335022,-3.815206362410695,25.858671188354492,-3.8242331980453512,44.075183391571045,-3.8276151414859223,44.69393444061279,-3.8524424309698277,44.882445335388184,-3.9644399134013777,87.3700499534607,-4.003475552395915,129.33874773979187,-4.003947082030803,158.65817975997925,-4.05367870211099,277.87736225128174,-4.055874654665392,356.26628732681274,-4.063783097828853,392.27871918678284,-4.075485446728029,594.154777765274,-4.090526334996298,631.1245656013489,-4.095682879716842,948.632158279419,-4.103622081382772,977.2759008407593,-4.170240322580311,,,,,,,,,,,,,,,,,,,,
51,10,6,6,20,40,2,1800.010344028473,-3.441577130447442,2.002901554107666,-1.6846181631673776,2.554595947265625,-1.9065461297699897,3.5211288928985596,-2.7124723756868496,4.685697078704834,-2.7124723756868496,6.425219297409058,-3.0307518508345828,11.629455327987671,-3.0726689648272094,27.233487844467163,-3.078343245550027,31.74760341644287,-3.110539995265243,50.29386043548584,-3.1270125785889076,53.23413896560669,-3.1286039305703413,112.77296900749207,-3.139106580357375,117.15062260627747,-3.164737485759279,122.40666484832764,-3.2097815361660365,167.66094088554382,-3.210292232103479,185.33034706115723,-3.276590531067417,336.1294400691986,-3.3022879481227623,405.83427834510803,-3.373756387221711,1194.7434289455414,-3.4098054740832584,1374.3028860092163,-3.441577130447442,,,,,,,,,,,,,,,,,,,,,,,,,,
52,10,6,6,20,40,2,1800.2117490768433,-3.5494273362541247,1.434887170791626,-2.2673351896631546,3.2721543312072754,-2.8704967496860134,3.5669405460357666,-2.8704967496860134,4.731512546539307,-3.3400114001112264,12.104681015014648,-3.3477232807481383,22.290224075317383,-3.348005414201388,28.198498010635376,-3.385066223304796,53.99922275543213,-3.4140464275054336,60.548258781433105,-3.4170574440620127,107.39056706428528,-3.4503660852686253,114.69440603256226,-3.4612278012182363,191.04295802116394,-3.4742837892869183,204.40591549873352,-3.501210070185076,246.0872404575348,-3.504177120197551,248.93583345413208,-3.531076306120476,253.0773618221283,-3.542870319876216,278.77010917663574,-3.5494273362541247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,10,6,6,20,40,2,1800.2354617118835,-3.432643520199215,1.0454533100128174,-1.9642474707305637,1.97713303565979,-2.2452688928448103,3.6485157012939453,-2.735895187225371,3.9640510082244873,-2.735895187225371,5.722185850143433,-2.963422801904709,7.7583558559417725,-2.9775931126676976,8.886872053146362,-3.0212852716608767,12.148574352264404,-3.1651942660604324,17.248679637908936,-3.3312391934327334,88.35413789749146,-3.386755472088461,351.68820333480835,-3.3938535684429985,536.3844788074493,-3.4223431893732217,740.8815658092499,-3.432643520199215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,10,6,6,20,40,2,1800.079894065857,-3.77768920658852,0.9323315620422363,-2.441474073129147,2.063202142715454,-2.7254682931460867,2.8754677772521973,-2.7254682931460867,7.634576320648193,-2.9146506200581066,8.953428983688354,-3.0494189010260557,11.768873691558838,-3.0555181733862766,13.419142007827759,-3.347302772135988,26.58273720741272,-3.408019669426742,31.552157878875732,-3.512467745185909,34.11551332473755,-3.586076553053259,355.65261125564575,-3.6082789648807747,420.35903787612915,-3.6241812377771443,501.54747772216797,-3.6425716088212603,545.8006150722504,-3.6945637451181943,1046.439288854599,-3.7020389470798616,1049.192838191986,-3.719332338035162,1699.9358396530151,-3.77768920658852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,10,6,6,20,40,2,1800.0701768398285,-2.79319203056057,1.45418381690979,-1.3161349028698728,2.107395887374878,-1.3879908050079868,2.503342628479004,-1.6400964164826175,3.604005813598633,-2.057994836779157,3.6040844917297363,-2.057994836779157,6.514476299285889,-2.1737638198549267,7.997519493103027,-2.490278936058938,22.69259548187256,-2.584769119929777,39.09642243385315,-2.5901835537137927,55.298810958862305,-2.6449944117269113,89.21787023544312,-2.655639771095619,222.27444314956665,-2.700155005580989,400.4521038532257,-2.751563867977116,888.6781671047211,-2.757471126275816,948.7810230255127,-2.765613378074108,1140.79451918602,-2.765855065565868,1701.7041263580322,-2.771330867820308,1774.3989579677582,-2.79319203056057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,10,6,6,20,40,2,1800.2020466327667,-3.8233920002651365,1.0056066513061523,-2.7442615914149773,4.4964916706085205,-2.8234502429375175,5.170952320098877,-2.8234502429375175,7.0804595947265625,-3.2994527254461854,9.079416275024414,-3.3527869585448853,11.875523090362549,-3.455753094903581,12.22252082824707,-3.5133503030553617,25.91787338256836,-3.532560938916643,33.72986912727356,-3.710007119675493,174.13453078269958,-3.725253956769727,194.24204230308533,-3.729036673855905,326.0478684902191,-3.751653360154438,506.93460845947266,-3.769229421554931,635.4896743297577,-3.802976040259869,953.3686428070068,-3.8233920002651365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,10,6,6,20,40,2,1800.2343561649323,-3.603386658440889,1.2147572040557861,-3.0683930143105744,5.422121047973633,-3.0683930143105744,17.434896230697632,-3.3813772667226076,31.37180995941162,-3.3910133120125097,42.17580962181091,-3.434016176881753,195.76738476753235,-3.434312947845031,257.6691372394562,-3.457618364096533,309.6178660392761,-3.5012500152776984,351.0067505836487,-3.5412243232814373,865.7949831485748,-3.5612260718049016,1012.8957509994507,-3.6017806053928005,1110.3125305175781,-3.603386658440889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,10,6,6,20,40,2,1800.0595626831055,-4.234027402291302,0.9864711761474609,-2.3273581531329572,2.6765246391296387,-3.249293103592528,4.3747148513793945,-3.249293103592528,6.054720163345337,-3.2609259818163485,10.774214744567871,-3.731240267996708,20.357146501541138,-3.8630430918242658,33.36714696884155,-3.902124233146096,33.90593504905701,-4.001024461002928,48.638537645339966,-4.011499969923006,62.29470252990723,-4.033840370295846,71.58757185935974,-4.055747936442299,103.11393618583679,-4.096886189369052,201.00805401802063,-4.142257503553005,220.93127250671387,-4.19736379071794,699.631228685379,-4.216138645354228,1195.21808218956,-4.230671395806568,1640.6491839885712,-4.234027402291302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10,6,6,20,40,2,1800.0394508838654,-3.5148312170644473,1.4766490459442139,-2.681504731216916,4.046234130859375,-2.681504731216916,8.694177389144897,-3.0091194560386394,13.872307538986206,-3.1026675014690994,14.31919240951538,-3.1348113120834897,32.951531410217285,-3.223279140610893,52.90670657157898,-3.3681672142303096,159.14319825172424,-3.3815642950396674,172.55253744125366,-3.4026975849510497,263.6871175765991,-3.4079008701436844,466.9531080722809,-3.409604763273188,522.2620425224304,-3.4182646235788505,524.6814584732056,-3.418556375788134,606.7785465717316,-3.461441043017029,712.2693717479706,-3.487422201446339,946.0200486183167,-3.4921501909852446,1451.3020324707031,-3.5062907132365586,1601.0975959300995,-3.5148312170644473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,10,6,6,20,40,2,1800.0359964370728,-3.2791824560712106,1.8562169075012207,-2.4261962813111553,3.3283565044403076,-2.4953938732795264,3.8588979244232178,-2.6450290569458925,3.8589751720428467,-2.6450290569458925,6.905724287033081,-2.932661217358245,22.662646055221558,-3.114303305690317,66.61294317245483,-3.130134572150628,69.15072870254517,-3.139081136839521,167.17477917671204,-3.146546493559784,173.36747217178345,-3.1508245319873267,186.95863962173462,-3.1882015961480787,298.03754329681396,-3.195952210686643,299.41007828712463,-3.2686568382440786,1018.3427920341492,-3.2791824560712106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,10,6,6,20,40,2,1800.0851666927338,-4.005497037403212,1.2621042728424072,-3.316768272576833,3.8955271244049072,-3.316768272576833,7.514098167419434,-3.648946487740887,12.371472597122192,-3.7189146869939442,19.770568370819092,-3.7928032420859017,25.79503297805786,-3.797037446216884,65.31776094436646,-3.971922985880277,364.0142524242401,-3.991693901169864,602.0091066360474,-4.005497037403212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10,6,6,20,40,2,1800.039731502533,-2.893916093339765,0.9307260513305664,-1.835881303389087,1.2309684753417969,-1.9310405789981477,2.4502933025360107,-2.030176383904923,2.9544012546539307,-2.030176383904923,3.7688393592834473,-2.3573662103636326,4.029246091842651,-2.430708565849589,7.75699520111084,-2.47251063536122,16.39995551109314,-2.490733308709819,16.960648775100708,-2.49220755351151,18.371665477752686,-2.5115854273939586,34.04729247093201,-2.559629814359042,37.50647282600403,-2.651225023676789,57.090808391571045,-2.6546256571216604,87.08364868164062,-2.6837501256969105,181.5346565246582,-2.706726265784942,192.59756350517273,-2.7589055791840575,199.77715969085693,-2.761500334857723,388.8932595252991,-2.771336987276393,549.8972773551941,-2.7981598253843574,595.9843246936798,-2.8070903538598615,789.5254354476929,-2.8354346126760257,808.0478234291077,-2.8396621290311574,1693.7798161506653,-2.848111091396241,1729.8008830547333,-2.893916093339765,,,,,,,,,,,,,,,,
63,10,6,6,20,40,2,1800.2148730754852,-4.272679955471456,1.0195772647857666,-3.246717821342936,3.4688234329223633,-3.246717821342936,5.068398952484131,-3.5832454374493796,5.79283595085144,-3.8324251008922143,16.36577796936035,-3.8729391402841578,29.047024488449097,-3.9562791409974265,39.61257600784302,-4.009929760634671,47.661630630493164,-4.041008276031777,82.31401062011719,-4.111416500682642,125.72348928451538,-4.125240540430848,224.4317228794098,-4.126342282677954,490.5911819934845,-4.132638523181493,668.1695239543915,-4.136154873009774,732.9482872486115,-4.14572159898634,890.0175852775574,-4.1600917318805575,1036.0334494113922,-4.185792162802346,1042.95317029953,-4.1972956597161435,1177.0398597717285,-4.198773894963238,1350.4626951217651,-4.2352735273985616,1374.9912946224213,-4.272679955471456,,,,,,,,,,,,,,,,,,,,,,,,
64,10,6,6,20,40,2,1800.0630571842194,-2.7462713859168693,2.001729965209961,-2.482127845718647,4.514820575714111,-2.482127845718647,19.436810731887817,-2.5626441404991303,47.85857701301575,-2.653903186140722,73.22506165504456,-2.6616757465664556,159.11143732070923,-2.67126309943544,307.4786796569824,-2.7164251539032223,315.77929854393005,-2.7462713859168693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,10,6,6,20,40,2,1800.1936299800873,-3.0427969834384614,1.222898244857788,-2.1936409736460725,3.3496463298797607,-2.4203488935142223,3.9960215091705322,-2.4203488935142223,6.930739641189575,-2.805163681165572,12.181290626525879,-2.9003825661280334,120.14103484153748,-2.9077544459214995,141.1783218383789,-2.961881365162392,221.3483862876892,-2.963626512544054,221.47478985786438,-2.976469319079076,261.2939016819,-2.978731175745629,298.7733669281006,-2.9961697285335953,632.5496480464935,-3.0100734962707354,1430.595180273056,-3.0427969834384614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,10,6,6,20,40,2,1800.4254517555237,-3.8644771574487247,1.0068585872650146,-1.9773135981032497,2.3823084831237793,-2.586594792578428,2.925671100616455,-2.6529095082416467,3.741177797317505,-2.6529095082416467,7.149783611297607,-3.0780811183715224,8.547121286392212,-3.1013201911574657,8.757894515991211,-3.117644276825749,11.104192018508911,-3.4609986084471824,21.829135179519653,-3.4807828369521454,28.423510551452637,-3.529574689777246,41.96268033981323,-3.709735275664252,85.33265471458435,-3.7544394755268535,272.3937771320343,-3.7917777772844454,396.95076394081116,-3.805715347500116,676.2616100311279,-3.811395207054666,781.8608582019806,-3.8644771574487247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,10,6,6,20,40,2,1800.0598542690277,-3.5041323823413197,0.9973924160003662,-1.6741956283094286,1.6509623527526855,-2.6275743247599816,2.7509350776672363,-3.291685205518523,3.8493831157684326,-3.291685205518523,6.580190181732178,-3.322741513120634,51.81352376937866,-3.3267239336403085,98.05067610740662,-3.3318799500722815,132.15784978866577,-3.351783332106575,152.7328805923462,-3.3888796073562935,166.06587505340576,-3.4474682459354824,653.8581080436707,-3.4833293714489675,1002.1635251045227,-3.5041323823413197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,10,6,6,20,40,2,1800.0368525981903,-4.018368202598155,1.2762300968170166,-2.9303255242644624,2.9577910900115967,-2.9496999766726226,2.9578680992126465,-2.9496999766726226,4.854720830917358,-3.4703871033004283,10.460092782974243,-3.4830955824114245,15.822469234466553,-3.7431168051904318,48.02690315246582,-3.8345697245702874,146.45883750915527,-3.8983279815826686,343.8202338218689,-4.013867577885785,845.4177935123444,-4.018368202598155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10,6,6,20,40,2,1800.0352323055267,-2.8012320377578734,1.3818116188049316,-1.39799732894823,2.0672483444213867,-1.8492000230860193,2.9897830486297607,-1.9370434096970046,3.2366116046905518,-2.3211585875902307,4.27174973487854,-2.3211585875902307,7.234031438827515,-2.4661154632907722,10.043309450149536,-2.562697971881176,13.549133539199829,-2.665084921706871,25.809153079986572,-2.7304625163110217,150.81193852424622,-2.7526161563320244,243.0487253665924,-2.7550016891035423,354.4759759902954,-2.7587704744152575,497.9771685600281,-2.7810865573814616,1015.6865882873535,-2.8008431175751207,1700.5824527740479,-2.8012320377578734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10,6,6,20,40,2,1800.029242515564,-5.170896647404875,0.9868934154510498,-2.794475932567264,2.152050495147705,-3.896522909618895,3.185716390609741,-3.896522909618895,6.185758590698242,-4.923616679295971,9.528923034667969,-4.962076205788977,37.87470841407776,-4.96676765236448,107.39871573448181,-5.039094192670734,218.60481572151184,-5.0730260282719515,302.7300202846527,-5.108741951882308,400.1765959262848,-5.127686606866968,407.14732027053833,-5.149643704469987,604.5903520584106,-5.159515738015073,1243.8610706329346,-5.170896647404875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,10,6,6,20,40,2,1800.0764739513397,-2.7892778824295417,1.2749016284942627,-2.1123324719776546,1.5803604125976562,-2.4769994401185556,3.136747360229492,-2.4769994401185556,11.511441946029663,-2.601816566320351,16.359764099121094,-2.7094120798922283,54.79475975036621,-2.7215745587071867,201.92767930030823,-2.7358306497341993,277.2547256946564,-2.7555432397458812,293.16109228134155,-2.7560466786922526,689.1864447593689,-2.780134151918952,728.811815738678,-2.7892778824295417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10,6,6,20,40,2,1800.1554381847382,-3.2245031425080652,0.8152756690979004,-2.1255077411719703,3.8030099868774414,-2.1255077411719703,6.722168207168579,-2.711832326322323,10.62693190574646,-2.8467409398523644,26.617534399032593,-2.9129875474843008,66.12388110160828,-2.944033403397084,68.07359266281128,-2.9501964401373493,179.43369317054749,-3.0976660858078024,256.0343964099884,-3.1053086119935074,361.917587518692,-3.112927924768831,385.5918471813202,-3.133526975470273,445.98303961753845,-3.1352835662844836,781.3645555973053,-3.1761742152091967,1063.2754309177399,-3.1923383095405886,1433.6090850830078,-3.2245031425080652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10,6,6,20,40,2,1800.2055027484894,-4.3334750308989625,1.0549967288970947,-3.5627507391742097,3.7513506412506104,-3.5627507391742097,7.855700969696045,-3.762414133251026,10.284955501556396,-3.8307655256397273,11.96894359588623,-3.9340056023125474,25.828539848327637,-4.0334221747900125,65.36648774147034,-4.042358727271336,66.82988548278809,-4.129412863784422,216.52648377418518,-4.129832063189726,235.8327672481537,-4.164149363521794,272.60745644569397,-4.204849311674447,305.4587833881378,-4.239349702820997,315.3463785648346,-4.239479238753451,550.4405245780945,-4.285082924091535,1513.3121893405914,-4.3334750308989625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,10,6,6,20,40,2,1800.093637228012,-3.5273630804323686,1.1570758819580078,-2.916101452386762,3.3807880878448486,-2.916101452386762,5.164094686508179,-3.0295913643947383,7.803866386413574,-3.2321748262987,10.660433292388916,-3.336539446735878,37.237823486328125,-3.339228008554883,80.67794251441956,-3.389418698154699,230.8627302646637,-3.405196173319546,274.1538369655609,-3.449774961814597,325.89608550071716,-3.4806735065471965,475.9498522281647,-3.497687808927082,1445.645852804184,-3.5229852419012126,1761.628255367279,-3.5273630804323686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,10,6,6,20,40,2,1800.06947016716,-3.6286469811167765,1.0527217388153076,-2.767810303692928,3.383152961730957,-2.767810303692928,6.312542200088501,-3.1981351703528142,29.68047857284546,-3.2894852719270467,35.760151386260986,-3.440082524087005,313.1496317386627,-3.4422933618553717,482.3606469631195,-3.447463135924833,554.5086619853973,-3.6228718693962207,897.4994974136353,-3.6286469811167765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,10,6,6,20,40,2,1800.1315186023712,-3.0431753902619736,1.5033376216888428,-1.992927300671028,3.152928590774536,-2.3573244057515312,3.561387062072754,-2.3573244057515312,5.171633243560791,-2.8663950464187096,10.855906248092651,-2.9332383059831066,26.766090869903564,-2.9394212849321604,44.77867674827576,-2.940964879107357,61.47461819648743,-2.9747097775632674,141.22569251060486,-3.0181129597036014,590.342226266861,-3.0224876330021657,724.8531446456909,-3.0341772279511887,1187.7548048496246,-3.0431753902619736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10,6,6,20,40,2,1800.0122759342194,-3.508524285829637,0.9586868286132812,-1.7828793757395638,1.7020373344421387,-2.4616046261442515,2.6039156913757324,-2.492782858971366,3.0140318870544434,-2.7020087860937623,3.375166177749634,-2.7020087860937623,4.73456597328186,-3.208391233548668,11.278295993804932,-3.2446327776334907,18.913694858551025,-3.2720553131853287,82.19087409973145,-3.347035491897411,159.2716245651245,-3.3831101838895528,212.1906988620758,-3.40628993088887,570.6575815677643,-3.4082009814891507,694.7628235816956,-3.486602019596644,1653.8548777103424,-3.508524285829637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,10,6,6,20,40,2,1800.1999945640564,-4.9074236515711345,1.6562731266021729,-2.307578199577309,2.946589708328247,-3.709045488465746,4.393721342086792,-4.091189927995703,5.282429456710815,-4.091189927995703,8.067716598510742,-4.408476641137327,10.88338851928711,-4.563046392197213,11.736993551254272,-4.571951660141659,26.29080629348755,-4.684803282606174,195.1824414730072,-4.739943238205056,201.09775233268738,-4.783708353280437,213.54708194732666,-4.863264301786664,1301.047711610794,-4.869344532354499,1382.3513345718384,-4.9074236515711345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10,6,6,20,40,2,1800.026874780655,-2.8303803603834186,1.2107892036437988,-1.98451826061673,2.0043351650238037,-2.0781124329672607,2.3737189769744873,-2.1846137949531954,3.7815723419189453,-2.373852600432832,3.7816476821899414,-2.373852600432832,7.121373176574707,-2.5236745106112615,22.301371335983276,-2.5904035764075264,49.57959222793579,-2.6145143445347387,59.89281487464905,-2.6435027332194503,67.35815930366516,-2.7134774293271344,90.5278992652893,-2.7138633597683115,154.38591933250427,-2.734276759164949,157.17452335357666,-2.766645291828858,362.59982228279114,-2.779447681131347,388.29190587997437,-2.7832077574225402,489.619971036911,-2.8120258432390837,1309.920734167099,-2.8303803603834186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10,6,6,20,40,2,1800.127529144287,-4.074353933611156,0.9964828491210938,-3.0212390582155066,2.453795909881592,-3.028468400720497,2.9968245029449463,-3.028468400720497,4.607540845870972,-3.700009261568404,9.942535400390625,-3.7639161924940647,20.681591033935547,-3.84695199927175,32.47857451438904,-3.9425251702452315,167.56063294410706,-3.9884287421615445,252.32909059524536,-3.9973786621569527,415.924622297287,-4.061106400131591,916.4377739429474,-4.062846839730649,1147.1928913593292,-4.074353933611156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,10,6,6,20,40,2,1800.0618274211884,-3.0539793472451557,1.9401779174804688,-1.7151214643310877,2.826847553253174,-2.535579665079518,4.565286636352539,-2.535579665079518,7.151310205459595,-2.8821591223150893,13.328977108001709,-2.9299901460370696,18.19435429573059,-3.007850044015621,34.05871248245239,-3.0306010114674518,119.85843014717102,-3.030968821535678,242.52370929718018,-3.031426497451564,444.56842279434204,-3.0483082546609577,934.8384020328522,-3.0539793472451557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,10,6,6,20,40,2,1800.0425724983215,-2.9478755068392872,1.1806385517120361,-2.317680907459286,1.9216289520263672,-2.3410334588982886,3.8293139934539795,-2.3410334588982886,7.051434278488159,-2.386305532813143,13.179993629455566,-2.7105333052277074,20.926567316055298,-2.743906446219132,51.01180624961853,-2.808751654384792,65.43248319625854,-2.8128632001253204,189.41841173171997,-2.8209803968437672,248.76414895057678,-2.8798262527659335,336.60463213920593,-2.9176581617269806,1446.5458674430847,-2.9478755068392872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10,6,6,20,40,2,1800.0116865634918,-3.4040039396298205,1.0695981979370117,-2.0386792892991816,2.050924301147461,-2.1087106174458357,3.1055641174316406,-2.2683052470358724,3.7426013946533203,-2.6299369527085856,4.4220499992370605,-2.6299369527085856,9.602095365524292,-2.8157985610029916,14.543588399887085,-3.0938800797188866,27.726571559906006,-3.2367736769150577,134.4266655445099,-3.3275196473664512,316.02173495292664,-3.402158626596945,1028.7581796646118,-3.4040039396298205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10,6,6,20,40,2,1800.0124626159668,-3.2073466157016104,0.9995181560516357,-1.689410909544255,1.829185962677002,-2.350830424277809,3.4662578105926514,-2.350830424277809,7.587411165237427,-2.404651321604488,8.300585985183716,-2.566767050608955,9.545711278915405,-2.849869935509435,17.986408710479736,-2.990556773426328,26.693691730499268,-3.046049902290438,36.364485025405884,-3.056783248814013,69.60444569587708,-3.1042497048349356,124.63010907173157,-3.1104193583892883,160.86871695518494,-3.1230309714795537,305.28133249282837,-3.1415606783722514,474.59244322776794,-3.2073466157016104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10,6,6,20,40,2,1800.2690060138702,-3.339268925490373,1.1841862201690674,-2.501853477853228,2.7092106342315674,-2.59632764611704,3.471208095550537,-2.59632764611704,5.989414691925049,-3.0966438832012306,27.869574308395386,-3.100025332556309,37.15239953994751,-3.105316836320087,38.17311120033264,-3.1259178840154647,59.27851057052612,-3.1610898815069906,72.01916360855103,-3.162305957831672,76.07934975624084,-3.218673711791875,189.65493774414062,-3.2474262674998315,277.91066908836365,-3.3197094430206477,288.6192090511322,-3.339268925490373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,10,6,6,20,40,2,1800.0483174324036,-4.034432326428272,1.2158184051513672,-2.8730532371434876,1.9998714923858643,-3.053023938703869,4.160802602767944,-3.053023938703869,7.630753040313721,-3.6537846488766825,12.08751654624939,-3.7075990386698585,14.636031866073608,-3.739139853254403,25.119709253311157,-3.8122175432062093,25.78347373008728,-3.843786566812129,27.774563789367676,-3.8754144913873847,38.54504752159119,-4.033202404558051,509.60675501823425,-4.034432326428272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,10,6,6,20,40,2,1800.3305020332336,-3.2006300903185894,1.0054097175598145,-1.7373696449716851,1.4385557174682617,-2.866270138455049,3.779947280883789,-2.866270138455049,7.543943643569946,-3.011012776829751,7.835653781890869,-3.0555724950123557,14.172906637191772,-3.0594436384102988,41.58705544471741,-3.0701214293079673,93.64246225357056,-3.139252897432563,340.9020354747772,-3.144574776831277,365.1426513195038,-3.148797158790802,462.49113297462463,-3.1920478071984224,822.1342868804932,-3.2006300903185894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,10,6,6,20,40,2,1800.0231137275696,-4.074866565769361,1.5287237167358398,-1.9271903236247256,1.991590976715088,-3.1764416796129553,3.599003553390503,-3.1764416796129553,6.274892807006836,-3.5441348673914637,16.96166181564331,-3.6847943164799823,19.423420190811157,-3.708328276504206,29.20714521408081,-3.717427129880191,33.19025635719299,-3.8450386155901715,84.11312127113342,-3.8485669050745384,91.19581723213196,-3.862475604091122,117.53759789466858,-3.905466110359114,148.94465327262878,-3.981055055460121,162.90665912628174,-4.04805763036009,738.708746433258,-4.055409581841216,819.3140614032745,-4.074866565769361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
