inst,N,K_train,K_test,L_test,epsilon,T,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57,time_58,obj_58,time_59,obj_59,time_60,obj_60,time_61,obj_61,time_62,obj_62,time_63,obj_63,time_64,obj_64
15,10,4,4,40,5,10,1800.0547578334808,-4.026129499113987,1.517359733581543,-2.89289737207782,3.0121922492980957,-3.1999361116226908,5.993436098098755,-3.2939301858244874,6.651173830032349,-3.2939301858244874,8.809702634811401,-3.42633748541435,9.503666877746582,-3.434004943330944,10.541992425918579,-3.5656998110090665,21.1858012676239,-3.663017989436369,22.229830741882324,-3.684039261111415,24.24995183944702,-3.8407318336254948,46.70651960372925,-3.8637764764369513,59.44182801246643,-3.921206896611582,186.16510319709778,-3.9354882621478815,480.21181988716125,-3.997390175328124,1780.5971007347107,-4.026129499113987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,10,4,4,40,5,10,1800.095921754837,-3.648344678557099,2.1878387928009033,-1.7691613842024867,4.423219680786133,-2.783551117908402,5.408326625823975,-2.783551117908402,7.120104074478149,-3.175828856104666,12.672219514846802,-3.410214897324103,14.783411741256714,-3.4510813945422663,25.08718967437744,-3.5325049049249846,40.67982053756714,-3.5325669614724973,82.0652346611023,-3.591866074541118,136.39693999290466,-3.592950585020778,160.96137499809265,-3.60866673644085,252.65356826782227,-3.609330172802605,441.48126316070557,-3.610070097569076,732.3332512378693,-3.615964421949563,836.8675260543823,-3.6361542680159578,1231.7960362434387,-3.63724778997759,1635.682389497757,-3.6483276211641575,1718.3270859718323,-3.648344678557099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,10,4,4,40,5,10,1800.0938522815704,-2.7955495858432022,0.72420334815979,-1.3869029077941257,1.4637115001678467,-1.835261905694987,3.8617868423461914,-1.835261905694987,6.006707191467285,-2.0693173014825055,6.069007635116577,-2.0965898615397207,6.535994052886963,-2.18648999417239,6.625884056091309,-2.530202626771677,12.042532920837402,-2.562570233572163,14.28629732131958,-2.586258412881462,21.318569660186768,-2.6223597820811233,23.317972421646118,-2.6240932219923585,35.33011174201965,-2.6475825994291786,41.12134027481079,-2.6736324793744535,64.0889687538147,-2.680575943456507,93.65350294113159,-2.728740309017947,146.5314495563507,-2.7383070211349576,176.0234866142273,-2.7497548103634477,218.43865752220154,-2.756466756777813,306.06603240966797,-2.773962028975851,477.03811979293823,-2.7843671320843013,1407.8457825183868,-2.7946363101479306,1729.4659624099731,-2.7955495858432022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,10,4,4,40,5,10,1800.0128605365753,-3.4156247441234036,1.3580684661865234,-2.577635759745918,2.211979866027832,-2.8693684612141643,5.803856372833252,-2.8693684612141643,8.06190824508667,-3.2577001053579226,8.623671770095825,-3.3317881893018733,63.54866647720337,-3.3345109909528583,191.6621799468994,-3.339249837608714,208.00500917434692,-3.3446850372978307,227.66599488258362,-3.386108464705198,563.7980709075928,-3.386193010494942,613.7328333854675,-3.402374972388773,703.8772976398468,-3.4156247441234036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,10,4,4,40,5,10,1800.0259804725647,-3.318492837849103,1.1295545101165771,-2.0250760764762354,1.5830471515655518,-2.443262911347837,2.9660794734954834,-2.443262911347837,4.157968521118164,-2.7220658822136574,7.676493167877197,-2.7403926301726234,12.9208984375,-2.853873972644821,13.695059061050415,-2.969527712362428,24.340860843658447,-2.9925505953435207,34.545313596725464,-3.046558841317608,47.3801851272583,-3.1537998786874515,72.38051915168762,-3.2397116595163444,214.62434792518616,-3.277750728431822,385.63843297958374,-3.3163841132138883,529.3885097503662,-3.318492837849103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,10,4,4,40,5,10,1800.0837824344635,-4.191548036274198,0.9799096584320068,-2.1043524886372067,2.3215298652648926,-3.1288019857627054,3.3315107822418213,-3.1816972876655423,3.3315885066986084,-3.1816972876655423,4.990390777587891,-3.4834495556630403,7.2969701290130615,-3.749906844510201,22.551668167114258,-3.757456533598669,27.306952953338623,-3.9138068182144785,51.320313930511475,-3.922788379140615,96.79814720153809,-3.927713306061802,106.71227812767029,-3.9616453680354486,154.8955557346344,-3.9756524804561333,175.06468391418457,-3.9774392619459165,269.5428853034973,-4.070637977632628,460.1821231842041,-4.086461725051113,594.3930282592773,-4.113786599883534,908.5533957481384,-4.119428650636079,937.3381283283234,-4.145681318731683,1242.2112951278687,-4.145728855383727,1411.1473484039307,-4.162184244358749,1731.238963842392,-4.169903064922544,1792.1566531658173,-4.17604791283122,1799.871200799942,-4.191548036274198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,10,4,4,40,5,10,1800.0621926784515,-3.5394492864941602,1.469965934753418,-2.6521264211411495,3.114715814590454,-2.8770947391194674,3.3996360301971436,-2.8770947391194674,6.325169801712036,-3.228466070462403,34.9513475894928,-3.2452001145764555,42.38263821601868,-3.2539173387835736,50.19528293609619,-3.2679297384515875,58.366634130477905,-3.31680893059415,90.46568298339844,-3.317334071655334,310.9904272556305,-3.353479744506096,335.2175347805023,-3.376421028848913,419.19207668304443,-3.382363543467432,510.9782633781433,-3.4043966559056087,845.2053408622742,-3.4047210631986866,867.4049184322357,-3.4066942812280905,1023.6301648616791,-3.422039945089999,1156.602207660675,-3.4415545744307017,1262.7638471126556,-3.4471668668605284,1305.3039236068726,-3.4565530789136276,1483.7933332920074,-3.5164838507855913,1565.1382720470428,-3.5394492864941602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,10,4,4,40,5,10,1800.0746772289276,-2.8648559568898584,1.2643277645111084,-1.7056930734986404,1.7678439617156982,-2.224766922861187,2.3009390830993652,-2.30651287961624,3.985492467880249,-2.30651287961624,6.742049932479858,-2.5211127475229933,8.795441627502441,-2.6267838358621645,20.993650913238525,-2.80316078530216,206.11756443977356,-2.817625696933132,261.1260211467743,-2.822848707837206,383.28265261650085,-2.8294876477461166,596.6370561122894,-2.8470438532500997,930.1259288787842,-2.8550147595900373,1523.6100780963898,-2.8643963879006504,1579.0364398956299,-2.8648559568898584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,10,4,4,40,5,10,1800.040979385376,-3.6349508287748047,0.9566078186035156,-2.4703569758544703,1.454350233078003,-2.697916829889918,2.799621343612671,-2.7520377074946047,3.153083562850952,-3.045995253071652,3.153163194656372,-3.045995253071652,5.5468645095825195,-3.2556563505725253,7.0204198360443115,-3.27191585447552,22.0261390209198,-3.3655422401375126,23.686030864715576,-3.443381574882012,37.650588274002075,-3.4600853157724827,48.250892639160156,-3.4753867274027135,86.69856572151184,-3.4973700091205835,158.23840594291687,-3.5611538787738963,197.89796090126038,-3.5611693262857766,198.8912558555603,-3.561381587714878,342.4871621131897,-3.5652520939488057,492.0295236110687,-3.5864568940654675,684.8527703285217,-3.6107100518818833,790.1749730110168,-3.6118960709155843,1147.5659980773926,-3.623573026608332,1484.7064955234528,-3.6349508287748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,4,4,40,5,10,1800.1010789871216,-3.5062086915116892,1.0405337810516357,-2.9251989758546175,2.286045789718628,-3.041260743050204,4.169794321060181,-3.041260743050204,6.193076848983765,-3.163634698690653,8.62162446975708,-3.1799663384662367,11.186544179916382,-3.2848017477582916,14.375298023223877,-3.3481933389363605,28.518598318099976,-3.404530353972601,70.36575317382812,-3.4105707000638,91.61746525764465,-3.419381009911393,113.40958213806152,-3.421694845133121,149.29204297065735,-3.449219768518,280.1060242652893,-3.474780222206042,474.10563921928406,-3.4766185420818383,585.7360897064209,-3.4768723750466743,590.9184684753418,-3.4894787240393357,854.6524546146393,-3.500114466000105,884.9047932624817,-3.500151248248928,1177.0799450874329,-3.500225145174407,1220.9865882396698,-3.5010136472714897,1403.4863052368164,-3.5017209009046932,1428.666301727295,-3.5025252617837843,1490.1899876594543,-3.502932473236508,1583.9121232032776,-3.5060287699794856,1691.8710815906525,-3.5062086915116892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,10,4,4,40,5,10,1800.124652147293,-2.938626014095733,1.0468618869781494,-1.4696566839942549,1.6581473350524902,-2.6366919465086127,2.7902355194091797,-2.6366919465086127,3.749358654022217,-2.652170770608243,13.09001350402832,-2.771292173858879,25.036845684051514,-2.8335344282903794,112.61025309562683,-2.840470811955641,199.12505960464478,-2.8409535991050117,246.7197620868683,-2.857015689090904,300.84234499931335,-2.909916207715286,1068.0989351272583,-2.938626014095733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,10,4,4,40,5,10,1800.1514234542847,-3.038579608357668,1.05619478225708,-2.3915276093415927,2.9362876415252686,-2.3915276093415927,6.9296934604644775,-2.4609012184396133,8.196476221084595,-2.575734062387305,9.81620717048645,-2.6057071306678985,11.952127456665039,-2.6553803555236635,31.250353813171387,-2.9558540889561296,165.5710813999176,-2.9830977578440097,175.23205661773682,-2.9903745232200274,432.10652112960815,-2.994950571857209,460.02076530456543,-2.9973594868062974,511.24112915992737,-2.998784940402114,512.3533174991608,-3.009334791741881,600.776782989502,-3.01425492933288,606.4136745929718,-3.023277389592627,681.4112844467163,-3.0278464399502263,743.22971534729,-3.0300577047856185,886.0940794944763,-3.032348813621047,907.0809826850891,-3.037725089472023,1788.1443769931793,-3.038579608357668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,10,4,4,40,5,10,1800.0232150554657,-3.0184521727968567,0.8004121780395508,-2.3649881364355423,1.8088769912719727,-2.6194305707252337,2.677932024002075,-2.6194305707252337,8.158272504806519,-2.861211076459426,44.77853035926819,-2.861461668310539,59.51421666145325,-2.941808672581338,86.71196293830872,-2.9474207906761434,302.4323511123657,-2.955241884736902,348.94191575050354,-2.9603803176207655,403.08255314826965,-2.9623887366760573,616.0914368629456,-2.9630072756162353,633.016250371933,-2.9690508105545645,656.8934226036072,-2.9797047404761043,784.866498708725,-3.0184521727968567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,10,4,4,40,5,10,1800.0448880195618,-3.805942451957661,1.9063382148742676,-3.3293818088324545,4.59010124206543,-3.3293818088324545,8.198082447052002,-3.640007119782519,193.08623695373535,-3.6460197151859415,217.84975457191467,-3.655413232284337,328.09886479377747,-3.6930043447572967,388.1615104675293,-3.6951509943926757,581.3890957832336,-3.7044134766028827,1035.9914524555206,-3.7219103079496456,1415.0157163143158,-3.7679681946850687,1727.8130776882172,-3.805942451957661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,10,4,4,40,5,10,1800.0383532047272,-3.361972391559246,0.8127346038818359,-2.4435581921966145,1.1169102191925049,-2.7308944363055203,3.2176220417022705,-2.7447015592620843,4.79875636100769,-2.7447015592620843,7.408159017562866,-2.7947536175294365,8.570198059082031,-2.9291903904189915,9.827137470245361,-2.9714656291592645,18.26474142074585,-3.1315169385301846,20.21160078048706,-3.190511556521389,20.988449335098267,-3.234821665349573,109.48529624938965,-3.2467632804547786,246.66687297821045,-3.270860997603142,256.64176297187805,-3.3199351072643966,365.3222539424896,-3.3312996141160633,568.2141401767731,-3.332159750882537,1240.1462378501892,-3.345539020850624,1576.6361479759216,-3.3460555660357683,1733.558165550232,-3.361972391559246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,10,4,4,40,5,10,1800.0626318454742,-4.0699326248972305,0.8355612754821777,-2.024056343842343,1.3418612480163574,-3.174351939064231,1.957475185394287,-3.1838324425161835,2.635056495666504,-3.1838324425161835,4.847135543823242,-3.7137240673903844,10.215154647827148,-3.7302604612923345,15.742700099945068,-3.7313832445701336,20.118396282196045,-3.7691541453781174,20.390821933746338,-3.7872055628220895,50.779279470443726,-3.8028031244854126,54.563217639923096,-3.807632963726662,70.85047388076782,-3.85604623837549,101.69795203208923,-3.864789962702728,119.85084652900696,-3.914669647608473,137.06342267990112,-3.9412442761226814,245.11149096488953,-3.9737088413014203,492.4482138156891,-4.016866978001021,591.5839927196503,-4.029371587680837,747.0299031734467,-4.029873091394085,820.1677932739258,-4.0430094565089725,1205.8167626857758,-4.0699326248972305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,10,4,4,40,5,10,1800.1506888866425,-2.7711378454311095,1.3996944427490234,-2.1467526871731133,3.417156934738159,-2.1467526871731133,5.027322769165039,-2.2775912660902486,6.494162082672119,-2.4478487198853838,8.029953241348267,-2.481950296179676,12.254342079162598,-2.575145741414629,42.80146765708923,-2.6099195447143866,46.532241344451904,-2.618336618485218,56.42460250854492,-2.6379224944372694,64.4058632850647,-2.65883772666722,109.59477853775024,-2.6656060335069496,217.55301523208618,-2.6926390609965267,228.07214546203613,-2.707226941977898,325.67744970321655,-2.723440224120867,672.2731308937073,-2.724152085928995,723.0910956859589,-2.7394263203877016,802.7605710029602,-2.7621817568637845,856.6677620410919,-2.769891897899478,1168.0056283473969,-2.7705585265704515,1363.6256637573242,-2.7709226225866197,1706.0235126018524,-2.7711378454311095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,10,4,4,40,5,10,1800.234397649765,-4.01294530828692,0.8504960536956787,-3.111561809477359,1.3850717544555664,-3.486070650074683,2.3046023845672607,-3.486070650074683,3.2143874168395996,-3.608796499302131,8.62074875831604,-3.6636424564614547,10.585004568099976,-3.6766687476935815,28.238455295562744,-3.7127266179184497,38.01157259941101,-3.72384804689463,43.87147879600525,-3.785561740084602,51.138097286224365,-3.865158619785733,71.89906597137451,-3.8666058743578917,152.03681588172913,-3.8725305289538903,247.21010875701904,-3.880726594658044,269.4268009662628,-3.8978473811817222,299.50071024894714,-3.9064850702276823,356.2478473186493,-3.9651631974610573,460.52093625068665,-3.984135640311256,539.4848792552948,-3.991116795695414,545.9249875545502,-3.9944725911892403,664.9686934947968,-3.9969358045174195,1439.9455063343048,-3.99851576425232,1505.5632421970367,-4.01294530828692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,10,4,4,40,5,10,1800.0189611911774,-3.0799728245328715,5.826558589935303,-2.256358316726649,6.076071262359619,-2.4040148139401913,6.826059818267822,-2.412987304656801,7.129424571990967,-2.7329469957273735,7.67459511756897,-2.7329469957273735,15.206918716430664,-2.797153801911613,52.225115060806274,-2.8738590540707003,59.88074851036072,-2.9054718460665745,83.57312846183777,-2.9230577730097402,148.61704754829407,-2.9528206876545298,156.526193857193,-2.956627090911311,189.5507242679596,-2.962197119980477,224.35888862609863,-2.9623098110671733,225.7257170677185,-2.968164234398036,260.6294927597046,-2.970242378982536,377.5743100643158,-3.0443045320083955,387.9760196208954,-3.052374374078179,695.6659832000732,-3.0535249652543315,736.411896944046,-3.060691621114347,1336.0968701839447,-3.0635498084369273,1405.5616128444672,-3.069394019882814,1540.0383999347687,-3.0696198468964986,1756.9924762248993,-3.0799728245328715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,10,4,4,40,5,10,1800.0346381664276,-3.790416871787182,0.8008155822753906,-3.0866216886973277,3.271082878112793,-3.0866216886973277,5.109952926635742,-3.241561322662556,7.39731240272522,-3.2690685763406457,8.825822591781616,-3.283121015274836,11.552417993545532,-3.3670263603646036,13.002104759216309,-3.4565855501541285,18.735034227371216,-3.5228027000487843,79.584707736969,-3.6043324059283535,105.3397126197815,-3.626907909793211,105.63729357719421,-3.6435843645282056,157.69167637825012,-3.652141582275549,258.6384632587433,-3.660678971803448,274.742470741272,-3.685271182861743,335.4920983314514,-3.689654335593571,432.70173048973083,-3.7002094649682955,539.5673675537109,-3.711069959845209,634.2755341529846,-3.731848392184477,1036.680282831192,-3.7653259292852925,1082.7012832164764,-3.7806283705285835,1258.5294778347015,-3.787174154917765,1547.3790187835693,-3.790416871787182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,10,4,4,40,5,10,1800.0995001792908,-3.4909943652420723,1.1047875881195068,-2.643128407861483,1.339550495147705,-2.7643724735636894,2.264732599258423,-2.774747679650601,2.8494133949279785,-2.774747679650601,4.25920033454895,-2.9618657988095234,6.325423717498779,-3.044382944397937,7.331613302230835,-3.070784080309951,15.196476697921753,-3.0835111635306984,17.92155623435974,-3.09432453430202,21.093762397766113,-3.172009943205757,22.356349229812622,-3.2002789000332905,43.74144530296326,-3.268282270113269,75.39084672927856,-3.268559031650973,146.96017694473267,-3.274099237952547,152.196430683136,-3.3025281671699207,283.72880840301514,-3.3961092995633897,608.9711065292358,-3.403723480715438,644.0723774433136,-3.4411000748674248,651.0908026695251,-3.458562186846177,1063.8672976493835,-3.469247316553452,1079.8938987255096,-3.48350779031734,1302.1806499958038,-3.4909943652420723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,10,4,4,40,5,10,1800.154553413391,-2.668629379113824,0.8512701988220215,-1.961404171744734,1.7054457664489746,-2.052059908007671,2.426828145980835,-2.255549835745886,2.9291062355041504,-2.255549835745886,6.4706621170043945,-2.3537674835262212,7.97430682182312,-2.366172879733616,11.2447190284729,-2.3662922473102292,16.467637538909912,-2.410154312887975,33.43900203704834,-2.421983588282923,41.65356087684631,-2.4281026991133583,49.995922803878784,-2.434100218613027,54.110490798950195,-2.4737176654213733,66.67804837226868,-2.4850074413200116,105.41837811470032,-2.492468882358388,128.93641448020935,-2.531185463947275,193.25480723381042,-2.5627263039228563,409.971798658371,-2.5693482543647463,639.0648601055145,-2.569803700466908,650.4732301235199,-2.5727003411147815,954.4411888122559,-2.598211523560092,1106.385108947754,-2.606818829593138,1282.5090363025665,-2.6251355841511708,1350.2530045509338,-2.648911506434717,1365.3722314834595,-2.668629379113824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,10,4,4,40,5,10,1800.0823419094086,-2.8949048689831365,0.6127212047576904,-1.4202931060976216,1.0796213150024414,-2.3411867648919453,1.3874406814575195,-2.3411867648919453,5.324639081954956,-2.5006887807319322,6.390002727508545,-2.5641527373134183,8.856785774230957,-2.5662971305289317,11.473184585571289,-2.5753285767319034,13.81480622291565,-2.6791654987552125,26.29280400276184,-2.7012904328820517,89.74571657180786,-2.710884631080085,156.8715217113495,-2.7178284203874346,184.09017157554626,-2.725323596354372,200.29005336761475,-2.7346732233661255,234.89910864830017,-2.746949509784629,256.86074113845825,-2.800317177971709,266.8278172016144,-2.847206992205117,519.9042322635651,-2.855320587009135,546.3021349906921,-2.8558667157744013,795.6135575771332,-2.8565000583510596,808.622251033783,-2.8743261386131143,873.4148044586182,-2.8949048689831365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,10,4,4,40,5,10,1800.0277936458588,-3.162660257229187,0.9153604507446289,-2.449826063291586,1.9587135314941406,-2.5052698830051967,3.821146249771118,-2.5052698830051967,5.620625257492065,-2.568329368267845,8.776736497879028,-2.72344681983802,9.258524656295776,-2.7663416208680025,21.105714082717896,-2.8061133870395274,30.185818195343018,-2.951435023533881,60.00904583930969,-2.996400289792967,65.53690958023071,-3.015231081605321,110.3454053401947,-3.034653836607486,132.75956273078918,-3.038812857397498,183.66504955291748,-3.0643192433579642,198.76402974128723,-3.064403285578405,310.10066747665405,-3.090515380275067,354.4793837070465,-3.1132947235055215,724.1362354755402,-3.120452151326176,751.2217769622803,-3.1299235400394396,804.5634109973907,-3.1584151510918894,1007.0868420600891,-3.1620960012804176,1395.8116462230682,-3.162660257229187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,10,4,4,40,5,10,1800.0345497131348,-3.2009234199699677,0.9393508434295654,-2.1995365940022595,2.8013882637023926,-2.2844432142614974,2.801466703414917,-2.2844432142614974,4.0554821491241455,-2.3245368068723153,6.292406320571899,-2.768063480010406,6.800805568695068,-2.795795150722579,8.40680193901062,-2.855395940908746,23.725326776504517,-2.859304656939032,32.71394896507263,-2.8853670511500895,34.76950979232788,-2.9800166080779813,46.38834071159363,-3.0073007917635133,52.53935623168945,-3.0254740109578884,58.86552858352661,-3.1601049963402907,231.23836541175842,-3.1662777216553137,323.0381193161011,-3.167248154030503,465.69017481803894,-3.190637271541737,762.764734506607,-3.198331704339186,1653.420372724533,-3.2009234199699677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,10,4,4,40,5,10,1800.0509090423584,-3.437239311883932,1.179419994354248,-2.707650768886431,2.0641143321990967,-2.8620408924198304,3.0797665119171143,-2.8620408924198304,5.098647832870483,-2.98467190138653,7.445723056793213,-3.031607842023416,8.069895029067993,-3.046673361811328,12.511534929275513,-3.2052159563986646,13.992398977279663,-3.2152499285704073,32.571921586990356,-3.249608963872279,66.94123888015747,-3.355779221957591,119.32349514961243,-3.4345906951394403,526.331610918045,-3.436919462358714,1635.9302916526794,-3.437239311883932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,10,4,4,40,5,10,1800.07084274292,-4.757088187212752,1.0851836204528809,-3.598159107898776,2.3765718936920166,-3.839224710537155,3.3553340435028076,-3.873423476997268,4.36868143081665,-3.873423476997268,7.130355358123779,-4.1182171891470105,15.523137092590332,-4.154891477055165,15.931567192077637,-4.1816826964950495,17.50673747062683,-4.239136689988651,21.732746839523315,-4.399716479882429,36.31317114830017,-4.469817573770046,131.96506547927856,-4.528025618082415,162.89913868904114,-4.537161894238825,217.2685706615448,-4.583019100385528,284.1274333000183,-4.683726054235821,646.5132622718811,-4.757088187212752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,10,4,4,40,5,10,1800.0642020702362,-3.340062876169439,0.6643164157867432,-1.6962110622206308,0.9562320709228516,-2.654027023871769,2.3563740253448486,-2.654027023871769,8.933900117874146,-2.67663346846619,10.25378131866455,-2.9522970982039145,10.651912212371826,-2.9529954488332955,12.203588962554932,-2.974753168157105,13.26387357711792,-3.0249627966167374,14.846617937088013,-3.0779766131697213,17.41816806793213,-3.087285238034359,50.251038551330566,-3.178432355399402,85.01495480537415,-3.2987707606950307,106.93549132347107,-3.298945274983253,158.0716028213501,-3.300594101780713,172.47683548927307,-3.3012406773047602,199.8303256034851,-3.3326353330837457,241.58380317687988,-3.3332829301351943,280.7306065559387,-3.339049576847112,791.1156494617462,-3.339280030627363,1025.7373805046082,-3.339552206486992,1054.4365439414978,-3.3395543979837954,1087.16672873497,-3.3399243941237806,1143.3728637695312,-3.340062876169439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,10,4,4,40,5,10,1800.0242147445679,-2.666217972374006,0.7534568309783936,-1.9666002680344068,1.4769842624664307,-2.142664203081072,1.7414884567260742,-2.199088094773306,2.7889797687530518,-2.199088094773306,6.009359359741211,-2.207225295423883,7.67868447303772,-2.2427854692783504,10.61165452003479,-2.3569741386290404,13.315601110458374,-2.4236114990957858,30.311861991882324,-2.476242560443035,42.82340955734253,-2.499418859596199,46.252718448638916,-2.5040077708330024,75.34735035896301,-2.515022888413158,85.30674743652344,-2.5318344167152564,88.27827191352844,-2.5345205948500324,154.02741813659668,-2.543797631845082,177.7249562740326,-2.546398871458634,263.7877824306488,-2.60388532078902,396.13824558258057,-2.607194077911384,484.6114239692688,-2.61059875092679,511.35301423072815,-2.6129410224082035,577.761875629425,-2.6149583842746664,979.8729429244995,-2.6159755919616923,1181.5133793354034,-2.6161422086287867,1218.2161321640015,-2.6588472109523384,1623.8947432041168,-2.666217972374006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
