inst,N,K,final_time,final_obj,time_1,obj_1,time_2,obj_2,time_3,obj_3,time_4,obj_4,time_5,obj_5,time_6,obj_6,time_7,obj_7,time_8,obj_8,time_9,obj_9,time_10,obj_10,time_11,obj_11,time_12,obj_12,time_13,obj_13,time_14,obj_14,time_15,obj_15,time_16,obj_16,time_17,obj_17,time_18,obj_18,time_19,obj_19,time_20,obj_20,time_21,obj_21,time_22,obj_22,time_23,obj_23,time_24,obj_24,time_25,obj_25,time_26,obj_26,time_27,obj_27,time_28,obj_28,time_29,obj_29,time_30,obj_30,time_31,obj_31,time_32,obj_32,time_33,obj_33,time_34,obj_34,time_35,obj_35,time_36,obj_36,time_37,obj_37,time_38,obj_38,time_39,obj_39,time_40,obj_40,time_41,obj_41,time_42,obj_42,time_43,obj_43,time_44,obj_44,time_45,obj_45,time_46,obj_46,time_47,obj_47,time_48,obj_48,time_49,obj_49,time_50,obj_50,time_51,obj_51,time_52,obj_52,time_53,obj_53,time_54,obj_54,time_55,obj_55,time_56,obj_56,time_57,obj_57
68,10,4,1800.0128803253174,-3.731336570201807,0.7387683391571045,-3.013021807970985,1.2019124031066895,-3.1305477807338717,7.60446310043335,-3.3257165503768693,13.314552307128906,-3.3423541951831197,47.06380105018616,-3.4073331310517747,70.93114829063416,-3.445287737424589,77.71267938613892,-3.4471448988184137,82.40285587310791,-3.512713587566061,166.49825954437256,-3.5250249365700403,183.75138139724731,-3.5340631241664546,189.15077948570251,-3.54982522581222,263.4774851799011,-3.588582909275744,265.28143429756165,-3.6533042886985205,674.0750417709351,-3.6535895159598226,759.3654587268829,-3.678257491232496,1414.1357064247131,-3.728255027491815,1597.328552722931,-3.731336570201807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,10,4,1800.0971655845642,-2.6636778817062763,0.7247757911682129,-2.016717460557286,1.8692076206207275,-2.103251250872961,2.4407057762145996,-2.3358386260003647,3.5943589210510254,-2.362978266059138,5.1555140018463135,-2.4131371333630347,24.633119344711304,-2.41910771336009,37.32624888420105,-2.432740975822941,43.73363971710205,-2.4401271085571765,53.54219579696655,-2.4757614801325825,99.82110118865967,-2.4898211591570774,103.57543087005615,-2.506591675481646,113.41109347343445,-2.507113747194915,130.61282110214233,-2.5134228074714193,138.75465202331543,-2.5425786474418395,257.7889549732208,-2.568252410109168,472.72883772850037,-2.603551421153749,733.236471414566,-2.6345371685050485,1131.3629767894745,-2.6546725008935748,1253.1512343883514,-2.6636778817062763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10,4,1800.0087010860443,-4.860455921871527,1.0705702304840088,-2.42290802070111,1.3815431594848633,-3.7324502135175237,1.8817393779754639,-3.8890232513768104,4.035520792007446,-4.139334457387819,6.247493743896484,-4.155603471287943,7.603635549545288,-4.179513982773475,9.26515007019043,-4.20620932057827,18.01637053489685,-4.23524371525867,20.94896149635315,-4.30780746273327,23.577644109725952,-4.459721154375109,68.90921354293823,-4.586389812531737,174.2114748954773,-4.616798390099375,363.6423661708832,-4.691104372714063,570.1310501098633,-4.69569683271111,706.2366216182709,-4.727024495276796,813.1345665454865,-4.749567772654983,886.0857670307159,-4.753812683617957,988.4988858699799,-4.806516482828375,1003.543140411377,-4.860455921871527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,10,4,1800.0583000183105,-2.6751264106124055,0.8079078197479248,-2.045890533243799,1.6332850456237793,-2.2363294882612377,3.9432852268218994,-2.2594355973087974,4.7661967277526855,-2.298855241099924,7.279338121414185,-2.3054045277008566,10.679405689239502,-2.31092711336432,23.973296642303467,-2.32899401945266,32.86223244667053,-2.335399924286967,59.064677238464355,-2.345878396912337,101.13380360603333,-2.350805985426604,105.59833860397339,-2.3627372665488817,179.1067976951599,-2.38863626592673,187.84079217910767,-2.3957901906562276,214.9298858642578,-2.4261202096727184,240.20305585861206,-2.436201310655713,294.2991244792938,-2.5096342242172653,351.79552936553955,-2.5824645304380245,603.6693964004517,-2.5901617013505076,614.4516291618347,-2.6105012452857013,662.5031790733337,-2.6158755820695503,666.332980632782,-2.624718774527569,691.3210530281067,-2.6440146263548865,799.5861508846283,-2.648087613455311,885.9282183647156,-2.651954136971445,977.5638568401337,-2.668233082187792,1695.8631331920624,-2.6704549548588385,1769.4122426509857,-2.6751264106124055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,10,4,1800.0580728054047,-3.043865289516127,0.6131997108459473,-2.427122246536479,0.7550692558288574,-2.4621910367385453,2.353292942047119,-2.711227896001288,5.591138601303101,-2.741615553816012,16.24838614463806,-2.797090374419838,27.527085542678833,-2.921479789781762,58.84833335876465,-2.938757396543173,140.84005975723267,-2.941441997561669,247.84179830551147,-2.9647643674228017,294.8131091594696,-2.985577628845301,391.8552851676941,-2.995636381157158,444.73064136505127,-2.997850907429027,525.9754781723022,-3.0048886626596873,598.3078479766846,-3.0108840920224855,1104.320987701416,-3.036752029319287,1291.1813700199127,-3.043865289516127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,10,4,1800.0962517261505,-4.058765390889861,0.9484603404998779,-3.286924480517277,5.8072309494018555,-3.464051752722977,7.278308153152466,-3.6172601305191727,19.960341453552246,-3.744847376293308,49.9550085067749,-3.850225471257957,85.87040090560913,-3.854124402011732,164.7374005317688,-3.9129803473374207,302.28605365753174,-3.940507294846145,434.39132380485535,-3.9438359558856666,630.7594921588898,-3.9572431627727798,671.7688655853271,-4.027758023156061,869.8225283622742,-4.030161451997955,1150.3435759544373,-4.03198944948975,1371.8220179080963,-4.058765390889861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,10,4,1800.0412878990173,-3.326554244753979,0.3849368095397949,-2.355474682340501,0.5589425563812256,-2.4258513397825077,1.4386630058288574,-2.558334144267884,3.1683413982391357,-2.737892698783276,4.9540581703186035,-2.780814508736332,5.712531328201294,-2.796750359089114,7.75109601020813,-2.8444013493057683,13.101258993148804,-2.8974050140590233,20.944427251815796,-2.928641600504369,21.811121702194214,-2.9304071823863906,30.3761990070343,-2.9467039013097542,32.03062057495117,-2.9904961894398383,60.30458307266235,-3.005807498451123,66.79648017883301,-3.0986808377267105,87.31273889541626,-3.1419462615019107,117.06282091140747,-3.144069600871327,139.63103103637695,-3.21431986278781,306.30319809913635,-3.2494360342298942,472.7799253463745,-3.2552350476820893,631.4574046134949,-3.289419560640063,1225.9288659095764,-3.2917726298384284,1626.9710631370544,-3.326554244753979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,10,4,1800.1214101314545,-3.2860033046735078,0.6750161647796631,-2.895541098506885,1.0710315704345703,-2.950686664336509,1.901240348815918,-3.1354797774140764,42.71063232421875,-3.135651869682152,116.40411877632141,-3.1599282315433497,212.66670727729797,-3.216443169791845,494.33472871780396,-3.2278778590945163,532.2464926242828,-3.2291723428468484,654.8731780052185,-3.255954200376722,737.4859337806702,-3.260127798742918,1024.44043302536,-3.2860033046735078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,10,4,1800.0515217781067,-2.914996341768006,0.6095664501190186,-1.518864749762184,1.4734179973602295,-1.964597499453761,1.5539577007293701,-2.0581796562519448,1.7729976177215576,-2.0737271205243535,2.316514730453491,-2.160758816964764,2.5202972888946533,-2.1923072761569444,2.7911417484283447,-2.3371778932755607,3.4513168334960938,-2.428170996056742,9.066269874572754,-2.4692349977661623,10.485183477401733,-2.503730298945049,21.2357976436615,-2.5577025141473264,25.266998052597046,-2.573185996569072,28.980107307434082,-2.6050150890014776,37.168541431427,-2.6322958509059795,52.55067038536072,-2.6324688185110174,91.89774322509766,-2.658044521160774,181.36410880088806,-2.663396318692585,183.15125823020935,-2.6653889354401232,184.41166615486145,-2.695203175948376,196.54691433906555,-2.7209322278711916,215.86207628250122,-2.7336093018322383,270.6376597881317,-2.744216267944357,286.6746869087219,-2.744801227424459,291.48860907554626,-2.808166161922753,348.7740755081177,-2.826947453081796,419.68267846107483,-2.861950853752815,820.1472954750061,-2.865127091341317,896.8415818214417,-2.908854619093295,1769.6302740573883,-2.914996341768006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,10,4,1800.0066874027252,-3.2844488713413993,1.3952915668487549,-2.880305935615586,3.013134479522705,-2.9453156937882996,13.468868732452393,-2.969737145625017,16.087436199188232,-2.975795102220965,21.659215450286865,-2.999968249388804,22.4459125995636,-3.0144780080614595,64.24174499511719,-3.110340332091295,215.53037691116333,-3.1461143009677257,390.0073471069336,-3.174846559929693,405.5329101085663,-3.1808726371818605,694.6489326953888,-3.201959926524258,1022.3492105007172,-3.2150841281005427,1074.7342360019684,-3.269469925953033,1104.5920090675354,-3.2795062657143514,1204.9202876091003,-3.2844488713413993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,10,4,1800.045919418335,-4.64771788602213,0.6928772926330566,-3.416129907671138,1.9474921226501465,-3.506941684008087,3.2454187870025635,-3.5378844613534897,5.13533616065979,-3.8965830322357684,10.92396855354309,-3.9418233795564426,14.757789134979248,-3.9532839416890164,15.974233388900757,-4.053948090739475,21.88188076019287,-4.058396358094393,33.838176012039185,-4.113148331394053,35.521718978881836,-4.135807299626702,72.24081420898438,-4.14811239221951,73.60495281219482,-4.166288096701038,85.4998710155487,-4.223382108412126,92.40979146957397,-4.494898403836971,270.941011428833,-4.64722571483667,390.7040755748749,-4.647266198846981,802.6828653812408,-4.64764086585427,1630.3606340885162,-4.64771788602213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,10,4,1800.093849658966,-2.700164529488153,0.8618123531341553,-1.8677712764110792,1.2518479824066162,-1.9094438265056461,1.7653746604919434,-2.200502113881654,5.556681394577026,-2.3406831194379496,13.08363151550293,-2.3649718690462347,18.399821043014526,-2.3843285241254666,21.535019159317017,-2.4154881139073794,26.810096502304077,-2.4236171600542398,37.09308052062988,-2.441349873562323,44.4996178150177,-2.4470199238721655,46.541571855545044,-2.5235861181757486,71.37961649894714,-2.5434484036903053,92.78824424743652,-2.5461508920843263,116.6032087802887,-2.553852539911242,144.08952808380127,-2.63058687215081,228.55665683746338,-2.6412529154949915,822.3783605098724,-2.6912414949029486,1787.3333938121796,-2.700164529488153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,10,4,1800.0252437591553,-3.843917504188175,1.4586467742919922,-3.1506488576018326,7.358220100402832,-3.154620946849027,13.414733648300171,-3.1752228489326946,16.489826440811157,-3.215831111899581,21.609291076660156,-3.308296343222842,28.93640923500061,-3.433324967793408,32.217066526412964,-3.4527875210450567,56.187562704086304,-3.471162680624824,105.54245281219482,-3.50642183260492,121.06229639053345,-3.5459515608874628,151.9884021282196,-3.5995422212035586,263.1289436817169,-3.6255406108258397,351.6441099643707,-3.664825995463532,386.0932595729828,-3.7010641883550073,444.7146475315094,-3.7378335105050113,1263.9046876430511,-3.7954977477497214,1316.9250495433807,-3.8217040172076,1658.4907720088959,-3.843917504188175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,10,4,1800.066862821579,-2.925945116673273,1.8995516300201416,-2.21590524487349,3.017610549926758,-2.3019219343750605,3.5066614151000977,-2.3521536814292063,7.839364290237427,-2.4438601645598292,10.390545129776001,-2.5059850185731363,15.175713777542114,-2.5407556437144048,16.644076108932495,-2.6438875989809363,19.4316668510437,-2.6853719989152895,24.38811945915222,-2.6859654003849704,36.47460675239563,-2.6917219780654986,37.406030893325806,-2.7580137517231242,56.79232621192932,-2.7811128737308075,91.23288464546204,-2.805281503860699,207.7030749320984,-2.8078096834829633,364.44491267204285,-2.832330668663189,733.330539226532,-2.861641742220824,959.6934261322021,-2.861981674609391,1061.860731124878,-2.9032407039840655,1381.3390064239502,-2.9074504455795482,1486.4215197563171,-2.917420488040048,1539.4727878570557,-2.925945116673273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,10,4,1800.088585138321,-2.7773715882345416,0.8201968669891357,-2.1541796815657146,2.1022424697875977,-2.306001805633184,2.946082592010498,-2.380943516459434,3.5578668117523193,-2.454298198547273,8.087417602539062,-2.4575964123972125,11.313494682312012,-2.4646459859823966,14.391244649887085,-2.536330728653037,39.879615783691406,-2.558709225483369,41.61320185661316,-2.700172140212252,164.55521392822266,-2.7116313221728188,266.42493176460266,-2.7164577236290386,399.1244134902954,-2.722759472563255,547.6293692588806,-2.7341806053901045,602.0369291305542,-2.7470101129977027,983.5547642707825,-2.7473996588250893,1258.012725353241,-2.7568661651820867,1340.1597023010254,-2.765541861840717,1462.6079595088959,-2.766175909293385,1536.700311422348,-2.776944147833062,1581.0605294704437,-2.7773715882345416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10,4,1800.0774552822113,-3.1983288281500863,2.2233388423919678,-2.005241874721472,2.4293766021728516,-2.1701681095666787,4.457761526107788,-2.5614751731446734,6.13824725151062,-2.7101691634163836,7.012897491455078,-2.8021304580173094,23.0475172996521,-2.9151683738236334,169.96938371658325,-2.924387437891936,192.57381105422974,-2.942161540546947,198.95882606506348,-3.0560520064180268,276.78429651260376,-3.0766583810194224,436.4467463493347,-3.1031245070051208,683.5572259426117,-3.1214625737207276,813.4331023693085,-3.142337190454668,955.6364140510559,-3.1641597798827013,1085.2620520591736,-3.177037373703448,1439.4492013454437,-3.1983288281500863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,10,4,1800.0644845962524,-3.0676013786123844,1.3832588195800781,-1.5137007659360278,1.9131481647491455,-2.0193649814392933,3.21307373046875,-2.1093864832219626,3.730775833129883,-2.4837130059902504,6.417573690414429,-2.5511791200229528,10.498069524765015,-2.6978498107277056,25.994518518447876,-2.72825748070255,75.90003204345703,-2.7450746103001746,91.34689998626709,-2.7617839198873098,102.68479895591736,-2.958887859235581,249.96590995788574,-2.9845312072684154,427.3131158351898,-3.008123433197944,719.2267770767212,-3.0659044883761233,1112.0105531215668,-3.06680043288005,1315.2604594230652,-3.0676013786123844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,10,4,1800.0843739509583,-3.1405130885502555,0.49078845977783203,-2.447888496623116,1.650709629058838,-2.476510330618726,2.157255172729492,-2.7958503456694386,8.298024415969849,-2.835578064921437,12.812033891677856,-2.8596617159219773,40.36259174346924,-2.8706478846574788,48.37194871902466,-2.9304145226063048,62.622764110565186,-2.9848930388146213,78.22676062583923,-2.992751812586632,147.78228878974915,-2.995737251907063,340.52272033691406,-3.0305878250375073,392.86467599868774,-3.108526314160959,1320.0668902397156,-3.1405130885502555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,10,4,1800.110610961914,-3.8079049484753233,0.3951568603515625,-3.1709326882935516,4.212751388549805,-3.24312714120432,4.565288066864014,-3.2583284474001384,6.540072917938232,-3.4065223767701847,11.598689556121826,-3.433003849527801,14.757521152496338,-3.460908785200288,16.448121309280396,-3.608120800634655,27.010806560516357,-3.613283561020229,27.814842462539673,-3.61774096697318,36.04302787780762,-3.665341603324418,41.85749578475952,-3.7396512030352094,101.03941750526428,-3.7478391713700274,133.89051389694214,-3.758365019697882,147.90456438064575,-3.7621564735283735,201.43615317344666,-3.765929644899226,269.86547565460205,-3.766879205214417,378.30077266693115,-3.772860179852584,389.8228442668915,-3.7788108558029907,393.4230852127075,-3.7801705731216693,542.8039674758911,-3.78746034664954,1091.3008394241333,-3.796058225660082,1326.681006193161,-3.8079049484753233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,10,4,1800.0217382907867,-3.0510202100045953,0.8363571166992188,-2.3905108027234596,5.955596685409546,-2.750430881012872,17.558228254318237,-2.89789601888926,18.81223964691162,-2.928877066664642,44.21885681152344,-2.9351462522993983,56.83720350265503,-2.947533768958186,115.8483054637909,-2.9511590248919775,173.2127902507782,-2.95646069529851,244.35764527320862,-2.9660159260684655,278.65089869499207,-2.978233090809379,352.0457158088684,-2.978362524367465,390.85219979286194,-3.008333168510667,446.4128928184509,-3.0242716365966897,734.2595961093903,-3.0282694855403474,856.5675628185272,-3.0299031125586176,1091.6426753997803,-3.0510202100045953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,10,4,1800.0249576568604,-3.7979173876505556,1.3349370956420898,-2.923977702112172,2.2301199436187744,-3.4710203041939085,10.502701997756958,-3.590386275977499,22.538296937942505,-3.5965499409590405,85.73781752586365,-3.621816797822479,126.78769326210022,-3.636896626082661,136.0776059627533,-3.6939673694620105,238.64149284362793,-3.69420181106009,721.146895647049,-3.698050957661833,762.854939699173,-3.7036492989159218,886.6283345222473,-3.7092032674945994,973.5186116695404,-3.7647714727500157,1437.0458590984344,-3.7713652443424124,1594.5614919662476,-3.7979173876505556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,10,4,1800.1169180870056,-3.859891776677666,0.31069016456604004,-2.7315696583121563,1.5863590240478516,-3.1988435773050155,4.103014945983887,-3.277233241452371,5.051135301589966,-3.313851636098664,10.70770001411438,-3.4785109112707993,26.112298488616943,-3.487424516586335,29.854734897613525,-3.7355706229468533,46.26507496833801,-3.7462504625944075,71.58879590034485,-3.7713977920455806,73.64647555351257,-3.793197428990823,78.91992473602295,-3.805987769324945,102.6690514087677,-3.8101596464342955,180.51085805892944,-3.814985344654946,184.00414943695068,-3.8183844756971688,284.83613538742065,-3.8224152073387154,316.049959897995,-3.8245516663223627,331.71971344947815,-3.8352878463785,746.8131291866302,-3.8360115088681783,751.2529487609863,-3.8427852369803905,834.32186627388,-3.844640400104357,883.7924082279205,-3.8447335889398553,969.0560579299927,-3.8451372052678017,994.6318078041077,-3.8496958922880373,1340.5995540618896,-3.8524174515050467,1485.8051056861877,-3.8587719001032257,1539.854391336441,-3.858912111866098,1557.4065387248993,-3.8595954813621955,1589.330559015274,-3.8596094762234054,1751.9560189247131,-3.859891776677666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,10,4,1800.0325887203217,-4.225292988803419,0.651700496673584,-2.1523668352628316,2.6585469245910645,-2.2889708097662056,3.078396797180176,-2.533793137275544,4.8379807472229,-3.4243113046739184,7.537724494934082,-3.447840681403089,10.060413122177124,-3.531646877657762,12.438647031784058,-3.569559016894881,18.06159472465515,-3.6531046400620393,19.45455574989319,-3.685073893315686,26.205795288085938,-3.733393079194285,39.23047709465027,-3.8612663724643363,51.72407674789429,-3.8857639858030657,114.59383201599121,-3.89445834260102,120.47036528587341,-3.9367709993682065,173.10309839248657,-3.9961866868037483,309.2758684158325,-4.023705249285777,483.70101165771484,-4.030682578686503,507.81110668182373,-4.051509787050907,529.891797542572,-4.225292988803419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,10,4,1800.0627489089966,-3.032930312756277,1.0771002769470215,-2.5007639096405576,3.2031161785125732,-2.671135642676641,7.2631940841674805,-2.690455487493486,7.4146153926849365,-2.6992709284713596,8.608309030532837,-2.85377500018547,24.155625581741333,-2.956029930716285,158.51162695884705,-2.9745603149915953,377.1064100265503,-3.0155748028063005,841.9065129756927,-3.0164149699976277,979.5742039680481,-3.01767396976813,1084.6685683727264,-3.026384184242348,1125.702724456787,-3.032930312756277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,10,4,1800.0239117145538,-2.4355384325997953,1.9597923755645752,-1.7485190478357917,3.637343406677246,-2.0248650526312666,5.987229347229004,-2.0518844668809764,10.277773141860962,-2.1457616264192745,12.085135221481323,-2.238818088138247,23.219749450683594,-2.249406089409953,74.66713333129883,-2.354449750492002,336.98669171333313,-2.4066274288852085,699.3772532939911,-2.408484596422148,728.1062035560608,-2.4216726484792126,814.9147794246674,-2.421814520697176,819.9642939567566,-2.4265839485036014,1004.4195210933685,-2.435139506585158,1409.7310752868652,-2.4355384325997953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,10,4,1800.117740392685,-2.7155887880847893,0.638568639755249,-1.7476746486263546,2.535823106765747,-2.016825896467382,3.5228421688079834,-2.041847902715909,4.13768744468689,-2.254324608430675,9.074244976043701,-2.2644857237144502,12.984745502471924,-2.3578851109035934,16.807488203048706,-2.418014691364815,17.078121662139893,-2.4226980861549774,26.5599308013916,-2.5644190242666665,96.65237498283386,-2.597446570300542,183.50924634933472,-2.656016611193405,539.9910297393799,-2.662424052418333,657.1726241111755,-2.6770579876843144,1102.7264950275421,-2.7051587313588903,1298.7804634571075,-2.7155887880847893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,10,4,1800.0092074871063,-3.2360771446624166,0.5428552627563477,-2.627404937303581,4.4346466064453125,-2.7964896721120773,4.719562292098999,-2.87293246347138,6.223059177398682,-3.0372221911142407,31.16062617301941,-3.058968166510043,41.90570640563965,-3.095441962959073,346.7127151489258,-3.1376568791581665,554.9244830608368,-3.161316942875832,655.0130608081818,-3.176079385813389,1566.8938357830048,-3.1891416708003644,1739.9025382995605,-3.2360771446624166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,10,4,1800.045803308487,-3.089608715918289,2.0403809547424316,-2.355820716968619,2.355679512023926,-2.553742384396867,6.240401268005371,-2.5743287380895548,8.12394666671753,-2.631597215098467,9.157584428787231,-2.754007826464327,12.007242679595947,-2.758065922302779,13.997960329055786,-2.7973966391552745,33.619263648986816,-2.802728099298754,74.35955762863159,-2.8348517456227498,89.93457126617432,-2.8749272950308353,124.67361998558044,-2.9211996490749974,151.8729510307312,-2.947082099074501,264.46196389198303,-2.997969819619648,282.87094712257385,-3.035703390444174,339.7487487792969,-3.0445838354819967,602.1629688739777,-3.0452394104280947,967.8295238018036,-3.053336081097268,1082.7418491840363,-3.056660195440736,1263.1778814792633,-3.0646688294588844,1278.5611946582794,-3.0688903951540114,1316.3694231510162,-3.083598912993307,1612.084885597229,-3.089608715918289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,10,4,1800.0088322162628,-3.2618303069022443,1.4314510822296143,-1.7672603507524063,1.6466395854949951,-2.1912389891728106,2.172412395477295,-2.523475746558402,2.84444260597229,-2.613220233146925,5.122633934020996,-2.821372021202331,11.382680654525757,-2.9494701690604135,13.98799204826355,-2.9894000300028627,14.29003620147705,-3.017867364563294,34.6616427898407,-3.047816180105775,45.05384302139282,-3.067142397252458,147.74758100509644,-3.075845218309197,175.4966926574707,-3.0971940964615703,235.44678711891174,-3.148881611769901,294.6277554035187,-3.2079784693039795,486.8269855976105,-3.2128535012439268,1093.5307550430298,-3.2289420379789533,1101.9384093284607,-3.2618303069022443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,10,4,1800.1516263484955,-2.6978958411293528,1.0487983226776123,-1.3913154246092918,1.5858948230743408,-1.504218812578258,1.7489290237426758,-1.8153255441768954,2.499934673309326,-2.275883961409335,5.832015752792358,-2.3775362036926073,7.742361783981323,-2.413586492341992,9.986281871795654,-2.4487242782771377,14.009183883666992,-2.4748907659296786,17.207558155059814,-2.502496318217341,27.62236785888672,-2.5214887208709014,79.13374471664429,-2.545043212668335,134.81009125709534,-2.5520050261840788,139.1595003604889,-2.5557766234340433,159.4051444530487,-2.5794996230364777,291.18517327308655,-2.5977550779359357,527.5610382556915,-2.606207780176521,723.2005622386932,-2.644178447259478,1293.3095242977142,-2.6517343674552123,1295.824384689331,-2.6537885356386335,1374.3881208896637,-2.655693238525009,1463.6666550636292,-2.6779914138590977,1574.4468307495117,-2.6978958411293528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,10,4,1800.1288931369781,-3.0672144497095197,0.5073094367980957,-2.387162368907896,0.5694823265075684,-2.4470838710902805,0.981581449508667,-2.463042996608836,3.006305456161499,-2.623966187761579,3.0972251892089844,-2.6447616645854395,3.509760856628418,-2.681630253643755,24.26809048652649,-2.6887050418849965,29.8594172000885,-2.692821447551702,42.059144496917725,-2.72240690968494,44.55609321594238,-2.774025440769039,69.970210313797,-2.858759162466967,181.52858448028564,-2.9253635303619907,241.9525351524353,-2.9269564730558737,353.2229118347168,-2.938671788360078,728.626122713089,-2.9725823940195903,735.6881749629974,-2.9918767287037205,807.0879867076874,-3.0020701628542774,868.941602230072,-3.0081805912303996,946.6291480064392,-3.0568096488106082,1452.200042963028,-3.0599713949323477,1744.7216293811798,-3.0672144497095197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
